program,library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
program_01,GO_BP,'De Novo' Post-Translational Protein Folding (GO:0051084),4/10,0.000979776564332527,0.12969480564268704,13.591470705460344,94.16423716799501,HSPA8;PTGES3;DNAJB1;HSPE1
program_01,GO_BP,ATF6-mediated Unfolded Protein Response (GO:0036500),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,XBP1
program_01,GO_BP,ATP Biosynthetic Process (GO:0006754),1/6,0.2651987668706878,0.4419979447844796,5.1955230698949295,6.895891366141625,ATP5F1A
program_01,GO_BP,ATP Metabolic Process (GO:0046034),2/8,0.05690867101358056,0.3548710896635442,7.397500976181179,21.203512966205828,HSPA8;ATP5F1A
program_01,GO_BP,Acetylcholine Receptor Signaling Pathway (GO:0095500),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,RGS10
program_01,GO_BP,Actin Filament Organization (GO:0007015),1/19,0.624351449137703,0.6683549422285251,1.5340214586445742,0.722588304883082,ACTN1
program_01,GO_BP,Actin Polymerization Or Depolymerization (GO:0008154),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,CFL1
program_01,GO_BP,Actin-Myosin Filament Sliding (GO:0033275),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,MYL6
program_01,GO_BP,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),3/14,0.029527710017183437,0.3382352941176471,5.898104793756968,20.77563846605403,ANP32B;BEX3;HSPE1
program_01,GO_BP,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,RGS1
program_01,GO_BP,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),1/16,0.5612684035694393,0.621487021834111,1.8338466526179285,1.0591492292468137,RGS1
program_01,GO_BP,Adipose Tissue Development (GO:0060612),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,XBP1
program_01,GO_BP,Alpha-Beta T Cell Activation (GO:0046631),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,TRBC1
program_01,GO_BP,Amyloid Fibril Formation (GO:1990000),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,HNRNPA1
program_01,GO_BP,Anterograde Axonal Transport (GO:0008089),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,SOD1
program_01,GO_BP,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),3/32,0.2129224438787066,0.4059476522147166,2.2773576705780094,3.5226790003711153,TRGC2;TRBC1;CD8B
program_01,GO_BP,Apical Protein Localization (GO:0045176),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,MAL
program_01,GO_BP,Apoptotic Process (GO:0006915),1/35,0.8365274989017777,0.8459857243918731,0.8155997378195324,0.14558119728007216,MAL
program_01,GO_BP,Arachidonic Acid Metabolic Process (GO:0019369),1/9,0.3703491261967131,0.49771460198389655,3.356488323972805,3.334030510112331,PTGES3
program_01,GO_BP,Auditory Receptor Cell Morphogenesis (GO:0002093),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SOD1
program_01,GO_BP,Auditory Receptor Cell Stereocilium Organization (GO:0060088),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SOD1
program_01,GO_BP,Axo-Dendritic Transport (GO:0008088),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,HSPA8
program_01,GO_BP,Axon Development (GO:0061564),1/10,0.4019739817368079,0.5244555191217671,3.0015868817773077,2.735549976652211,S100B
program_01,GO_BP,Axon Extension (GO:0048675),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,HSP90AB1
program_01,GO_BP,Axonal Transport (GO:0098930),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,SOD1
program_01,GO_BP,Axonogenesis (GO:0007409),2/24,0.3395171210243401,0.4811818352545666,2.119007332205302,2.2890172042264343,HSP90AB1;S100B
program_01,GO_BP,B Cell Activation (GO:0042113),1/17,0.5833818912927538,0.6363447459223127,1.7217907720420282,0.9278958814099173,GPR183
program_01,GO_BP,B Cell Activation Involved In Immune Response (GO:0002312),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,GPR183
program_01,GO_BP,Blood Circulation (GO:0008015),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,SOD1
program_01,GO_BP,Carbohydrate Catabolic Process (GO:0016052),2/9,0.07083232576174596,0.36012214823007827,6.407783417935702,16.964220875586392,LDHA;PKM
program_01,GO_BP,Cell Chemotaxis (GO:0060326),1/10,0.4019739817368079,0.5244555191217671,3.0015868817773077,2.735549976652211,BIN2
program_01,GO_BP,Cell Cycle G1/S Phase Transition (GO:0044843),1/13,0.48771505661798736,0.584241994906964,2.2775879396984924,1.6353626753560966,CCND3
program_01,GO_BP,Cell Junction Assembly (GO:0034329),1/15,0.537993517817155,0.6109062971020062,1.9613585167215388,1.2158633408440345,ITGA6
program_01,GO_BP,Cell Morphogenesis Involved In Differentiation (GO:0000904),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,ACTN1
program_01,GO_BP,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/9,0.3703491261967131,0.49771460198389655,3.356488323972805,3.334030510112331,S100B
program_01,GO_BP,Cell-Cell Junction Assembly (GO:0007043),1/14,0.5134968856759649,0.598064585006119,2.1077610273590173,1.4048465730555189,ACTG1
program_01,GO_BP,Cell-Matrix Adhesion (GO:0007160),1/25,0.7248101062931942,0.7509293894028589,1.1546508050456363,0.3716192589587777,ITGA6
program_01,GO_BP,Cell-Substrate Junction Assembly (GO:0007044),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,ITGA6
program_01,GO_BP,Cellular Defense Response (GO:0006968),1/14,0.5134968856759649,0.598064585006119,2.1077610273590173,1.4048465730555189,LGALS3BP
program_01,GO_BP,Cellular Response To Acid Chemical (GO:0071229),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,XBP1
program_01,GO_BP,Cellular Response To Amino Acid Stimulus (GO:0071230),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,XBP1
program_01,GO_BP,Cellular Response To Arsenic-Containing Substance (GO:0071243),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,HNRNPA1
program_01,GO_BP,Cellular Response To Cadmium Ion (GO:0071276),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,MT1E
program_01,GO_BP,Cellular Response To Chemical Stress (GO:0062197),1/13,0.48771505661798736,0.584241994906964,2.2775879396984924,1.6353626753560966,CHCHD2
program_01,GO_BP,Cellular Response To Copper Ion (GO:0071280),2/5,0.022420596511256902,0.3382352941176471,13.759970993473532,52.25727735514709,MT2A;MT1E
program_01,GO_BP,Cellular Response To Cytokine Stimulus (GO:0071345),3/56,0.5380528753358041,0.6109062971020062,1.2396357536544453,0.7683243092042359,GBP1;XBP1;MT2A
program_01,GO_BP,Cellular Response To Decreased Oxygen Levels (GO:0036294),2/14,0.15255127886428035,0.3802191163202,3.834517766497462,7.209869226765606,RGCC;AQP3
program_01,GO_BP,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,EEF1A1
program_01,GO_BP,Cellular Response To Glucose Starvation (GO:0042149),2/5,0.022420596511256902,0.3382352941176471,13.759970993473532,52.25727735514709,HNRNPA1;XBP1
program_01,GO_BP,Cellular Response To Glucose Stimulus (GO:0071333),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,XBP1
program_01,GO_BP,Cellular Response To Growth Factor Stimulus (GO:0071363),1/23,0.6946984681470938,0.7260524756877131,1.2586264656616415,0.45848915929266704,EEF1A1
program_01,GO_BP,Cellular Response To Heat (GO:0034605),2/10,0.08572542633586035,0.36012214823007827,5.650940579277396,13.882133444035906,DNAJB1;HSP90AB1
program_01,GO_BP,Cellular Response To Hexose Stimulus (GO:0071331),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,XBP1
program_01,GO_BP,Cellular Response To Hormone Stimulus (GO:0032870),2/20,0.2640625815766913,0.4419979447844796,2.582658800932913,3.4389887907580294,HSPA8;XBP1
program_01,GO_BP,Cellular Response To Hypoxia (GO:0071456),2/14,0.15255127886428035,0.3802191163202,3.834517766497462,7.209869226765606,RGCC;AQP3
program_01,GO_BP,Cellular Response To Insulin Stimulus (GO:0032869),2/13,0.13497648331469503,0.37054083202601007,4.170161112337232,8.351392807204538,PKM;XBP1
program_01,GO_BP,Cellular Response To Interleukin-1 (GO:0071347),1/16,0.5612684035694393,0.621487021834111,1.8338466526179285,1.0591492292468137,GBP1
program_01,GO_BP,Cellular Response To Interleukin-4 (GO:0071353),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,XBP1
program_01,GO_BP,Cellular Response To Light Stimulus (GO:0071482),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,NPM1
program_01,GO_BP,Cellular Response To Lipid (GO:0071396),3/43,0.36513777981919865,0.49771460198389655,1.6490661601772714,1.661402028727797,VIM;HSPA8;XBP1
program_01,GO_BP,Cellular Response To Lipopolysaccharide (GO:0071222),2/32,0.48151304347702295,0.584241994906964,1.5565448947324623,1.1375571890130793,VIM;XBP1
program_01,GO_BP,Cellular Response To Metal Ion (GO:0071248),2/19,0.24511008535536305,0.4365345546705028,2.7316896301667875,3.8408863077995465,MT2A;MT1E
program_01,GO_BP,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),2/25,0.35808583429585167,0.49771460198389655,2.027756777189761,2.0824708475485356,VIM;XBP1
program_01,GO_BP,Cellular Response To Muramyl Dipeptide (GO:0071225),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,VIM
program_01,GO_BP,Cellular Response To Nutrient Levels (GO:0031669),2/7,0.044095085888948934,0.3382352941176471,8.747115828334103,27.303307997557273,HSPA8;XBP1
program_01,GO_BP,Cellular Response To Organic Cyclic Compound (GO:0071407),2/33,0.4979785700062927,0.594766689695943,1.506325034243816,1.0502071552100039,ACTB;HSPA8
program_01,GO_BP,Cellular Response To Organonitrogen Compound (GO:0071417),2/14,0.15255127886428035,0.3802191163202,3.834517766497462,7.209869226765606,ACTB;XBP1
program_01,GO_BP,Cellular Response To Oxidative Stress (GO:0034599),1/17,0.5833818912927538,0.6363447459223127,1.7217907720420282,0.9278958814099173,CHCHD2
program_01,GO_BP,Cellular Response To Oxygen-Containing Compound (GO:1901701),3/59,0.574224800620143,0.6349601160703504,1.17190832766054,0.6500977699759666,ACTB;VIM;XBP1
program_01,GO_BP,Cellular Response To Peptide (GO:1901653),2/10,0.08572542633586035,0.36012214823007827,5.650940579277396,13.882133444035906,VIM;XBP1
program_01,GO_BP,Cellular Response To Peptide Hormone Stimulus (GO:0071375),2/11,0.10145839466987733,0.36461610584487164,5.05343307507347,11.562792911070682,PKM;XBP1
program_01,GO_BP,Cellular Response To Salt (GO:1902075),1/16,0.5612684035694393,0.621487021834111,1.8338466526179285,1.0591492292468137,HNRNPA1
program_01,GO_BP,Cellular Response To Starvation (GO:0009267),3/9,0.008175879395001641,0.3134087101417296,10.462721893491125,50.28977374922062,HSPA8;HNRNPA1;XBP1
program_01,GO_BP,Cellular Response To Steroid Hormone Stimulus (GO:0071383),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,HSPA8
program_01,GO_BP,Cellular Response To Superoxide (GO:0071451),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,SOD1
program_01,GO_BP,Cellular Response To Tumor Necrosis Factor (GO:0071356),2/24,0.3395171210243401,0.4811818352545666,2.119007332205302,2.2890172042264343,GBP1;TMSB4X
program_01,GO_BP,Cellular Response To Type II Interferon (GO:0071346),1/17,0.5833818912927538,0.6363447459223127,1.7217907720420282,0.9278958814099173,GBP1
program_01,GO_BP,Cellular Response To UV (GO:0034644),1/12,0.46058132021004183,0.5704122504139749,2.4769499672274415,1.9202947161984945,NPM1
program_01,GO_BP,Cellular Response To Zinc Ion (GO:0071294),2/3,0.007185800107260837,0.3134087101417296,32.1404399323181,158.63391117301023,MT2A;MT1E
program_01,GO_BP,Cellular Response To dsRNA (GO:0071359),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,NPM1
program_01,GO_BP,Central Nervous System Development (GO:0007417),2/30,0.44762982369894294,0.5621560188418863,1.6675572179178912,1.3403636058701465,MAL;S100B
program_01,GO_BP,Central Nervous System Neuron Axonogenesis (GO:0021955),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,HSP90AB1
program_01,GO_BP,Central Nervous System Neuron Development (GO:0021954),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,HSP90AB1
program_01,GO_BP,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),4/8,0.0003530900202196461,0.09840847358057833,19.65284974093264,156.21632672869652,HSPA8;PTGES3;DNAJB1;HSPE1
program_01,GO_BP,Chaperone-Mediated Protein Complex Assembly (GO:0051131),2/10,0.08572542633586035,0.36012214823007827,5.650940579277396,13.882133444035906,PTGES3;HSP90AB1
program_01,GO_BP,Cholesterol Homeostasis (GO:0042632),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,XBP1
program_01,GO_BP,Chromatin Organization (GO:0006325),2/29,0.4302382276122093,0.5451105957006557,1.7291185971389018,1.458366646927889,ANP32B;NPM1
program_01,GO_BP,Chromatin Remodeling (GO:0006338),1/18,0.6043913773596853,0.6498530936938898,1.6225412778176598,0.8170035885578788,NPM1
program_01,GO_BP,Clathrin Coat Disassembly (GO:0072318),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,HSPA8
program_01,GO_BP,"Complement Activation, Lectin Pathway (GO:0001867)",1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,KRT1
program_01,GO_BP,Connective Tissue Development (GO:0061448),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,XBP1
program_01,GO_BP,Copper Ion Homeostasis (GO:0055070),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,MT2A
program_01,GO_BP,Cyclooxygenase Pathway (GO:0019371),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,PTGES3
program_01,GO_BP,Cytokine-Mediated Signaling Pathway (GO:0019221),1/53,0.9364210296266858,0.9364210296266858,0.5307968413496051,0.03486808997901737,TMSB4X
program_01,GO_BP,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,TMSB4X
program_01,GO_BP,Cytoplasmic Sequestering Of Transcription Factor (GO:0042994),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,TMSB4X
program_01,GO_BP,Cytoplasmic Translation (GO:0002181),5/7,5.495280232842563e-06,0.004423700587438263,43.735078534031416,529.7026944557578,RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,GO_BP,Cytoskeleton Organization (GO:0007010),1/20,0.6433140211145986,0.6805095755548645,1.4545805952841129,0.6416479452832744,CFL1
program_01,GO_BP,Cytoskeleton-Dependent Cytokinesis (GO:0061640),1/16,0.5612684035694393,0.621487021834111,1.8338466526179285,1.0591492292468137,CFL1
program_01,GO_BP,DNA Damage Response (GO:0006974),1/49,0.9215145527056988,0.9238097321644926,0.5758172304823085,0.04706540574317144,NPM1
program_01,GO_BP,DNA Metabolic Process (GO:0006259),2/63,0.8340604797443167,0.8456154737961902,0.7591515001444431,0.13774755503887512,NPM1;PTGES3
program_01,GO_BP,DNA Repair (GO:0006281),1/41,0.8805560121865167,0.8838498626061669,0.6925367578633911,0.08809187992273326,NPM1
program_01,GO_BP,DNA-templated Transcription (GO:0006351),2/18,0.22622062815492333,0.4059476522147166,2.8987848023381018,4.308303042031775,PTMA;XBP1
program_01,GO_BP,Defense Response To Bacterium (GO:0042742),1/33,0.8185417896230176,0.8319774503112742,0.8667182064166988,0.17354370335391225,GBP1
program_01,GO_BP,Defense Response To Protozoan (GO:0042832),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,GBP1
program_01,GO_BP,Dendritic Cell Chemotaxis (GO:0002407),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,GPR183
program_01,GO_BP,Dendritic Cell Migration (GO:0036336),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,GPR183
program_01,GO_BP,ERAD Pathway (GO:0036503),1/9,0.3703491261967131,0.49771460198389655,3.356488323972805,3.334030510112331,XBP1
program_01,GO_BP,Ectoderm Development (GO:0007398),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,ITGA6
program_01,GO_BP,Endoderm Development (GO:0007492),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,DUSP2
program_01,GO_BP,Endoderm Formation (GO:0001706),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,DUSP2
program_01,GO_BP,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/15,0.537993517817155,0.6109062971020062,1.9613585167215388,1.2158633408440345,CD8B
program_01,GO_BP,Epigenetic Regulation Of Gene Expression (GO:0040029),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,TRMT112
program_01,GO_BP,Erythrocyte Development (GO:0048821),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,LYAR
program_01,GO_BP,Erythrocyte Differentiation (GO:0030218),2/15,0.17054403569930393,0.3802191163202,3.548599360782102,6.276626786005516,ATP5IF1;LYAR
program_01,GO_BP,Fatty Acid Biosynthetic Process (GO:0006633),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,XBP1
program_01,GO_BP,Fatty Acid Homeostasis (GO:0055089),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,XBP1
program_01,GO_BP,Fatty Acid Metabolic Process (GO:0006631),1/11,0.432025540443501,0.5451105957006557,2.7142857142857144,2.278020121526294,XBP1
program_01,GO_BP,Fibrinolysis (GO:0042730),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,KRT1
program_01,GO_BP,Fluid Transport (GO:0042044),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,AQP3
program_01,GO_BP,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,RGS10
program_01,GO_BP,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),1/13,0.48771505661798736,0.584241994906964,2.2775879396984924,1.6353626753560966,CCND3
program_01,GO_BP,Gamma-Delta T Cell Activation (GO:0046629),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,TRGC2
program_01,GO_BP,Gene Expression (GO:0010467),6/39,0.011437229530720579,0.3382352941176471,3.8343994314143566,17.143145467131912,EEF1A1;RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,GO_BP,Gland Development (GO:0048732),2/6,0.032544022871960995,0.3382352941176471,10.696559503666103,36.637444396793775,SOD1;XBP1
program_01,GO_BP,Glycerol Transmembrane Transport (GO:0015793),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,AQP3
program_01,GO_BP,Glycolytic Process (GO:0006096),2/8,0.05690867101358056,0.3548710896635442,7.397500976181179,21.203512966205828,LDHA;PKM
program_01,GO_BP,Glycoprotein Biosynthetic Process (GO:0009101),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,DAD1
program_01,GO_BP,Heart Contraction (GO:0060047),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,SOD1
program_01,GO_BP,Heart Process (GO:0003015),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SOD1
program_01,GO_BP,Hematopoietic Progenitor Cell Differentiation (GO:0002244),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,MLLT3
program_01,GO_BP,Hematopoietic Stem Cell Differentiation (GO:0060218),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,MLLT3
program_01,GO_BP,Heme Biosynthetic Process (GO:0006783),1/9,0.3703491261967131,0.49771460198389655,3.356488323972805,3.334030510112331,ATP5IF1
program_01,GO_BP,Hepaticobiliary System Development (GO:0061008),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,XBP1
program_01,GO_BP,Histone mRNA Catabolic Process (GO:0071044),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SSB
program_01,GO_BP,Histone mRNA Metabolic Process (GO:0008334),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,SSB
program_01,GO_BP,Homotypic Cell-Cell Adhesion (GO:0034109),2/17,0.20745259999640672,0.4059476522147166,3.08744064188636,4.856088420850743,ACTN1;ACTG1
program_01,GO_BP,Hydrogen Peroxide Biosynthetic Process (GO:0050665),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SOD1
program_01,GO_BP,IRE1-mediated Unfolded Protein Response (GO:0036498),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,XBP1
program_01,GO_BP,Import Into Nucleus (GO:0051170),1/5,0.22642297620423327,0.4059476522147166,6.353433835845896,9.437075824917013,HNRNPA1
program_01,GO_BP,Inner Ear Receptor Cell Stereocilium Organization (GO:0060122),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,SOD1
program_01,GO_BP,Inorganic Cation Transmembrane Transport (GO:0098662),1/29,0.7764890951571786,0.7962722568172341,0.9904787093361545,0.2505640536587945,ATP6V0E1
program_01,GO_BP,Integrin-Mediated Signaling Pathway (GO:0007229),1/22,0.6784417305617423,0.7111270743518262,1.3178684118265747,0.5112758579280875,ITGA6
program_01,GO_BP,Intermediate Filament Organization (GO:0045109),2/6,0.032544022871960995,0.3382352941176471,10.696559503666103,36.637444396793775,KRT1;VIM
program_01,GO_BP,Intracellular Copper Ion Homeostasis (GO:0006878),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,MT2A
program_01,GO_BP,Intracellular Glucose Homeostasis (GO:0001678),1/8,0.337069481703939,0.4811818352545666,3.806030150753769,4.138929117411418,XBP1
program_01,GO_BP,Intracellular Iron Ion Homeostasis (GO:0006879),1/13,0.48771505661798736,0.584241994906964,2.2775879396984924,1.6353626753560966,SOD1
program_01,GO_BP,Intracellular Monoatomic Cation Homeostasis (GO:0030003),2/30,0.44762982369894294,0.5621560188418863,1.6675572179178912,1.3403636058701465,MT2A;SOD1
program_01,GO_BP,Intracellular Protein Transport (GO:0006886),1/23,0.6946984681470938,0.7260524756877131,1.2586264656616415,0.45848915929266704,NPM1
program_01,GO_BP,Intracellular Triglyceride Homeostasis (GO:0035356),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,XBP1
program_01,GO_BP,Intracellular pH Reduction (GO:0051452),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,ATP6V0E1
program_01,GO_BP,Iron-Sulfur Cluster Assembly (GO:0016226),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,BOLA3
program_01,GO_BP,Lactate Metabolic Process (GO:0006089),1/1,0.05,0.3382352941176471,57.301507537688444,171.65997545395055,LDHB
program_01,GO_BP,Lipid Biosynthetic Process (GO:0008610),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,XBP1
program_01,GO_BP,Liver Development (GO:0001889),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,XBP1
program_01,GO_BP,Lymphocyte Activation Involved In Immune Response (GO:0002285),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,GPR183
program_01,GO_BP,Lymphocyte Chemotaxis (GO:0048247),1/17,0.5833818912927538,0.6363447459223127,1.7217907720420282,0.9278958814099173,GPR183
program_01,GO_BP,Macromolecule Biosynthetic Process (GO:0009059),7/30,0.0004985839792108615,0.09840847358057833,6.408578905449994,48.72915827502143,EEF1B2;EEF1A1;RPS26;RPL37A;RPL7A;RPLP0;RPS2
program_01,GO_BP,Maintenance Of Blood-Brain Barrier (GO:0035633),1/6,0.2651987668706878,0.4419979447844796,5.1955230698949295,6.895891366141625,ACTG1
program_01,GO_BP,Mature B Cell Differentiation Involved In Immune Response (GO:0002313),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,GPR183
program_01,GO_BP,Membrane Depolarization (GO:0051899),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,ATP5IF1
program_01,GO_BP,Membrane Organization (GO:0061024),1/12,0.46058132021004183,0.5704122504139749,2.4769499672274415,1.9202947161984945,HSPA8
program_01,GO_BP,Metallo-Sulfur Cluster Assembly (GO:0031163),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,BOLA3
program_01,GO_BP,Mitochondrion Organization (GO:0007005),1/27,0.7519786364479273,0.7750868147766728,1.0663695837678961,0.30396583934499677,CHCHD2
program_01,GO_BP,Mitotic Cell Cycle Phase Transition (GO:0044772),1/29,0.7764890951571786,0.7962722568172341,0.9904787093361545,0.2505640536587945,CCND3
program_01,GO_BP,Mitotic Cytokinesis (GO:0000281),1/16,0.5612684035694393,0.621487021834111,1.8338466526179285,1.0591492292468137,CFL1
program_01,GO_BP,Mitotic Nuclear Division (GO:0140014),1/14,0.5134968856759649,0.598064585006119,2.1077610273590173,1.4048465730555189,CENPK
program_01,GO_BP,Mitotic Sister Chromatid Segregation (GO:0000070),1/31,0.7985991680028128,0.8147938279369636,0.9245407364692314,0.20792563012127266,CENPK
program_01,GO_BP,Modification-Dependent Protein Catabolic Process (GO:0019941),1/13,0.48771505661798736,0.584241994906964,2.2775879396984924,1.6353626753560966,XBP1
program_01,GO_BP,Modulation By Host Of Viral Genome Replication (GO:0044827),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,EEF1A1
program_01,GO_BP,Modulation By Host Of Viral Process (GO:0044788),1/4,0.185622500265638,0.3802191163202,8.173007896625988,13.763674147867052,CFL1
program_01,GO_BP,Monoatomic Cation Transmembrane Transport (GO:0098655),1/25,0.7248101062931942,0.7509293894028589,1.1546508050456363,0.3716192589587777,ATP6V0E1
program_01,GO_BP,Monocarboxylic Acid Biosynthetic Process (GO:0072330),1/7,0.30204938036764417,0.46491348221023626,4.3938925396211825,5.260213324457561,XBP1
program_01,GO_BP,Monocarboxylic Acid Metabolic Process (GO:0032787),2/9,0.07083232576174596,0.36012214823007827,6.407783417935702,16.964220875586392,LDHA;LDHB
program_01,GO_BP,Morphogenesis Of A Polarized Epithelium (GO:0001738),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,ACTG1
program_01,GO_BP,Morphogenesis Of An Epithelium (GO:0002009),1/3,0.14269274276778027,0.37054083202601007,11.44824120603015,22.290430981303242,ACTG1
program_01,GO_BP,Multicellular Organismal-Level Water Homeostasis (GO:0050891),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,AQP3
program_01,GO_BP,Muscle Contraction (GO:0006936),1/15,0.537993517817155,0.6109062971020062,1.9613585167215388,1.2158633408440345,MYL6
program_01,GO_BP,Muscle Filament Sliding (GO:0030049),1/2,0.09752376188094046,0.36012214823007827,19.09045226130653,44.43606720228012,MYL6
