cell_type,library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
B naive,GO_BP,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.1378808833141102,0.27675657819614324,10.430127041742287,20.665890031952838,ZFP36L1
B naive,GO_BP,Actin Cytoskeleton Reorganization (GO:0031532),2/47,0.07806390638756451,0.227645479633338,5.559138594403078,14.177067981251389,EZR;PHACTR1
B naive,GO_BP,Actin Filament Bundle Assembly (GO:0051017),2/30,0.03498039795111668,0.19541258453816587,8.882628485571612,29.7831640308812,LIMD2;EZR
B naive,GO_BP,Actin Filament Bundle Organization (GO:0061572),2/29,0.03285716678581052,0.18829542934992305,9.206091138081062,31.44419039806997,LIMD2;EZR
B naive,GO_BP,Actin Nucleation (GO:0045010),1/16,0.14636923182674635,0.28121491915884556,9.756730536017463,18.748756482343055,ARPC3
B naive,GO_BP,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),2/62,0.12435572831101975,0.27294112170093154,4.1777171763432355,8.708907008085825,LAPTM5;IFT57
B naive,GO_BP,Activation Of GTPase Activity (GO:0090630),1/87,0.5776980266124689,0.6092327179817622,1.7421443782867574,0.9559215752484749,ARHGAP24
B naive,GO_BP,Actomyosin Structure Organization (GO:0031032),2/64,0.1309439270964475,0.2747254941043114,4.043627204030226,8.220637838101645,PHACTR1;PDLIM1
B naive,GO_BP,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),1/20,0.17949907614064164,0.3041208464209897,7.753807595912859,13.317825309303496,HLA-DRB1
B naive,GO_BP,Adherens Junction Maintenance (GO:0034334),1/6,0.05760571121225541,0.21254521033487345,27.50991114149009,78.51696070971622,MTSS1
B naive,GO_BP,Adherens Junction Organization (GO:0034332),1/29,0.24943741515037812,0.3533273365317474,5.302862419205909,7.363274956864226,MTSS1
B naive,GO_BP,Aerobic Respiration (GO:0009060),1/58,0.43688799442753395,0.4924726096018637,2.624583197123243,2.17336071332158,CHCHD10
B naive,GO_BP,Ameboidal-Type Cell Migration (GO:0001667),1/17,0.15477441859489557,0.2861260703918181,9.164957849168376,17.099855416577334,PDLIM1
B naive,GO_BP,Amyloid Precursor Protein Catabolic Process (GO:0042987),1/13,0.12065141849772025,0.26596849941415035,12.10015037593985,25.58999975370475,ADAM19
B naive,GO_BP,Amyloid Precursor Protein Metabolic Process (GO:0042982),1/16,0.14636923182674635,0.28121491915884556,9.756730536017463,18.748756482343055,ADAM19
B naive,GO_BP,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),1/20,0.17949907614064164,0.3041208464209897,7.753807595912859,13.317825309303496,ANAPC16
B naive,GO_BP,Anterior/Posterior Pattern Specification (GO:0009952),1/42,0.3401157167453945,0.4179337120078125,3.6393695081076185,3.9249485621030225,HHEX
B naive,GO_BP,Anterograde Trans-Synaptic Signaling (GO:0098916),2/121,0.3344626534043233,0.4153906704334051,2.108860385949011,2.3096872757786113,PNOC;SYPL1
B naive,GO_BP,Antibacterial Humoral Response (GO:0019731),4/24,8.280302081895909e-05,0.003031026367346634,22.463414634146343,211.13466777605592,JCHAIN;IGHM;RNASE6;IGHA1
B naive,GO_BP,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),2/19,0.014754079302624993,0.1186296202887362,14.473911478949262,61.02542188430077,HLA-DRB1;HLA-DRA
B naive,GO_BP,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),10/29,1.154154255768574e-13,1.4594805179764422e-11,56.84090450232183,1693.3040948169066,FCGR2B;HLA-DRB5;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DMA;HLA-DOB;HLA-DRB1;HLA-DRA;HLA-DPA1
B naive,GO_BP,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),10/24,1.1793641453892567e-14,1.640495526236456e-12,76.46022264458323,2452.1723057892104,FCGR2B;HLA-DRB5;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DMA;HLA-DOB;HLA-DRB1;HLA-DRA;HLA-DPA1
B naive,GO_BP,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),10/24,1.1793641453892567e-14,1.640495526236456e-12,76.46022264458323,2452.1723057892104,FCGR2B;HLA-DRB5;HLA-DMB;HLA-DOA;HLA-DQA1;HLA-DMA;HLA-DOB;HLA-DRB1;HLA-DRA;HLA-DPA1
B naive,GO_BP,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),18/123,2.446918551449899e-16,5.672772841778017e-14,19.239615659287153,691.597459753815,PRKCB;LAT2;BLK;HLA-DRB1;IGHA1;IGHD;NFKBID;MS4A1;CD19;BLNK;IGHM;IGKC;CD79B;CD79A;IGLC3;HLA-DPA1;MEF2C;PDE4B
B naive,GO_BP,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),1/31,0.2641550535856215,0.36129761999763965,4.954640700110933,6.595711957345892,RNASE6
B naive,GO_BP,Antimicrobial Humoral Response (GO:0019730),4/52,0.001701979241741792,0.03035196314439529,9.481624301566066,60.45448994882265,JCHAIN;IGHM;RNASE6;IGHA1
B naive,GO_BP,Apoptotic Process (GO:0006915),4/211,0.15506171994051113,0.2861260703918181,2.198638830129679,4.0981133777992795,PMAIP1;STK4;CXCR4;IFT57
B naive,GO_BP,Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314),1/14,0.12930855442193664,0.27294112170093154,11.203285992759676,22.916924637215732,ARPC3
B naive,GO_BP,Astral Microtubule Organization (GO:0030953),1/8,0.07606412942972562,0.22274779797210179,20.171929824561403,51.966491639494244,EZR
B naive,GO_BP,Atrial Septum Development (GO:0003283),1/8,0.07606412942972562,0.22274779797210179,20.171929824561403,51.966491639494244,MDM4
B naive,GO_BP,Atrioventricular Valve Development (GO:0003171),1/11,0.10307937838639729,0.2467872897340424,14.406373075546007,32.73496655872962,MDM4
B naive,GO_BP,Atrioventricular Valve Morphogenesis (GO:0003181),1/18,0.16309725431352204,0.293490660737528,8.640816326530611,15.669330671002644,MDM4
B naive,GO_BP,Autophagosome Maturation (GO:0097352),1/43,0.34662152649847117,0.42109217760643963,3.553560371517028,3.765074667083816,RUBCNL
B naive,GO_BP,Autophagosome-Lysosome Fusion (GO:0061909),1/8,0.07606412942972562,0.22274779797210179,20.171929824561403,51.966491639494244,RUBCNL
B naive,GO_BP,B Cell Activation (GO:0042113),15/73,4.0656559635377245e-16,8.079039207544249e-14,28.66751906374548,1015.9420844106742,PRKCB;KLF6;CD40;LAT2;CD22;TPD52;MEF2C;BLNK;CD79A;HHEX;CD79B;BANK1;FCRLA;PAX5;MS4A1
B naive,GO_BP,B Cell Activation Involved In Immune Response (GO:0002312),3/13,0.0002495015348126345,0.007230346560924471,33.95527426160338,281.6944999417236,FCGR2B;GAPT;CD19
B naive,GO_BP,B Cell Differentiation (GO:0030183),8/52,3.963541636267342e-08,2.8281482198953403e-06,19.929169706697795,339.66365618275455,MS4A1;BLNK;HHEX;CD79A;CD79B;TPD52;PAX5;KLF6
B naive,GO_BP,B Cell Homeostasis (GO:0001782),4/9,1.1023672219915823e-06,6.133571223161164e-05,83.78972935461485,1149.4317529495497,GAPT;TNFRSF13B;MEF2C;LYN
B naive,GO_BP,B Cell Mediated Immunity (GO:0019724),3/15,0.0003912115670051246,0.00971741588757372,28.51959493670886,223.77221549691882,FCGR2B;CD74;CD19
B naive,GO_BP,B Cell Proliferation (GO:0042100),6/15,3.911688523605064e-09,3.022865964630358e-07,70.77621431470708,1370.1777328368903,CD40;CD19;CD79A;GAPT;MEF2C;MS4A1
B naive,GO_BP,B Cell Receptor Signaling Pathway (GO:0050853),14/44,4.462020365121074e-18,3.1033351639417065e-15,51.23337581857337,2046.8210116969472,PRKCB;LAT2;MS4A1;BLK;IGHD;CD19;BLNK;IGHM;IGKC;CD79A;CD79B;IGLC3;MEF2C;IGHA1
B naive,GO_BP,Biogenic Amine Metabolic Process (GO:0006576),1/12,0.11190864079338264,0.25687280419735187,13.15299117358614,28.806003574890045,ODC1
B naive,GO_BP,Blood Vessel Diameter Maintenance (GO:0097746),1/24,0.2113493142081956,0.3262895627786904,6.432730763077908,9.998026738751566,KLF2
B naive,GO_BP,Bradykinin Catabolic Process (GO:0010815),1/5,0.04823937131474761,0.204933112658981,33.624895572263995,101.93655281856934,CTSH
B naive,GO_BP,Brain Development (GO:0007420),1/128,0.7190483131251795,0.7306035088072496,1.1795075925106886,0.3890331306315543,CXCR4
B naive,GO_BP,Calcium Ion Homeostasis (GO:0055074),1/78,0.5382289841553342,0.5745790613661318,1.9453310696095076,1.2050765492593467,CD40
B naive,GO_BP,Calcium Ion Transport (GO:0006816),2/89,0.21828012559020568,0.3332723980649152,2.8847067290392228,4.390454585472786,ORAI2;MS4A1
B naive,GO_BP,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),1/20,0.17949907614064164,0.3041208464209897,7.753807595912859,13.317825309303496,SELL
B naive,GO_BP,Calcium-Ion Regulated Exocytosis (GO:0017156),1/16,0.14636923182674635,0.28121491915884556,9.756730536017463,18.748756482343055,VAMP2
B naive,GO_BP,Calcium-Mediated Signaling (GO:0019722),2/77,0.17544400942272345,0.30278240335857115,3.345204931022403,5.82211281996512,CXCR4;LAT2
B naive,GO_BP,Cardiac Atrium Development (GO:0003230),1/6,0.05760571121225541,0.21254521033487345,27.50991114149009,78.51696070971622,MDM4
B naive,GO_BP,Cardiac Muscle Cell Differentiation (GO:0055007),1/23,0.20350399527467847,0.3218961730206593,6.718964076858814,10.69705872904765,MEF2C
B naive,GO_BP,Cardiac Ventricle Development (GO:0003231),1/15,0.1378808833141102,0.27675657819614324,10.430127041742287,20.665890031952838,MDM4
B naive,GO_BP,Cardiac Ventricle Morphogenesis (GO:0003208),1/30,0.2568324847089732,0.3568970891410407,5.122849496622913,6.96364924115511,MEF2C
B naive,GO_BP,Cartilage Development (GO:0051216),1/40,0.32691010463854264,0.40856420085553713,3.82402208051775,4.2755245788097485,MEF2C
B naive,GO_BP,Cell Cycle G1/S Phase Transition (GO:0044843),1/49,0.38433768978788935,0.4485014484018071,3.1130144950003875,2.9767694071572586,PIM2
B naive,GO_BP,Cell Junction Maintenance (GO:0034331),1/14,0.12930855442193664,0.27294112170093154,11.203285992759676,22.916924637215732,CHCHD10
B naive,GO_BP,Cell Morphogenesis Involved In Differentiation (GO:0000904),1/21,0.1875796446245826,0.31027021699247415,7.375206308454062,12.342789442048794,MEF2C
B naive,GO_BP,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),1/62,0.45878727323181206,0.507695383504734,2.4533895714897,1.9116041995229218,MEF2C
B naive,GO_BP,Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),1/26,0.2268100254595254,0.33801304633261503,5.927613150523367,8.794458818211803,CD24
B naive,GO_BP,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),1/115,0.6802651708148755,0.7004062565532878,1.3142791476507865,0.5063557440057814,SELL
B naive,GO_BP,Cell-Cell Junction Maintenance (GO:0045217),1/11,0.10307937838639729,0.2467872897340424,14.406373075546007,32.73496655872962,MTSS1
B naive,GO_BP,Cell-Cell Signaling By Wnt (GO:0198738),1/23,0.20350399527467847,0.3218961730206593,6.718964076858814,10.69705872904765,CD24
B naive,GO_BP,Cellular Component Assembly (GO:0022607),10/229,9.420817034549573e-05,0.0033600914089893475,4.999426039854358,46.34469761792976,LIMD2;MDM4;CD40;VAMP2;EZR;STX7;JCHAIN;CHCHD10;CD74;STAG3
B naive,GO_BP,Cellular Defense Response (GO:0006968),2/45,0.07239692417498671,0.22274779797210179,5.815310229016474,15.26862889935179,NCF1;FCMR
B naive,GO_BP,Cellular Hyperosmotic Response (GO:0071474),1/5,0.04823937131474761,0.204933112658981,33.624895572263995,101.93655281856934,RCSD1
B naive,GO_BP,Cellular Response To Acid Chemical (GO:0071229),1/23,0.20350399527467847,0.3218961730206593,6.718964076858814,10.69705872904765,KLF2
B naive,GO_BP,Cellular Response To Amyloid-Beta (GO:1904646),1/31,0.2641550535856215,0.36129761999763965,4.954640700110933,6.595711957345892,FCGR2B
B naive,GO_BP,Cellular Response To Cadmium Ion (GO:0071276),2/21,0.017887706461823694,0.13377311660428365,12.988115998191565,52.25952373108125,NCF1;JUN
B naive,GO_BP,Cellular Response To Calcium Ion (GO:0071277),2/54,0.09890709742581318,0.2467872897340424,4.81624085402423,11.142730962639764,RASGRP2;MEF2C
B naive,GO_BP,Cellular Response To Catecholamine Stimulus (GO:0071870),1/17,0.15477441859489557,0.2861260703918181,9.164957849168376,17.099855416577334,PDE4B
B naive,GO_BP,Cellular Response To Chemokine (GO:1990869),1/46,0.3657585017757475,0.43484621877783314,3.318763942824093,3.337953017950472,RIPOR2
B naive,GO_BP,Cellular Response To Corticosteroid Stimulus (GO:0071384),1/11,0.10307937838639729,0.2467872897340424,14.406373075546007,32.73496655872962,ZFP36L1
B naive,GO_BP,Cellular Response To Cytokine Stimulus (GO:0071345),9/254,0.0009576888140488092,0.01988276328868498,4.017872621016416,27.92818301424724,CD40;ZFP36L1;IL4R;PTPN6;RIPOR2;IRF8;CXCR4;HLA-DPA1;TCL1A
B naive,GO_BP,Cellular Response To Decreased Oxygen Levels (GO:0036294),4/68,0.004532498756054586,0.05731550699701754,7.123912657553701,38.444065640902096,NOP53;PMAIP1;MDM4;ZFP36L1
B naive,GO_BP,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),2/24,0.023061659803785637,0.15275604184317057,11.254687937307585,42.4254892000475,ZFP36L1;EEF1A1
B naive,GO_BP,Cellular Response To Epinephrine Stimulus (GO:0071872),1/7,0.06688033269427238,0.21685441206930742,23.27646038172354,62.95934167793322,PDE4B
B naive,GO_BP,Cellular Response To Estradiol Stimulus (GO:0071392),1/15,0.1378808833141102,0.27675657819614324,10.430127041742287,20.665890031952838,NCOA3
B naive,GO_BP,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),1/41,0.3335454545533833,0.41499260043269787,3.729416132924905,4.094809883097395,ZFP36L1
B naive,GO_BP,Cellular Response To Fluid Shear Stress (GO:0071498),3/11,0.000146050767030044,0.004724572486948633,41.94892032762472,370.4742506459139,MTSS1;MEF2C;KLF2
B naive,GO_BP,Cellular Response To Glucocorticoid Stimulus (GO:0071385),1/13,0.12065141849772025,0.26596849941415035,12.10015037593985,25.58999975370475,ZFP36L1
B naive,GO_BP,Cellular Response To Glucose Starvation (GO:0042149),1/37,0.30660708190545927,0.389488996283556,4.138943248532289,4.893009929395313,PMAIP1
B naive,GO_BP,Cellular Response To Growth Factor Stimulus (GO:0071363),3/132,0.1412510455461405,0.281087559877942,2.7368457064659597,5.35659959349638,MEF2C;ZFP36L1;EEF1A1
B naive,GO_BP,Cellular Response To Hormone Stimulus (GO:0032870),4/71,0.005285909398255533,0.06377139065848832,6.8062765055131464,35.683338001661824,NCOA3;ZFP36L1;MEF2C;CTSH
B naive,GO_BP,Cellular Response To Hypoxia (GO:0071456),4/67,0.004298412157859304,0.05485404873011278,7.236460900402717,39.43516307507091,NOP53;PMAIP1;MDM4;ZFP36L1
B naive,GO_BP,Cellular Response To Insulin Stimulus (GO:0032869),2/91,0.22551624061476613,0.33801304633261503,2.8199625684252,4.199948198907844,ZFP36L1;VAMP2
B naive,GO_BP,Cellular Response To Interleukin-1 (GO:0071347),1/65,0.47465371127771644,0.5211075867303107,2.3389287171416915,1.7428989735142661,CD40
B naive,GO_BP,Cellular Response To Interleukin-4 (GO:0071353),1/13,0.12065141849772025,0.26596849941415035,12.10015037593985,25.58999975370475,IL4R
B naive,GO_BP,Cellular Response To Ionizing Radiation (GO:0071479),1/50,0.3904096096085125,0.4540633503055526,3.049973418394471,2.8686793688459544,EEF1D
B naive,GO_BP,Cellular Response To Laminar Fluid Shear Stress (GO:0071499),1/6,0.05760571121225541,0.21254521033487345,27.50991114149009,78.51696070971622,KLF2
B naive,GO_BP,Cellular Response To Lectin (GO:1990858),1/19,0.17133854181412753,0.298661543437909,8.17333875228612,14.418700526540675,LYN
B naive,GO_BP,Cellular Response To Lipid (GO:0071396),4/190,0.11826016613636746,0.26596849941415035,2.4487853795305243,5.227834240471727,NCOA3;LYN;MEF2C;PDE4B
B naive,GO_BP,Cellular Response To Lipopolysaccharide (GO:0071222),3/111,0.0965912567753653,0.2467872897340424,3.2699877501020826,7.6428346268988445,LYN;MEF2C;PDE4B
B naive,GO_BP,Cellular Response To Mechanical Stimulus (GO:0071260),1/46,0.3657585017757475,0.43484621877783314,3.318763942824093,3.337953017950472,CD40
B naive,GO_BP,Cellular Response To Metal Ion (GO:0071248),5/106,0.00398324440295215,0.05276850442387087,5.5510690033134695,30.67331226139932,NCF1;JUN;RASGRP2;HVCN1;MEF2C
B naive,GO_BP,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),3/102,0.07957514906689264,0.23090596318738174,3.5673684880096688,9.029200256668146,FCGR2B;MEF2C;PDE4B
B naive,GO_BP,Cellular Response To Organic Cyclic Compound (GO:0071407),4/129,0.038739601232061674,0.20203577199600212,3.6501627079468384,11.86628808402973,NCOA3;EZR;ZFP36L1;MEF2C
B naive,GO_BP,Cellular Response To Organic Substance (GO:0071310),2/58,0.11143837733617819,0.25687280419735187,4.474376407124228,9.81805036988179,CXCR4;NCOA3
B naive,GO_BP,Cellular Response To Organonitrogen Compound (GO:0071417),3/87,0.054537933982537215,0.21254521033487345,4.203774998127481,12.228187825298903,EZR;ZFP36L1;MEF2C
B naive,GO_BP,Cellular Response To Osmotic Stress (GO:0071470),2/27,0.028771021045651577,0.17154444564795018,9.929125302513953,35.23237529336077,RCSD1;ZFP36L1
B naive,GO_BP,Cellular Response To Oxidative Stress (GO:0034599),2/110,0.2946852550832987,0.3852511182526959,2.323938757269382,2.839498584429567,JUN;NCF1
B naive,GO_BP,Cellular Response To Oxygen-Containing Compound (GO:1901701),9/334,0.00597841302308429,0.06872704557942354,3.0181845162894603,15.451897832888159,ZFP36L1;EZR;NCF1;JUN;LYN;RASGRP2;NCOA3;MEF2C;PDE4B
B naive,GO_BP,Cellular Response To Peptide (GO:1901653),2/49,0.08386504834970794,0.23090596318738174,5.324539307967652,13.197117410314169,FCGR2B;ZFP36L1
B naive,GO_BP,Cellular Response To Peptide Hormone Stimulus (GO:0071375),2/77,0.17544400942272345,0.30278240335857115,3.345204931022403,5.82211281996512,ZFP36L1;VAMP2
B naive,GO_BP,Cellular Response To Radiation (GO:0071478),1/37,0.30660708190545927,0.389488996283556,4.138943248532289,4.893009929395313,EEF1D
B naive,GO_BP,Cellular Response To Reactive Oxygen Species (GO:0034614),2/67,0.14097187884015197,0.281087559877942,3.8578460591843404,7.5582721287195795,NCF1;JUN
B naive,GO_BP,Cellular Response To Retinoic Acid (GO:0071300),1/30,0.2568324847089732,0.3568970891410407,5.122849496622913,6.96364924115511,LYN
B naive,GO_BP,Cellular Response To Salt (GO:1902075),2/89,0.21828012559020568,0.3332723980649152,2.8847067290392228,4.390454585472786,RASGRP2;MEF2C
B naive,GO_BP,Cellular Response To Starvation (GO:0009267),1/113,0.6738431798516735,0.694308046795317,1.3377777777777777,0.5280983007178507,PMAIP1
B naive,GO_BP,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.10307937838639729,0.2467872897340424,14.406373075546007,32.73496655872962,CTSH
B naive,GO_BP,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),3/86,0.05302726060359723,0.21254521033487345,4.254331842643826,12.494756274826738,JUN;ZFP36L1;MEF2C
B naive,GO_BP,Cellular Response To Tumor Necrosis Factor (GO:0071356),5/98,0.002842618412429361,0.042979154474883055,6.02843387994584,35.34488673407114,BIRC3;CD40;ZFP36L1;TRAF5;TCL1A
B naive,GO_BP,Cellular Response To Type I Interferon (GO:0071357),1/22,0.19558102695949567,0.31524126129856134,7.031823745410037,11.474393044896367,SP100
B naive,GO_BP,Cellular Response To Type II Interferon (GO:0071346),3/52,0.014560995593122343,0.1186296202887362,7.188671525380387,30.40383104037477,IRF8;HLA-DPA1;SP100
B naive,GO_BP,Cellular Response To Virus (GO:0098586),2/42,0.0641647046809403,0.21685441206930742,6.247006872531641,17.156167410517494,POU2AF1;POU2F2
B naive,GO_BP,Cellular Response To Xenobiotic Stimulus (GO:0071466),2/23,0.021275724025475312,0.14520456407708857,11.778747583621346,45.35039935485692,MEF2C;PDE4B
B naive,GO_BP,Cellular Response To Zinc Ion (GO:0071294),1/10,0.09416278010015013,0.2416613046481713,15.92362485160269,37.62323078239981,HVCN1
B naive,GO_BP,Cellular Response To cAMP (GO:0071320),2/26,0.026810628970918415,0.16501586238295363,10.33490978255282,37.40159272428611,EZR;ZFP36L1
B naive,GO_BP,Cellular Response To pH (GO:0071467),1/16,0.14636923182674635,0.28121491915884556,9.756730536017463,18.748756482343055,HVCN1
B naive,GO_BP,Central Nervous System Development (GO:0007417),1/209,0.8747141825610806,0.8778697171302042,0.7183606498260039,0.09615838774043009,CXCR4
B naive,GO_BP,Chemical Synaptic Transmission (GO:0007268),3/167,0.22696203111046906,0.33801304633261503,2.150767573390789,3.189529249801511,PNOC;RIC3;SYPL1
B naive,GO_BP,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",1/14,0.12930855442193664,0.27294112170093154,11.203285992759676,22.916924637215732,MEF2C
B naive,GO_BP,Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146),1/4,0.03878041058442312,0.20203577199600212,43.234156820622985,140.5040940045136,CXCR4
B naive,GO_BP,Chemokine-Mediated Signaling Pathway (GO:0070098),1/43,0.34662152649847117,0.42109217760643963,3.553560371517028,3.765074667083816,LYN
B naive,GO_BP,Cholesterol Homeostasis (GO:0042632),1/53,0.4082701668116068,0.4697301919230315,2.8752595775152168,2.5757327180369645,CD24
B naive,GO_BP,Chondrocyte Differentiation (GO:0002062),1/26,0.2268100254595254,0.33801304633261503,5.927613150523367,8.794458818211803,MEF2C
B naive,GO_BP,Chromatin Organization (GO:0006325),2/229,0.6613151142952087,0.6829170927874055,1.1017521521299858,0.45560187045722217,NAP1L1;BCL7A
B naive,GO_BP,Chromatin Remodeling (GO:0006338),1/211,0.8771927585614665,0.8790887083278097,0.7114639329916239,0.09322206449874514,BCL7A
B naive,GO_BP,Chromosome Organization (GO:0051276),1/29,0.24943741515037812,0.3533273365317474,5.302862419205909,7.363274956864226,HHEX
B naive,GO_BP,Cilium Assembly (GO:0060271),1/212,0.8784136885355037,0.8796785030618328,0.7080644874597842,0.09179179840249307,IFT57
B naive,GO_BP,Cilium Organization (GO:0044782),1/200,0.8629301643915221,0.867294695569803,0.7511070910358604,0.11072934384805355,IFT57
B naive,GO_BP,Circulatory System Development (GO:0072359),2/105,0.2764790433850978,0.3729667434254836,2.436814758028207,3.132818406585923,PDLIM1;MEF2C
B naive,GO_BP,Cognition (GO:0050890),1/32,0.27140582903435156,0.3676003000845015,4.797111827187015,6.256105678126389,HLA-DRA
B naive,GO_BP,Constitutive Heterochromatin Formation (GO:0140719),1/7,0.06688033269427238,0.21685441206930742,23.27646038172354,62.95934167793322,SMCHD1
B naive,GO_BP,Contractile Actin Filament Bundle Assembly (GO:0030038),2/14,0.008108651482907195,0.08561157481855598,20.26851385390428,97.58932092816816,PHACTR1;PDLIM1
B naive,GO_BP,Cortical Cytoskeleton Organization (GO:0030865),1/26,0.2268100254595254,0.33801304633261503,5.927613150523367,8.794458818211803,EZR
B naive,GO_BP,Cytochrome Complex Assembly (GO:0017004),1/7,0.06688033269427238,0.21685441206930742,23.27646038172354,62.95934167793322,CYBA
B naive,GO_BP,Cytokine-Mediated Signaling Pathway (GO:0019221),5/209,0.05600370390054902,0.21254521033487345,2.741006384482144,7.900505350908498,BIRC3;IL4R;PTPN6;TRAF5;LYN
B naive,GO_BP,Cytoplasmic Microtubule Organization (GO:0031122),1/48,0.37820559506466106,0.4439527280463658,3.1787099327265533,3.0907147512520416,EZR
B naive,GO_BP,Cytosolic Transport (GO:0016482),3/117,0.10868631059037123,0.25687280419735187,3.0977060416781823,6.874706276525049,RCSD1;LAPTM5;SNX2
B naive,GO_BP,DNA Catabolic Process (GO:0006308),1/15,0.1378808833141102,0.27675657819614324,10.430127041742287,20.665890031952838,ISG20
B naive,GO_BP,DNA Conformation Change (GO:0071103),1/12,0.11190864079338264,0.25687280419735187,13.15299117358614,28.806003574890045,HHEX
B naive,GO_BP,DNA Damage Response (GO:0006974),3/370,0.7083462119645144,0.7223677278904982,0.9529355033152501,0.3285934166361375,NOP53;FOXP1;LYN
B naive,GO_BP,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",2/33,0.041655991914714766,0.204933112658981,8.035464395665906,25.53919730316285,MDM4;SP100
B naive,GO_BP,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)",1/6,0.05760571121225541,0.21254521033487345,27.50991114149009,78.51696070971622,SP100
B naive,GO_BP,"DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)",1/7,0.06688033269427238,0.21685441206930742,23.27646038172354,62.95934167793322,SP100
B naive,GO_BP,DNA Metabolic Process (GO:0006259),4/278,0.29295238852862493,0.38370694203702194,1.6564051224293996,2.0336434046241596,NAP1L1;NOP53;ISG20;SP100
B naive,GO_BP,DNA Repair (GO:0006281),1/278,0.9371925730904243,0.9378668123516404,0.5378717062927589,0.034889853397150596,NOP53
B naive,GO_BP,DNA Replication (GO:0006260),1/72,0.5098984433846554,0.5502472728844496,2.1092065828907933,1.4206428137323563,NAP1L1
B naive,GO_BP,DNA-templated Transcription (GO:0006351),3/182,0.2663246903717913,0.3635501906841626,1.9695567857268785,2.6058005861378617,ZFP36L1;PAX5;PTMA
B naive,GO_BP,DNA-templated Transcription Elongation (GO:0006354),1/25,0.2191177409791944,0.3332723980649152,6.169863434095443,9.366753885390137,EAF2
B naive,GO_BP,DNA-templated Transcription Initiation (GO:0006352),1/57,0.43127679413285575,0.4893197558228404,2.671169073125291,2.246467030477301,ZFP36L1
B naive,GO_BP,Defense Response To Bacterium (GO:0042742),4/122,0.032559830267959264,0.18829542934992305,3.867136921441685,13.243690813164745,JCHAIN;IGHM;RNASE6;IGHA1
B naive,GO_BP,Defense Response To Gram-negative Bacterium (GO:0050829),2/41,0.06149610804490802,0.21685441206930742,6.405477792303032,17.8634772611997,IGHM;RNASE6
B naive,GO_BP,Defense Response To Gram-positive Bacterium (GO:0050830),1/42,0.3401157167453945,0.4179337120078125,3.6393695081076185,3.9249485621030225,RNASE6
B naive,GO_BP,Defense Response To Protozoan (GO:0042832),1/14,0.12930855442193664,0.27294112170093154,11.203285992759676,22.916924637215732,CD40
B naive,GO_BP,Defense Response To Symbiont (GO:0140546),4/130,0.039673483031816635,0.20288902535756229,3.6211266330748573,11.685637264681533,PMAIP1;ISG20;CD40;RNASE6
B naive,GO_BP,Defense Response To Tumor Cell (GO:0002357),1/11,0.10307937838639729,0.2467872897340424,14.406373075546007,32.73496655872962,LAPTM5
B naive,GO_BP,Defense Response To Virus (GO:0051607),4/167,0.08309322292322528,0.23090596318738174,2.7964843476433923,6.957071762129493,PMAIP1;ISG20;CD40;RNASE6
B naive,GO_BP,Dendrite Arborization (GO:0140059),1/4,0.03878041058442312,0.20203577199600212,43.234156820622985,140.5040940045136,PHACTR1
B naive,GO_BP,Dendrite Morphogenesis (GO:0048813),1/30,0.2568324847089732,0.3568970891410407,5.122849496622913,6.96364924115511,PHACTR1
