cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
B naive,GO_BP,Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),-0.6041390271678526,-1.0019019360466717,0.5213004484304933,0.8767779133273569,1.0,2/17,2.75%,ID2;TFDP1
B naive,GO_BP,Regulation Of RIG-I Signaling Pathway (GO:0039535),0.5283038572769104,1.0018761830728542,0.44680851063829785,0.7217875255158497,1.0,2/17,0.17%,BIRC3;NOP53
B naive,GO_BP,Epigenetic Regulation Of Gene Expression (GO:0040029),-0.5300815479810687,-1.0017328512838335,0.5341151385927505,0.8767547416182856,1.0,41/71,26.52%,DPY30;SMARCA4;PPHLN1;RBM14;TDG;SPI1;MECP2;SIRT2;MTF2;EZH2;CHEK1;RNF168;TRMT112;CTCF;PHF19;BRD7;GLYR1;TP53;DNMT3A;ASH2L;CGGBP1;NOC2L;WDR5;KAT7;VPS72;KMT2A;EPC1;TRIM27;MTA1;RNF2;MPHOSPH8;RNF8;SIRT7;SGF29;PRMT7;RBBP5;SUV39H2;GLMN;BMI1;EP300;SIRT6
B naive,GO_BP,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),-0.6137609163781634,-1.0015716515770252,0.5165929203539823,0.8767015372439827,1.0,11/15,24.41%,CHMP2A;VCP;CHMP5;CHMP6;VPS4A;UBXN6;CHMP4A;MVB12A;VPS4B;CHMP2B;CHMP3
B naive,GO_BP,Positive Regulation Of Cell Differentiation (GO:0045597),-0.486415840403118,-1.0014778201594128,0.5454545454545454,0.8763831384529884,1.0,47/217,15.95%,ACTB;ID2;XBP1;RGCC;LCP1;PA2G4;CEBPB;SDCBP;RAP1A;LEF1;IFITM1;CD36;GLIPR2;PRKCH;TGFB1;SOX4;ZFP36;SYAP1;NUDT21;RHOA;CTNNB1;MTCH2;ATRAID;SMARCA4;REST;AKIRIN1;ACTL6A;SMARCA2;CTNNBIP1;IL6ST;PBRM1;IL1B;EZH2;CCNA2;FES;MAPK14;SMAD2;ARID1A;IL6R;BRD7;IL18;SMARCC1;CPNE1;AKR1B1;IMPACT;BLOC1S6;TENT5A
B naive,GO_BP,Cellular Response To Oxygen-Containing Compound (GO:1901701),-0.4799728769289769,-1.001281531048731,0.5428859737638748,0.8764415920318412,1.0,86/334,19.34%,ACTB;VIM;FOS;GSTP1;XBP1;RAP1B;TNFAIP3;LCP1;HSP90B1;RORA;RAP1A;LAMTOR4;HMGB2;NDUFA13;PYCARD;ROMO1;PRDX3;LAMTOR2;SELENOS;CARD16;CD14;HMGB1;TNFRSF1B;CAPN2;ZFP36;GNG2;TESC;CD68;RHOA;CXCL8;PRDX5;AKR1C3;GBP2;CASP1;PDCD4;VCP;CHMP5;RUVBL2;TWF2;GNB1;TPM1;PPIF;SNW1;FAM210B;ZFAND1;MAPK1;PABPN1;LY96;ALOX5AP;CPNE3;PXN;IPO5;IL1B;LILRB2;FES;ITPKB;MAPK14;ATP2B4;LAMTOR3;CDKN1B;IQGAP1;CDC73;CDKN2AIP;LAMTOR1;CPNE1;CDK2;CTR9;AHR;ADCY7;ATM;SMPD1;AKAP9;MPV17;PEX2;NRIP1;SHMT1;IP6K2;INSIG1;GSK3B;P2RX4;RELA;CTSG;PLAA;RARA;EGR1;RRAGA
B naive,GO_BP,Replication Fork Processing (GO:0031297),-0.5523723990558546,-1.0012342908021696,0.5583424209378408,0.8759226382395797,1.0,30/45,34.71%,SAMHD1;PCNA;CENPX;NUCKS1;ASF1A;DONSON;BRCA1;MRE11;FAM111A;BRCA2;MMS22L;THOC1;RFWD3;CARM1;WRN;RBBP8;NBN;FBH1;CDK9;DDX11;CENPS;MUS81;PRIMPOL;BARD1;SETMAR;BLM;TRAIP;TONSL;SMARCAL1;ZRANB3
B naive,GO_BP,Myoblast Fusion (GO:0007520),-0.6081641615378626,-1.0011770194429463,0.5368063420158551,0.8754848829928559,1.0,4/15,23.78%,ITGB1;DOCK5;DOCK2;CD9
B naive,GO_BP,mRNA Modification (GO:0016556),-0.5716188568616991,-1.0011574980452491,0.5571428571428572,0.8748965369763468,1.0,21/26,31.49%,HNRNPAB;DKC1;WTAP;ZC3H13;TRUB2;TRMT10C;TRMT6;CBLL1;VIRMA;PUS1;PUS7L;NSUN2;RPUSD4;TRMT61B;RPUSD2;TRMT61A;PUS7;METTL16;PCIF1;TRUB1;METTL14
B naive,GO_BP,Protein Dephosphorylation (GO:0006470),-0.5115293955929745,-1.0008734026425883,0.555793991416309,0.8752443024114216,1.0,55/110,28.96%,PPP2R5C;PTPRC;PPP1CB;PHPT1;PTPRE;PTPN7;PPM1G;PPP2CA;PPP6C;PPP1CA;PTPRA;SDHAF2;DUSP6;PPP2R1A;TIMM50;PPM1A;CTDSP1;PTPN2;CTDNEP1;NCK1;DUSP12;PPP1R12A;ILKAP;CTDSP2;PTEN;PPP3R1;PPP4R3B;PPP2R5E;PTPN11;PTPN12;PPP2R5A;PPP4R3A;PTPN18;UBLCP1;PPM1B;PPP5C;CTDP1;PPP2R1B;PPM1F;DUSP1;DUSP11;PTPN22;PPP1R15B;PPP1CC;UBASH3B;PTPN9;DUSP10;PPP2R2A;MTMR2;PPM1M;PPP2R5D;PPP2CB;PTPRJ;STK11;PPP4R1
B naive,GO_BP,Sterol Biosynthetic Process (GO:0016126),-0.575948805361117,-1.0002731440075059,0.5523704520396913,0.8767653914591159,1.0,11/27,22.12%,LBR;G6PD;MVD;CES1;PMVK;ACLY;ARV1;PRKAG2;INSIG1;GLB1;FDFT1
B naive,GO_BP,Cholesterol Biosynthetic Process (GO:0006695),-0.5843848522667477,-1.0000269571892157,0.5433589462129528,0.8770004512888753,1.0,14/24,31.38%,LBR;G6PD;MVD;CES1;PMVK;ACLY;ARV1;INSIG1;GLB1;FDFT1;SC5D;HMGCR;NSDHL;DHCR7
B naive,GO_BP,Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679),-0.6062649574275206,-0.9997681011434165,0.5254988913525499,0.8772941694745661,1.0,5/15,13.89%,TGFB1;PARK7;GATA3;DDRGK1;GTF2B
B naive,GO_BP,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),-0.6101940085366871,-0.9997214798108823,0.5436241610738255,0.8768143933056641,1.0,9/16,22.48%,TECR;HACD1;HSD17B12;ELOVL1;ACSL1;ACSL3;ELOVL6;ACSL4;ACSL5
B naive,GO_BP,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),-0.4835118978346358,-0.9996298273926831,0.5528455284552846,0.8765048075578736,1.0,49/217,15.57%,S100A9;S100A8;RGCC;NPM1;S100A12;PYCARD;CD36;PRKCH;PRDX3;CARD16;STAT3;PARK7;CLEC7A;TFDP1;BUD31;MTDH;FLOT1;CTNNB1;CFLAR;CIB1;COPS5;USP14;SMARCA4;DHX9;TERF2IP;UBE2N;DDRGK1;TFRC;SLCO3A1;PPIA;ZBTB7A;TAF12;IL1B;TRIM8;HSPA1A;HCLS1;PSMA6;EIF2AK2;RIPK2;PTEN;RNF220;IL18;CD40LG;AKR1B1;KDM1A;HSF1;TRADD;IRAK3;MAP3K13
B naive,GO_BP,Tube Closure (GO:0060606),-0.572258675816648,-0.9995057376844593,0.5463576158940397,0.8756792774858783,1.0,15/26,36.18%,DYNLL1;TGFB1;MTHFD1;PHACTR4;VASP;PLXNB2;DEAF1;FUZ;MTHFD1L;MTHFR;DVL2;SKI;SEMA4C;STIL;TSC2
B naive,GO_BP,Primary Neural Tube Formation (GO:0014020),-0.572258675816648,-0.9995057376844593,0.5463576158940397,0.8756792774858783,1.0,15/26,36.18%,DYNLL1;TGFB1;MTHFD1;PHACTR4;VASP;PLXNB2;DEAF1;FUZ;MTHFD1L;MTHFR;DVL2;SKI;SEMA4C;STIL;TSC2
B naive,GO_BP,Inositol Phosphate Metabolic Process (GO:0043647),-0.5896939654908012,-0.9990378161732754,0.5290178571428571,0.8767596378284043,1.0,8/21,21.50%,MINPP1;ITPKB;INPP4B;INPP4A;PPIP5K2;NUDT4;IP6K2;NUDT9
B naive,GO_BP,"Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)",-0.5738814487781836,-0.9990057840460972,0.550561797752809,0.8762305273656774,1.0,15/25,23.30%,GSPT1;MAGOH;EIF4A3;MAGOHB;RBM8A;PYM1;PNRC2;NCBP2;RNPS1;UPF3B;UPF3A;SMG6;EIF3E;SMG7;NCBP1
B naive,GO_BP,Regulation Of Neuron Death (GO:1901214),-0.5404744899519746,-0.9989499539557217,0.5431965442764579,0.8757884363841408,1.0,14/52,10.82%,TYROBP;ITGB2;FYN;PARK7;TNFRSF1B;NAE1;SORL1;PICALM;SNCA;PRNP;EIF4G1;VPS35;SIGMAR1;ITGAM
B naive,GO_BP,Positive Regulation Of Reproductive Process (GO:2000243),-0.5927550484223156,-0.9989302426131347,0.5470653377630121,0.8752108482844254,1.0,4/16,24.26%,C1QBP;SIRT2;AGO2;VEGFA
B naive,GO_BP,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),-0.5926322932640967,-0.9987108765598711,0.5496098104793757,0.8753534196747094,1.0,12/20,18.07%,ANAPC11;ANAPC15;CDC26;ANAPC5;ANAPC13;UBE2C;CDC20;UBE2S;CDC27;ANAPC7;CDC16;ANAPC10
B naive,GO_BP,Negative Regulation Of Multicellular Organismal Process (GO:0051241),-0.4878866099951196,-0.9984421374925538,0.5501022494887525,0.8756548687765271,1.0,50/188,21.78%,SRGN;TIMP1;RGCC;CALR;ARHGDIB;GRN;HDAC2;MAD2L2;LRPAP1;PPP2CA;EVL;PTGER4;RBPJ;ADIPOR1;ALDH1A1;GATA3;RBBP4;IFNGR1;ZNF706;SDHAF2;SLC11A1;ING2;RGS2;SPI1;NRDC;ATF4;RBBP7;IL1B;OGT;F2R;BRMS1;ATP2B4;ACOT13;TLE3;PTEN;SF3B3;PPP1R11;PHF14;SRSF6;GSK3B;LDLRAD4;NPR3;ID1;BRCA2;ARRDC3;SAP30;CLEC4A;CORO1C;PCTP;TWSG1
B naive,GO_BP,Cellular Response To Interleukin-1 (GO:0071347),-0.5273255589182189,-0.9980257195821061,0.5664864864864865,0.8764653033629957,1.0,25/65,26.64%,CCL5;PYCARD;CCL4;CXCL8;GBP2;RBMX;CCL3;XCL2;USP10;IL1B;CD47;IRAK3;TOLLIP;IRAK1;RELA;EGR1;CCL3L1;NFKB1;GBP1;MYD88;MAP3K7;SIRPA;TNIP2;XCL1;MAPK3
B naive,GO_BP,Neural Tube Closure (GO:0001843),-0.565088481180104,-0.9979753344941589,0.5553121577217963,0.8760275480165397,1.0,16/29,36.18%,DYNLL1;TGFB1;MTHFD1;PHACTR4;VASP;PLXNB2;DEAF1;FUZ;MTHFD1L;MTHFR;DVL2;DVL3;SKI;SEMA4C;STIL;TSC2
B naive,GO_BP,Translational Elongation (GO:0006414),0.4685228914620949,0.9979303409121657,0.3958333333333333,0.7258929854282744,1.0,4/35,0.73%,EEF1B2;EEF2;EEF1A1;EEF1D
B naive,GO_BP,Negative Regulation Of MAP Kinase Activity (GO:0043407),-0.5491216826514879,-0.9977840743378346,0.5524017467248908,0.8760507724322625,1.0,23/44,28.48%,GSTP1;DNAJA1;SORL1;PDCD4;RGS2;IL1B;CD300A;SH2B3;IRAK3;SMPD1;STK38;APOE;HIPK3;DUSP1;PIK3CB;CDK5RAP3;INPP5K;PTPN22;NF1;RGS14;DUSP10;SPRY1;PTPRJ
B naive,GO_BP,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),-0.6087143091915028,-0.9976072950988071,0.5577777777777778,0.8760458436198701,1.0,8/15,28.37%,CXCL8;TOP2B;TOP2A;APOBEC3A;MPHOSPH8;INPP5K;HMGA2;MORC2
B naive,GO_BP,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),0.4863517357723024,0.9973598067927416,0.46835443037974683,0.7225508266438861,1.0,3/33,3.12%,NCF1;PTPN1;UNC119
B naive,GO_BP,Regulation Of Actin Cytoskeleton Organization (GO:0032956),-0.5170699930399368,-0.9971908111133144,0.560687432867884,0.8768420950447251,1.0,26/83,20.81%,RAC1;DYNLL1;CDC42;ARHGDIA;IQGAP2;ARHGDIB;RHOG;RNH1;BST2;CCDC88A;RHOA;HAX1;TWF2;PAK1;SH3BP1;BST1;FSCN1;RICTOR;RALA;MLST8;CORO1A;LRP1;CDK10;ROCK1;ARHGAP18;DMTN
B naive,GO_BP,Sulfur Compound Biosynthetic Process (GO:0044272),-0.5340755869194314,-0.9967571303306109,0.5594713656387665,0.8777437362630126,1.0,34/58,40.67%,GSTP1;MPST;CHST12;CSGALNACT2;B3GNT2;MAT2A;B3GAT3;CHST11;MAT2B;PAPSS1;ST3GAL1;GLCE;ST3GAL4;CHSY1;CHST2;CHPF2;METTL16;LIAS;EXT2;CHST13;B3GNT7;ST3GAL2;ST3GAL6;UGDH;CHPF;B4GALT4;HS3ST3B1;DSE;SLC35D2;B4GAT1;ANGPT1;CHST7;ST3GAL3;SLC10A7
B naive,GO_BP,Mesoderm Formation (GO:0001707),-0.591823278544173,-0.9958685400698608,0.5497206703910614,0.8801973052974211,1.0,6/17,35.10%,ITGB1;SMAD2;HMGA2;EOMES;KDM6B;MESP1
B naive,GO_BP,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),-0.529506039158526,-0.9957462951150124,0.5678336980306345,0.8799931059411705,1.0,13/61,26.88%,LCK;PTPRC;FLNA;ERO1A;F2R;ATP2B4;IBTK;TRPV2;PLCB2;CLU;CHERP;XCL1;SLC8A1
B naive,GO_BP,Protein Transport (GO:0015031),-0.4801170571526375,-0.9956546997629546,0.5555555555555556,0.8796692349883631,1.0,119/289,18.32%,CD3G;NPM1;STXBP2;ARL4C;HSP90B1;VMP1;ARL6IP5;CANX;PPT1;VPS29;CD36;ROMO1;VAMP5;TMEM167A;CHMP2A;MYH9;PRF1;GOLGA7;HSPA9;RAB7A;SAR1A;TMED9;RAB1A;ARF4;CTSA;ARF1;SURF4;RCAN3;STX11;SNX6;TMED10;OPTN;HIKESHI;TMED2;PDIA4;VPS26A;ARF5;LAMP2;CLTC;NAPA;RAB18;VPS26B;STX8;GRPEL1;RAB32;DNAJC19;RAB31;TIMM17A;STX10;TMED3;CENPF;ARF3;GOLPH3;SEC13;GSDMD;YWHAH;TFRC;VPS35;RAB10;PDCD6;SAR1B;TIMM50;RAB13;AP2A1;SEC31A;SCFD1;RAB8A;RILP;TMED5;RAB1B;STX16;COPZ1;RAB14;DNM2;TOM1;EHD1;GCC2;SIL1;TMED4;SCAMP2;ARFRP1;TIMM17B;SNX17;TMED7;IL10RA;TIMM44;STXBP3;TIMM23;COPB2;DNAJC15;TFR2;ARFGAP3;RAB34;RAB6A;AP3D1;TANGO2;SNX4;SYS1;COPA;ARFIP2;ARL1;RAB11B;CHMP1A;RAB5A;STX4;GOLGA4;ARRDC1;RAB5C;IFT27;COPG1;SVBP;MACF1;SCAMP3;TMED1;LRP1;USO1;SNX18;EIF2D;SLU7
B naive,GO_BP,Mitochondrial Calcium Ion Homeostasis (GO:0051560),-0.5935236833357534,-0.9953851008087702,0.5444191343963554,0.8800076986732419,1.0,9/19,18.47%,MCUB;BCAP31;PDZD8;FIS1;MCUR1;MICU2;LETM1;MICU1;MAIP1
B naive,GO_BP,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),-0.5927229452345324,-0.9952931725079465,0.553072625698324,0.8796900271928675,1.0,9/19,27.60%,PSMF1;PDCL3;SGTA;GABARAPL2;CSNK2A1;F8A1;PML;HIPK2;CSNK2A2
B naive,GO_BP,Secondary Alcohol Biosynthetic Process (GO:1902653),-0.5833164356894933,-0.9947406993272059,0.5577557755775577,0.8810480061385667,1.0,10/23,22.12%,LBR;G6PD;MVD;CES1;PMVK;ACLY;ARV1;INSIG1;GLB1;FDFT1
B naive,GO_BP,Regulation Of Actin Filament Polymerization (GO:0030833),-0.5363595022093438,-0.9946729051489526,0.552026286966046,0.8806433692007174,1.0,10/55,11.91%,PFN1;PYCARD;MYADM;COTL1;EVL;HAX1;TWF2;CDC42EP3;NCK1;HCLS1
B naive,GO_BP,Negative Regulation Of Organelle Assembly (GO:1902116),-0.5611917072044473,-0.9935050712389151,0.5435501653803748,0.8840686912333537,1.0,27/35,41.28%,NBDY;USP10;RBM14;SCFD1;MPHOSPH9;SEC22B;TBC1D7;FEZ2;GDI2;TCHP;ODF2L;CDK10;CCP110;STYXL1;CDK5RAP2;MDM1;SMAD4;TMEM39A;PHF23;TRIM37;KAT2B;LIMK2;PINK1;CEP97;SMCR8;LRRK2;FEZ1
B naive,GO_BP,Regulation Of Protein Localization To Cell Periphery (GO:1904375),-0.5957250630945984,-0.9933665363578328,0.552423900789177,0.8838848925284897,1.0,8/18,14.87%,ACTB;VAMP8;LDLRAP1;STX8;VTI1B;ZDHHC7;VPS4A;AKR1B1
B naive,GO_BP,Nitrogen Compound Transport (GO:0071705),-0.4989794389131807,-0.9931716381725404,0.5763598326359832,0.8839093474703328,1.0,47/138,26.35%,CD3G;HSP90B1;ARL6IP5;PPT1;CHMP2A;SLC3A2;MYH9;SLC38A2;RAB7A;RCAN3;HIKESHI;RALBP1;CD320;SLC25A11;SLC11A1;CENPF;RILP;SCARB2;SLC38A5;TOM1;SLC1A5;SCAMP2;TMEM30A;SLC29A1;SNX4;RHAG;SLC43A1;CHMP1A;ARRDC1;SLC48A1;SCAMP3;SLC52A2;SNX18;SLC7A5;ATP11B;ARRDC3;CHMP2B;RACGAP1;SLC6A6;SCAMP4;CHMP3;SLC25A10;SLC7A1;SFXN5;RUFY1;NDC1;SCAMP1
B naive,GO_BP,Glycogen Metabolic Process (GO:0005977),-0.5990200878933895,-0.9929127842127273,0.5407239819004525,0.8842323085505518,1.0,11/17,35.59%,UGP2;GYG1;PHKG2;PYGL;PRKAG2;GSK3B;GAA;GBE1;NR1D1;PYGB;PER2
B naive,GO_BP,Regulation Of Cholesterol Transport (GO:0032374),-0.5858300603624246,-0.9928325572606368,0.5509977827050998,0.8838739348432295,1.0,7/19,21.03%,TSPO;APOC1;ARV1;LAMTOR1;NAXE;LRP1;NFKB1
B naive,GO_BP,Glycerophospholipid Metabolic Process (GO:0006650),-0.5401037534412778,-0.9926997037145456,0.5928338762214984,0.8837079253779146,1.0,32/53,40.52%,PRDX6;SERINC5;PLEK;GPCPD1;GDE1;FAR1;SERINC1;ABHD12;HDHD5;PAFAH1B1;SMPD4;PLCB2;ABHD3;PNPLA6;CSF1R;PGPEP1;PIGA;SYNJ1;PIGV;APOA1;PIGN;PLCB1;ACP6;PLCG1;PIGG;DGKH;PIGW;PLA2G7;PLCB3;GDPD1;PLCD1;CLN3
B naive,GO_BP,Coenzyme A Metabolic Process (GO:0015936),-0.6040900305488511,-0.9926473494398191,0.5525460455037919,0.883267067280557,1.0,10/15,29.18%,ACOT7;ACLY;COASY;PPCS;PANK2;NUDT19;PPCDC;NUDT8;DCAKD;PANK3
B naive,GO_BP,Cholesterol Transport (GO:0030301),-0.5501396946329695,-0.9923619056249329,0.5844444444444444,0.8836351366291735,1.0,26/41,41.16%,CD36;NPC2;LDLRAP1;APOC1;CES1;VPS4A;STARD3NL;SOAT1;STARD3;LIMA1;APOE;LDLR;CLU;AKR1C1;OSBP;OSBPL2;OSBPL5;APOA1;SCARB1;STX12;ABCA7;STARD4;APOM;NPC1;SERAC1;TSPO2
B naive,GO_BP,Histone H3-K4 Methylation (GO:0051568),-0.5809150579714603,-0.9917167062670523,0.568561872909699,0.8851491199303599,1.0,19/24,37.18%,DPY30;WDR82;HCFC1;CXXC1;NFYB;WDR5;KMT2C;KMT2A;RBBP5;NFYC;SETD1B;SETD1A;MEN1;KMT2D;PAXIP1;KDM6A;NCOA6;NFYA;BOD1
B naive,GO_BP,Regulation Of Blood Coagulation (GO:0030193),-0.5749398641563678,-0.9916891492731426,0.5764576457645765,0.8846043523677555,1.0,9/26,26.07%,PLAUR;F2R;SERPINE2;THBS1;APOE;EMILIN2;DMTN;ST3GAL4;TFPI
B naive,GO_BP,Glycoprotein Biosynthetic Process (GO:0009101),-0.5287216452578533,-0.9914551816242113,0.5745614035087719,0.8847795074206454,1.0,32/69,34.44%,MGAT4A;TMEM59;DAD1;ALG5;CHST12;DDOST;GOLPH3;PDCD6;CSGALNACT2;COG3;ALG3;CHST11;SERP1;ARFGEF1;ST3GAL1;B4GALT5;ST3GAL4;ST6GALNAC1;GOLGA2;MGAT4B;B3GNT5;CANT1;ALG1;ST3GAL5;ATP7A;COG7;B4GALT7;CHST13;FAM20B;ST3GAL2;GMPPB;ST3GAL6
B naive,GO_BP,Histone Lysine Methylation (GO:0034968),-0.5701957253704774,-0.9905785841133841,0.5622932745314223,0.8872004494238469,1.0,21/30,33.39%,DPY30;WDR82;HCFC1;MLLT10;CXXC1;WDR5;KMT2C;KMT2A;EHMT2;RBBP5;SUV39H2;SETD1B;SETD1A;DOT1L;SUV39H1;MEN1;KMT2D;PAXIP1;SMYD3;SMYD2;KDM6A
B naive,GO_BP,Zinc Ion Transmembrane Transport (GO:0071577),-0.5919268149202241,-0.9905778134537885,0.5330347144456887,0.8865638449586252,1.0,10/18,32.34%,SLC39A8;SLC39A4;SLC30A5;SLC39A3;SLC39A7;SLC30A1;SLC39A1;SLC39A6;SLC39A11;SLC39A9
B naive,GO_BP,protein-DNA Complex Disassembly (GO:0032986),-0.601276161505105,-0.9899042967181966,0.5559284116331096,0.8882808708864491,1.0,12/16,24.96%,HMGA1;SUPT16H;SSRP1;SMARCA4;NFE2;SET;SMARCC1;ARID2;GRWD1;SMARCC2;SMARCD2;SMARCE1
B naive,GO_BP,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),-0.5731137277637103,-0.9894485826477528,0.5696902654867256,0.8892648961790824,1.0,5/22,32.87%,ATP1A1;KCNH2;NEDD4L;KCNE3;GPD1L
B naive,GO_BP,Negative Regulation Of Cytokine Production (GO:0001818),-0.49057161781009445,-0.9892209342401529,0.5791666666666667,0.8894035033560505,1.0,27/159,7.52%,SRGN;ANXA1;TMSB4X;TYROBP;VSIR;RGCC;TNFAIP3;RAC1;PTPRC;RNF125;LEF1;PYCARD;SIGIRR;RBX1;SELENOS;HMGB1;ZFP36;KLF4;BANF1;C1QBP;PTGER4;UFD1;PDCD4;PRNP;CUEDC2;CHID1;SLC11A1
B naive,GO_BP,Keratinocyte Differentiation (GO:0030216),-0.5601980942245336,-0.9890736973628408,0.58157602663707,0.8892857787932106,1.0,6/30,8.14%,ANXA1;CSTA;ASAH1;CFLAR;AKR1C3;EREG
B naive,GO_BP,Regulation Of Fibroblast Migration (GO:0010762),-0.5898225883189072,-0.9887339890310721,0.5486033519553073,0.8898208223655981,1.0,4/18,8.42%,RAC1;ITGB1;TGFB1;ITGB1BP1
B naive,GO_BP,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),-0.4945917060855929,-0.9882713719168325,0.5681341719077568,0.890676572085808,1.0,44/121,32.30%,RBX1;CSNK1A1;TLE4;SLC9A3R1;MLLT3;MAD2L2;RNF213;RUVBL2;SDHAF2;CTNNBIP1;GPI;EMD;TRABD2A;HMGXB4;UBAC2;TMEM170B;TLE3;VGLL4;CCDC88C;JADE1;SIAH2;GSK3B;LRP1;TAX1BP3;FRMD8;APOE;FUZ;HDAC1;CHD8;CYLD;TCF7L2;MDK;CBY1;STK11;APC;CTNND1;GSK3A;AXIN1;LATS1;LATS2;OTUD5;NOG;GRB10;WWOX
B naive,GO_BP,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),-0.5479416118664655,-0.9877862315940249,0.5938529088913282,0.8917513766860864,1.0,13/41,15.54%,PYCARD;CD6;STAT3;CLEC7A;PDCD4;CUEDC2;PLD3;CHID1;PER1;APLP2;MAPK14;IL17RA;ADCY7
B naive,GO_BP,Regulation Of Mitochondrial Fission (GO:0090140),-0.5734540511013885,-0.9874799908202749,0.5608407079646017,0.8921579232427416,1.0,11/23,30.98%,RALBP1;DNM1L;VPS35;BNIP3;FIS1;RALA;MYO19;MFF;MIEF1;MUL1;INF2
B naive,GO_BP,Positive Regulation Of Autophagosome Assembly (GO:2000786),-0.6033540713861316,-0.9873782568928479,0.5529542920847269,0.8918891855649342,1.0,6/15,23.78%,PIP4K2A;SH3GLB1;WDR45;SNX4;SNX18;MOAP1
B naive,GO_BP,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),-0.4876300205933854,-0.9872912722874144,0.5791106514994829,0.8915581302846762,1.0,61/164,24.26%,CD3E;ID2;SUB1;NDFIP1;CITED2;TGFB1;STAT3;PARK7;DNMT1;MYADM;ANXA7;KLF4;OPTN;CXCL8;PICALM;YY1;CD46;CCL3;TRAT1;CNPY2;RBL2;REST;DDRGK1;PDCD10;SPI1;MECP2;ENG;TARDBP;CELF1;LILRB2;ATP2B4;ADAM10;CPNE1;PRKAR1A;CD28;TIPARP;CHMP1A;CHD4;SORD;RBL1;ZNF281;GSK3B;LRP1;SLC7A5;PARP9;DIP2A;APOE;PRKAA1;DAXX;PARP10;NFKB1;FBXW7;LGALS9;CCR1;AURKA;HDAC1;LDLR;HAVCR2;DICER1;PTPN22;VEGFA
B naive,GO_BP,RNA-mediated Gene Silencing (GO:0031047),-0.5615097274194291,-0.9872254093707,0.580110497237569,0.8911423625798325,1.0,13/27,32.21%,PABPC1;DHX9;CELF1;HEXIM1;HELZ;AGO2;TARBP2;DICER1;MOV10;CNOT7;AGO4;AGO3;AGO1
B naive,GO_BP,Regulation Of Ras Protein Signal Transduction (GO:0046578),-0.5179516394171908,-0.9867525443860156,0.5748373101952278,0.8921067690425056,1.0,34/70,33.64%,DYNLL1;ARHGDIA;ARHGDIB;ETFA;RASAL3;PDCD10;RDX;GABARAP;SH3BP1;OGT;NUP62;RAF1;ARFGAP3;MYO9B;RASGRP1;FBP1;STK19;MAPKAP1;FOXM1;SQSTM1;STAMBP;BCR;KANK2;MFN2;DENND1A;SPRY1;NOTCH2;EPS8;GIT2;RASGRP4;KIF14;GIT1;RABL3;DENND4C
B naive,GO_BP,Negative Regulation Of Signaling Receptor Activity (GO:2000272),-0.5697681188521857,-0.9867478181716973,0.5762331838565022,0.8914880341099438,1.0,7/24,22.81%,SNX6;VPS25;CNRIP1;CHMP6;TSG101;LILRB4;CBLB
B naive,GO_BP,Mitotic Cytokinetic Process (GO:1902410),-0.5883712168283858,-0.9863207358697148,0.5636766334440753,0.892279407981096,1.0,13/18,26.03%,CHMP2A;RHOA;CHMP5;CHMP6;VPS4A;PDCD6IP;CHMP1A;CHMP4A;VPS4B;MITD1;CHMP2B;CHMP3;KLHDC8B
B naive,GO_BP,Lipid Modification (GO:0030258),0.46465158916487476,0.986259561522663,0.43037974683544306,0.7438065622384938,1.0,3/34,1.83%,PLPP5;ALOX5;DGKD
B naive,GO_BP,Peroxisomal Membrane Transport (GO:0015919),-0.5900141481587398,-0.9858724314611447,0.5741573033707865,0.8931230069582126,1.0,15/17,38.34%,PEX2;ABCD3;PEX16;RAB8B;PEX26;PEX19;PEX7;PEX14;PEX1;PEX3;PEX10;ABCD4;TRIM37;PEX5;PEX6
