cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Dendritic cell,KEGG,"Alanine, aspartate and glutamate metabolism",0.6093601511580199,0.9507242312155552,0.6934673366834171,0.8692362420477179,1.0,7/31,18.06%,GLUL;GLUD1;NIT2;ASL;ASRGL1;GOT2;ADSL
Dendritic cell,KEGG,Mitophagy,0.5916158321640677,0.9489332134252216,0.748,0.8731984279413613,1.0,35/65,25.26%,RAB7A;GABARAPL2;ATF4;CSNK2B;GABARAP;HIF1A;BNIP3L;UBC;SQSTM1;FIS1;TAX1BP1;TP53;USP15;GABARAPL1;CSNK2A1;BECN1;KRAS;USP8;CALCOCO2;TFEB;NRAS;RHOT2;RHOT1;FUNDC1;BCL2L13;TBC1D15;TBK1;FOXO3;ATG5;RELA;HRAS;UBB;NBR1;SP1;CSNK2A2
Dendritic cell,KEGG,Acute myeloid leukemia,0.5877758982972439,0.9483030951214488,0.763,0.8723372963583366,1.0,30/63,27.60%,SPI1;GRB2;EIF4EBP1;MAP2K1;FLT3;RARA;RUNX1;NFKB1;MAPK1;KRAS;ARAF;CSF1R;CEBPA;NRAS;RAF1;BAD;MAP2K2;AKT1;RELA;CCNA2;IKBKB;HRAS;AKT2;BRAF;MAPK3;PIK3CB;STAT3;IKBKG;PER2;CHUK
Dendritic cell,KEGG,Cellular senescence,0.5798029843858994,0.946892941473097,0.823,0.8743168030556473,1.0,68/151,25.41%,SLC25A5;VDAC1;SLC25A6;CALM2;CAPN2;VDAC2;PPP1CA;EIF4EBP1;PPP1CB;MAP2K1;MAP2K3;RHEB;VDAC3;PPP1CC;RBBP4;GADD45B;SQSTM1;RB1;TP53;CDKN1A;CDK4;NFKB1;CCND3;CAPN1;MAPK1;TGFB1;CALM3;PTEN;ZFP36L1;E2F4;KRAS;MAPKAPK2;CALM1;PPP3CA;CCNB2;HIPK3;NRAS;RASSF5;RAF1;CDK1;MAP2K2;PPP3R1;SMAD2;HIPK1;MRE11;PPID;MAPK14;CHEK2;NBN;CCNB1;TGFBR1;FOXO3;CHEK1;AKT1;RELA;ITPR1;CCNA2;PPP3CB;HRAS;E2F3;AKT2;TGFBR2;FOXM1;CCND2;MAPK3;PIK3CB;RAD1;FBXW11
Dendritic cell,KEGG,Gastric cancer,0.5808165212575751,0.9460493140038465,0.803,0.8741938416222216,1.0,42/117,29.01%,GRB2;MAP2K1;CSNK1A1;CTNNB1;BAX;GADD45B;RB1;TP53;CDKN1A;MAPK1;TGFB1;CTNNA1;KRAS;ARAF;NRAS;RAF1;POLK;MAP2K2;SMAD2;DDB2;BAK1;RXRA;MLH1;TGFBR1;GSK3B;BCL2;AKT1;HRAS;E2F3;AKT2;BRAF;TGFBR2;SHC1;DVL3;MAPK3;PIK3CB;APC;E2F1;SMAD3;DVL2;FZD2;PIK3CD
Dendritic cell,KEGG,ErbB signaling pathway,0.5861928759727777,0.9459085071360057,0.772,0.8714123570291755,1.0,30/77,25.84%,AREG;PAK1;GRB2;EIF4EBP1;MAP2K1;PAK2;HBEGF;CDKN1A;PRKCB;MAPK1;EREG;KRAS;ARAF;NRAS;RAF1;BAD;MAP2K2;CBL;CAMK2G;GSK3B;AKT1;HRAS;AKT2;BRAF;NCK1;SHC1;MAPK3;ABL1;PIK3CB;MAP2K7
Dendritic cell,KEGG,FoxO signaling pathway,0.5787353062146677,0.9408028541131795,0.839,0.8864304746824715,1.0,57/121,26.38%,CAT;GRB2;GABARAPL2;MAP2K1;GABARAP;CDKN2D;PRMT1;GADD45B;SGK1;CDKN1A;MAPK1;TGFB1;PRKAG2;GABARAPL1;PTEN;KRAS;ARAF;PRKAG1;SGK3;G6PC3;CCNB2;BCL6;NRAS;INSR;EP300;RAF1;MAP2K2;ATG12;SETD7;PLK2;MAPK14;CREBBP;CSNK1E;TNFSF10;HOMER2;CCNB1;TGFBR1;USP7;FOXO3;AKT1;SOD2;PLK1;PDPK1;IKBKB;HRAS;AKT2;BRAF;TGFBR2;STK4;CCNG2;SKP2;FBXO25;CCND2;MAPK3;PIK3CB;PLK3;STAT3
Dendritic cell,KEGG,JAK-STAT signaling pathway,0.5788817248499047,0.9403260413745013,0.846,0.8846524561403246,1.0,40/123,25.57%,MCL1;PTPN6;IL13RA1;GRB2;CSF2RA;IFNGR1;CSF3R;PTPN2;IL6R;CDKN1A;CCND3;JAK2;IFNAR2;IL10RA;STAT6;PIAS1;TYK2;IFNGR2;EP300;RAF1;IFNAR1;JAK1;OSM;CREBBP;STAT1;IL2RG;PTPN11;IL3RA;STAT2;BCL2;AKT1;SOCS3;HRAS;AKT2;FHL1;IL12RB1;SOCS6;CCND2;PIK3CB;CSF2RB
Dendritic cell,KEGG,Bile secretion,0.5880666479444467,0.9392564827862641,0.755,0.8847629070328875,1.0,11/50,25.25%,ATP1B3;GNAS;ATP1A1;ADCY7;ATP1B1;SLC2A1;PRKACA;RXRA;HMGCR;SLC4A2;LDLR
Dendritic cell,KEGG,Breast cancer,0.5739928615386051,0.935098581279842,0.848,0.8947668155884214,1.0,42/122,29.01%,FOS;GRB2;MAP2K1;CSNK1A1;CTNNB1;BAX;GADD45B;RB1;TP53;CDKN1A;CDK4;MAPK1;PTEN;KRAS;ARAF;NRAS;RAF1;POLK;MAP2K2;NOTCH2;DDB2;BAK1;NCOA3;BRCA2;GSK3B;AKT1;HRAS;E2F3;NCOA1;AKT2;BRAF;SHC1;DVL3;SP1;MAPK3;PIK3CB;BRCA1;APC;E2F1;DVL2;FZD2;PIK3CD
Dendritic cell,KEGG,Ovarian steroidogenesis,0.5924568474153833,0.9310560095136675,0.757271815446339,0.9037423250821348,1.0,6/34,16.46%,GNAS;ADCY7;INSR;PTGS2;ALOX5;PRKACA
Dendritic cell,KEGG,Phosphatidylinositol signaling system,0.5763901386645007,0.930833822498056,0.839,0.9010818271036692,1.0,52/90,36.14%,CALM2;MTMR14;IMPA2;DGKZ;PLCB2;PRKCB;PIP4K2A;CALM3;PIP4P2;PTEN;CALM1;PIP4P1;PPIP5K2;INPP5D;CDIPT;MTMR6;ITPK1;IMPA1;ITPR1;CDS2;PI4KB;PIK3C2A;INPP5F;INPPL1;IP6K2;MTM1;PIK3CB;IPMK;PI4KA;INPP1;PLCD1;INPP4A;SACM1L;PIK3CD;PLCG2;PIP5K1C;MTMR4;PIK3C3;SYNJ2;MTMR1;DGKD;PI4K2A;PIKFYVE;INPP5B;PIP5K1A;PLCB3;DGKE;PI4K2B;IP6K1;MTMR2;CDS1;PIP4K2C
Dendritic cell,KEGG,Circadian rhythm,0.5950850797139862,0.9304631355500521,0.751004016064257,0.8989328307216465,1.0,10/29,18.33%,RBX1;BHLHE40;PRKAG2;PER1;CUL1;PRKAG1;CREB1;CSNK1D;CSNK1E;SKP1
Dendritic cell,KEGG,Nicotine addiction,-0.4262787377541476,-0.9273437870400515,0.6206896551724138,0.6359918200408998,0.6927536231884058,15/15,57.41%,GABRD;GRIA3;GABRB2;GABRA4;GRIN2D;SLC32A1;GABRB1;GRIN3A;GABRB3;GRIN3B;GRIN1;CACNA1A;CHRNA7;GRIN2C;GABRE
Dendritic cell,KEGG,Small cell lung cancer,0.5724236937630774,0.9256214147961325,0.842,0.9094543327034258,1.0,38/83,30.83%,CYCS;BAX;CKS1B;GADD45B;RB1;TP53;CKS2;CDKN1A;CDK4;NFKB1;APAF1;PTEN;ITGB1;POLK;PTGS2;BIRC2;MAX;DDB2;CASP9;BAK1;RXRA;BCL2;AKT1;RELA;IKBKB;E2F3;TRAF4;AKT2;SKP2;PIK3CB;XIAP;IKBKG;CHUK;E2F1;PIK3CD;NFKBIA;CDK6;CDK2
