cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Monocyte non-classical,GO_BP,Antibacterial Humoral Response (GO:0019731),-0.5678158676151646,-1.1982077282577859,0.22525597269624573,0.5938062404736235,1.0,4/24,3.29%,IGHM;HLA-A;JCHAIN;RNASE2
Monocyte non-classical,GO_BP,Positive Regulation Of Metabolic Process (GO:0009893),0.6065955939942277,1.1979533616578817,0.18211920529801323,0.44882801730516436,1.0,28/95,14.18%,CEBPB;CLEC7A;G0S2;APLP2;KDM6B;GNAS;CD36;ADIPOR1;VEGFA;ACSL1;TNF;HADHA;ZBTB7B;STAT6;DECR1;JAK2;ZNF516;IL18;UCP2;DYNC1H1;EPAS1;LEPR;CAMK1D;INSR;SYK;FABP5;IGHA1;MFN2
Monocyte non-classical,GO_BP,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),0.7140964129854834,1.1975742795715323,0.271513353115727,0.44929998907939284,1.0,5/18,7.69%,HMOX1;DDX3X;PEA15;ICAM1;CFLAR
Monocyte non-classical,GO_BP,Proteolysis (GO:0006508),0.5707989165201695,1.1975251067309802,0.10264227642276423,0.44897024577269196,1.0,26/248,6.64%,CTSS;FCN1;SRGN;CTSD;CTSH;CTSB;CTSC;CASP1;CAPNS1;CTSL;TPP1;CTSZ;LACTB;CASP4;SPPL2A;PSEN1;APH1B;RNPEP;ADAM17;CAPN2;ADAM10;SPCS3;RNPEPL1;CPQ;HM13;PSENEN
Monocyte non-classical,GO_BP,Regulation Of Protein Catabolic Process (GO:0042176),0.585495375920271,1.1974529471067632,0.1702819956616052,0.448698925412253,1.0,24/111,9.38%,OAZ1;SNX3;TNFSF13B;PSME2;MSN;FLNA;PSME1;RBX1;NDUFA13;OAZ2;IRAK3;VPS35;RAB7A;PRKACA;VPS28;SNF8;AZIN1;TNF;CUL4A;MAD2L2;APOE;FOXO1;CTSA;RIC1
Monocyte non-classical,GO_BP,Regulation Of Small Molecule Metabolic Process (GO:0062012),0.6531953074635068,1.19689853550432,0.2154255319148936,0.44966174373840645,1.0,12/38,9.48%,HIF1A;PGAM1;SLC2A6;ZBTB7A;EIF6;PRKAG2;EP300;ADIPOR1;PDK4;NCOR2;APOE;BCKDK
Monocyte non-classical,GO_BP,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.6675767530180484,1.1966995806694851,0.24796747967479674,0.44971440977387805,1.0,7/27,9.89%,CDA;FBP1;EP300;TIGAR;PGPEP1;BCKDK;USP7
Monocyte non-classical,GO_BP,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),0.6502755131024346,1.1965424250122954,0.22908622908622908,0.44966265558462754,1.0,5/37,6.02%,AIF1;ANXA1;DDX3X;UBE2E2;LSM10
Monocyte non-classical,GO_BP,Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),0.669380814823532,1.1963277868133075,0.2576769025367156,0.449781433401482,1.0,4/27,4.83%,CD63;GNB2;FLNA;YWHAE
Monocyte non-classical,GO_BP,Cardiac Muscle Cell Action Potential (GO:0086001),0.6897554735253995,1.196214315919211,0.25544267053701014,0.44960500326803243,1.0,5/21,11.15%,SLC8A1;YWHAE;ATP1A1;ATP1B1;KCNQ1
Monocyte non-classical,GO_BP,Lytic Vacuole Organization (GO:0080171),0.6668366707633281,1.1961187188554663,0.23895027624309392,0.4493942558474641,1.0,11/30,12.60%,GRN;TPP1;LAMTOR1;LRRK2;GAA;HOOK3;HPS1;SPG11;TFEB;VPS18;ACP2
Monocyte non-classical,GO_BP,Cellular Response To Amino Acid Stimulus (GO:0071230),0.6792497170954709,1.195965528408864,0.2351313969571231,0.44936575347472135,1.0,10/30,11.05%,LAMTOR4;CPEB4;LAMTOR2;LAMTOR5;LAMTOR1;NEURL1;NSMF;RRAGC;LAMTOR3;SESN3
Monocyte non-classical,GO_BP,Negative Regulation Of ERBB Signaling Pathway (GO:1901185),0.7217044017264416,1.1959184779855603,0.2648809523809524,0.4490356453818833,1.0,8/17,10.39%,PTPN18;MVP;PTPRJ;PTPN2;PTPN12;CBL;TSG101;LGMN
Monocyte non-classical,GO_BP,Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),0.7042150458007546,1.1955836076165378,0.26441631504922647,0.44943205591091123,1.0,5/20,7.61%,IRAK3;IRF7;CD36;TLR2;GPR108
Monocyte non-classical,GO_BP,Proteasomal Protein Catabolic Process (GO:0010498),0.574157391028241,1.195560857921044,0.10996916752312436,0.44905397699320004,1.0,65/210,14.57%,ARRB2;SH3BGRL;TNFSF13B;CTNNB1;PSMA4;PSMB3;RBX1;UBE2D3;PSMB1;PSMA7;DDIT3;UBE2B;PSMB6;PELI1;PCBP2;WDR26;UBXN11;UBE2A;PMAIP1;ARRB1;UBXN1;BIRC2;CSNK1A1;NFE2L2;NR1D1;PSMD4;GID8;PJA2;RBCK1;RNF187;FEM1C;PSMD8;RAD23B;SPOPL;DNAJB12;CUL4A;FBXW5;PSMB2;ZFAND2A;PSMB7;PSMA1;DERL1;PSMC3;PSMA2;MDM2;UBE2W;PSMC1;UBXN6;AGAP3;PSMA3;PSMC4;FBXW7;TBL1X;ITCH;SEL1L;UBXN2B;WWP2;PSMD6;COP1;ZSWIM8;RMND5A;STUB1;RFFL;UBXN7;PSMB4
