cell_type,library,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
B naive,Reactome,CD22 Mediated BCR Regulation,0.9793836957619889,2.289366027713937,0.0,0.0,0.0,10/53,0.98%,CD79A;IGHM;IGKC;IGHD;CD79B;IGLC2;IGLC3;CD22;LYN;PTPN6
B naive,Reactome,Classical Antibody-Mediated Complement Activation,0.9364493154362763,2.2155164641776746,0.0,0.0,0.0,6/61,1.51%,IGKC;IGLC2;IGLC3;IGHG3;IGHG1;IGHG2
B naive,Reactome,Scavenging of Heme From Plasma,0.9185264437705573,2.1992209797501143,0.0,0.0,0.0,6/61,1.43%,IGKC;IGLC2;JCHAIN;IGLC3;IGHA1;IGHA2
B naive,Reactome,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,0.8392306245715957,2.099893614669128,0.0,0.0,0.0,20/78,2.28%,CD79A;IGHM;IGKC;IGHD;CD79B;IGLC2;IGLC3;CD22;BLK;ORAI2;CD19;LYN;BLNK;PTPN6;DAPP1;BTK;GRB2;PLCG2;ITPR1;SYK
B naive,Reactome,Creation of C4 and C2 Activators,0.8367396293940957,1.990311130766766,0.0,0.0,0.0,6/63,1.51%,IGKC;IGLC2;IGLC3;IGHG3;IGHG1;IGHG2
B naive,Reactome,Regulation of Complement Cascade,0.7600877251257305,1.8934390597068211,0.0,0.0008978653974261192,0.009,13/87,3.76%,IGKC;IGLC2;IGLC3;CD19;CD55;IGHG3;IGHG1;IGHG2;CD81;CR2;IGLC7;IGLC6;CR1
B naive,Reactome,Interferon Gamma Signaling,0.6577606406540637,1.695312986300959,0.0,0.03275070925849559,0.238,15/94,1.35%,HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;IRF8;HLA-DRB5;SP100;CIITA;TRIM38;PTPN6;HLA-DQA2;IFNGR2;CAMK2D
B naive,Reactome,MHC Class II Antigen Presentation,0.6100106963355711,1.6764187600214322,0.0,0.03883267843867966,0.298,15/116,1.49%,CD74;HLA-DRA;HLA-DPB1;HLA-DRB1;HLA-DPA1;HLA-DQB1;HLA-DQA1;HLA-DMA;HLA-DMB;HLA-DRB5;HLA-DOB;CTSH;HLA-DOA;HLA-DQA2;AP1S3
B naive,Reactome,Somitogenesis,-0.887226842911114,-1.6207987284291732,0.0,0.0,0.0,33/43,9.00%,PSMA7;PSMA4;SEM1;PSMA1;LEF1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;CTNNB1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;RBPJ;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Binding and Uptake of Ligands by Scavenger Receptors,0.6324074857243163,1.605260209386253,0.016666666666666666,0.0913162363456342,0.58,7/85,1.44%,IGKC;IGLC2;JCHAIN;IGLC3;IGHA1;IGHA2;FTL
B naive,Reactome,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway,0.8208267095166202,1.6046197306782963,0.047619047619047616,0.08278318964268819,0.584,4/17,0.36%,LTB;TNFRSF13C;BIRC3;CD40
B naive,Reactome,Formation of Paraxial Mesoderm,-0.8563297703775624,-1.6043908753493499,0.0,0.0,0.0,34/55,9.00%,PSMA7;PSMA4;SEM1;PSMA1;LEF1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;CTNNB1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;RBPJ;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;SNW1;PSMD1;PSMD3;PSMC4
B naive,Reactome,Cross-presentation of Soluble Exogenous Antigens (Endosomes),-0.8823114322437731,-1.6007821814296042,0.0,0.0,0.0,30/36,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Respiratory Electron Transport,-0.7941672645659806,-1.586401045579929,0.0,0.0005187390539750014,0.002,97/142,13.67%,NDUFS5;UQCRB;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;NDUFB1;COX6C;CMC1;NDUFB7;UQCR10;NDUFB2;NDUFS6;COX5B;NDUFA11;NDUFA1;COX5A;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;COX7A2;NDUFA2;PYURF;RAB5IF;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;NDUFB4;NDUFA6;COX6A1;NDUFB8;PET100;NDUFB6;NDUFAB1;HIGD2A;UQCRC1;NDUFV2;UQCRC2;HSPA9;NDUFAF3;NDUFB3;MDH2;NDUFS7;NDUFC1;NDUFB5;CYCS;NDUFS4;COX14;CYC1;NDUFS3;ETFA;HIGD1A;SDHD;MDH1;NDUFA8;SDHA;NDUFV1;SDHC;NDUFV3;UQCC2;NDUFAF8;TMEM126A;FXN;NDUFA10;NDUFA9;NDUFAF2;COX11;ETFB;SLC25A11;SDHB;COX17;UQCC3;NDUFS2;TMEM126B;COX7C;COA3;NDUFA5;TRAP1;SURF1;UQCRH;GOT2;LYRM4;TIMMDC1;ECSIT;COX20;COQ10B;SFXN4;LETM1;NDUFA7;COA1;NDUFAF4
B naive,Reactome,Signaling by the B Cell Receptor (BCR),0.5473329019595224,1.5834810134838582,0.0,0.09691504683732838,0.65,28/143,2.38%,CD79A;IGHM;IGKC;IGHD;CD79B;IGLC2;IGLC3;CD22;BLK;REL;ORAI2;CD19;LYN;PRKCB;RASGRP3;BLNK;PTPN6;PPP3CA;DAPP1;BTK;GRB2;UBC;NFKBIA;PLCG2;ITPR1;SYK;NFATC1;UBB
B naive,Reactome,Aerobic Respiration and Respiratory Electron Transport,-0.7688721911449442,-1.580997656632701,0.0,0.0006224868647700016,0.003,138/233,13.67%,LDHB;NDUFS5;UQCRB;LDHA;ATP5MG;ATP5F1E;UQCR11;UQCRQ;COX7B;COX8A;NDUFA4;COX6B1;ATP5ME;NDUFB1;COX6C;CMC1;NDUFB7;UQCR10;ATP5MF;NDUFB2;NDUFS6;ATP5F1C;COX5B;ATP5PD;ATP5MC2;NDUFA11;NDUFA1;ATP5MC3;COX5A;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;COX7A2;PKM;NDUFA2;PYURF;ATP5PB;RAB5IF;ATP5PF;COX7A2L;NDUFB10;NDUFS8;UQCRFS1;NDUFB11;ATP5F1B;ATP5F1D;ATP5F1A;IDH2;NDUFB4;NDUFA6;COX6A1;NDUFB8;VDAC1;PET100;NDUFB6;NDUFAB1;HIGD2A;UQCRC1;NDUFV2;UQCRC2;MPC2;HSPA9;NDUFAF3;NDUFB3;MDH2;NDUFS7;NDUFC1;NDUFB5;CYCS;NDUFS4;MPC1;COX14;SUCLG1;CYC1;NDUFS3;ETFA;ISCA1;HIGD1A;SDHD;MDH1;NDUFA8;SDHA;ATP5MC1;NDUFV1;SDHC;NDUFV3;IDH3G;UQCC2;NDUFAF8;TMEM126A;FXN;NDUFA10;NDUFA9;IDH3B;NDUFAF2;COX11;DLD;ETFB;SLC25A11;SDHB;PDHB;HAGH;ATP5PO;MRPS36;COX17;UQCC3;NDUFS2;TMEM126B;PDHA1;SDHAF3;SDHAF2;COX7C;COA3;NDUFA5;ACAT1;GID8;TRAP1;SURF1;UQCRH;FH;GOT2;LYRM4;TIMMDC1;CS;ECSIT;COX20;COQ10B;ISCA2;ARMC8;SFXN4;LETM1;RMND5A;SUCLA2;NDUFA7;COA1;NDUFAF4
B naive,Reactome,Asymmetric Localization of PCP Proteins,-0.8479173865596825,-1.5719757583377145,0.0,0.0008645650899583356,0.005,30/49,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,-0.8512557856467705,-1.570781696676972,0.0,0.0007410557913928591,0.005,34/50,9.00%,ELOB;PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;UBE2D3;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;ELOC;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Initial Triggering of Complement,0.6403027319539443,1.5684489598903464,0.014285714285714285,0.10175807837496018,0.693,6/69,1.51%,IGKC;IGLC2;IGLC3;IGHG3;IGHG1;IGHG2
B naive,Reactome,AUF1 (hnRNP D0) Binds and Destabilizes mRNA,-0.8646151692965882,-1.5666785202370608,0.0,0.0010374781079500028,0.008,35/40,9.00%,HSPA8;PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;HSBP1;PSMC5;PSMB7;PSMA5;PABPC1;PSMD7;PSMA3;HNRNPD;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;EIF4G1;PSMD3;PSMC4
B naive,Reactome,Metabolism of Polyamines,-0.8499240912859772,-1.5657803646707975,0.0,0.0010374781079500026,0.009,35/46,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;SAT1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;SMS;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;AMD1;PSMD12;PSMD13;PSMD11;PSMD1;AZIN1;SRM;PSMD3;PSMC4
B naive,Reactome,Vpu Mediated Degradation of CD4,-0.869518907941035,-1.5649393996659238,0.0,0.0010374781079500028,0.01,32/37,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;CD4;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Role of Phospholipids in Phagocytosis,0.6226208357651641,1.5624188512326866,0.014925373134328358,0.09964003692462163,0.709,12/81,2.66%,IGKC;IGLC2;PLPP5;IGLC3;IGHG3;IGHG1;IGHG2;PLCG2;PLD4;ITPR1;SYK;PRKCE
B naive,Reactome,Vif-mediated Degradation of APOBEC3G,-0.8625949912043681,-1.5623759172719989,0.0,0.0010374781079500028,0.011,33/39,9.00%,ELOB;PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;ELOC;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,ER-Phagosome Pathway,-0.8218564552788914,-1.5606997554728845,0.0,0.0011239346169458363,0.013,48/73,9.38%,B2M;SEC61G;S100A9;S100A8;VAMP8;HLA-A;HLA-C;SEC61B;PSMA7;PSMA4;SEM1;PDIA3;PSMA1;PSMB3;HLA-B;PSMB1;CD36;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;CALR;PSMD7;PSMA3;CD14;HMGB1;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;HLA-F;PSMD3;VAMP3;SEC61A1;PSMC4;LY96
B naive,Reactome,Hedgehog 'On' State,-0.8161475552267002,-1.5603722254644412,0.0,0.0010374781079500028,0.013,34/67,9.00%,PSMA7;PSMA4;ARRB2;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;CSNK1A1;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;GRK2;PSMD3;PSMC4
B naive,Reactome,Cellular Response to Hypoxia,-0.833101197261827,-1.5586394594676023,0.0,0.0009633725288107169,0.013,36/58,9.00%,ELOB;PSMA7;PSMA4;CITED2;SEM1;PSMA1;PSMB3;PSMB1;UBE2D3;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;ELOC;PSMB2;PSMC3;PSMD8;PSMC1;HIGD1A;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Proteasome Assembly,-0.843595691190577,-1.5573387012755557,0.0,0.0008991476935566691,0.013,44/51,11.93%,PSME2;PSMA7;PSMA4;POMP;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMG2;PSMB2;PSMC3;PSME1;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMG1;PSMD14;PSMB8;PSMB4;PSMC2;PSMD12;PSMD13;PSMD4;PSMD11;PSMF1;PSMD1;PSMG3;PSMD3;PSMD9;PSMC4;PSMB10;PSMG4;PSME3;PSMA6
B naive,Reactome,Ubiquitin-dependent Degradation of Cyclin D,-0.859591629483313,-1.5556012365156553,0.0,0.0009077933444562525,0.014,31/37,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;CDK4;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Complex I Biogenesis,-0.8318516869115269,-1.5551398142685584,0.0,0.0008543937359588258,0.014,41/60,7.32%,NDUFS5;NDUFB1;NDUFB7;NDUFB2;NDUFS6;NDUFA11;NDUFA1;NDUFA3;NDUFB9;NDUFC2;NDUFA12;NDUFA13;NDUFA2;PYURF;NDUFB10;NDUFS8;NDUFB11;NDUFB4;NDUFA6;NDUFB8;NDUFB6;NDUFAB1;NDUFV2;HSPA9;NDUFAF3;NDUFB3;NDUFS7;NDUFC1;NDUFB5;NDUFS4;NDUFS3;NDUFA8;NDUFV1;NDUFV3;NDUFAF8;TMEM126A;NDUFA10;NDUFA9;NDUFAF2;NDUFS2;TMEM126B
B naive,Reactome,Degradation of DVL,-0.8518439885210379,-1.5545852464306396,0.0,0.0008069274172944465,0.014,31/42,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis,-0.8574994248833806,-1.5536124724817102,0.0,0.0007644575532263179,0.014,32/39,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Fertilization,0.8029245013534146,1.5506808794158304,0.03636363636363636,0.10269869926750183,0.742,2/18,1.95%,HVCN1;B4GALT1
B naive,Reactome,Regulation of Ornithine Decarboxylase (ODC),-0.8521745074435139,-1.5486300665133341,0.0,0.0009856042025525027,0.018,31/38,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;AZIN1;PSMD3;PSMC4
B naive,Reactome,Hedgehog Ligand Biogenesis,-0.8383232567785551,-1.5468898600405803,0.0,0.0009386706690976217,0.018,34/47,10.43%,PSMA7;PSMA4;P4HB;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;VCP;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4;OS9;ERLEC1
B naive,Reactome,PCP CE Pathway,-0.804913195108399,-1.5461274617164258,0.0,0.0008960038205022751,0.018,41/75,9.54%,PFN1;AP2S1;PSMA7;RAC1;PSMA4;ARRB2;SEM1;PSMA1;PSMB3;PSMB1;CLTA;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;CLTB;AP2M1;PSMB2;PSMC3;PSMD8;PSMC1;RHOA;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;CLTC;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;AP2B1;PSMC4;AP2A1
B naive,Reactome,FCGR Activation,0.643319612274807,1.5422515827432122,0.0136986301369863,0.10363361942736139,0.77,8/68,2.28%,IGKC;IGLC2;IGLC3;LYN;IGHG3;IGHG1;IGHG2;SYK
B naive,Reactome,Role of LAT2 NTAL LAB on Calcium Mobilization,0.6510717367158475,1.5421437414100874,0.0,0.09730616244605568,0.77,10/69,3.45%,IGKC;IGLC2;IGLC3;LYN;LAT2;GRB2;SYK;IGHE;IGLC7;IGLC6
B naive,Reactome,The Role of GTSE1 in G2 M Progression After G2 Checkpoint,-0.8165343864194143,-1.5417170909073978,0.0,0.0009021548764782633,0.019,42/59,12.37%,HSP90AA1;PSMA7;PSMA4;SEM1;TUBA1B;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;TUBB4B;PSMB2;PSMC3;PSMD8;PSMC1;TUBA1C;PSMD6;MAPRE1;PSMD2;PSMB5;ADRM1;PSMD14;TUBA4A;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;CCNB2;PSMC4;CDK1;TUBA1A;TUBB2A;PSMA6;CCNB1
B naive,Reactome,Negative Regulation of NOTCH4 Signaling,-0.8500600097493706,-1.5414321511897444,0.0,0.0008645650899583356,0.019,33/42,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;TACC3;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Regulation of Activated PAK-2p34 by Proteasome Mediated Degradation,-0.8594383770873324,-1.5402343266020784,0.0,0.0008299824863600022,0.019,30/35,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Mitochondrial Translation Elongation,-0.8000327902937894,-1.5392429458162888,0.0,0.0007980600830384637,0.019,82/87,18.95%,MRPL57;MRPL41;MRPL51;GADD45GIP1;MRPL23;AURKAIP1;MRPL20;MRPL55;MRPL33;MRPS6;MRPS34;TUFM;MRPS15;MRPL47;MRPL12;MRPS33;MRPL14;MRPL21;MRPL34;MRPL22;MRPS21;MRPL28;MRPL10;MRPL16;MRPL13;MRPS35;MRPS18C;DAP3;MRPS36;MRPL3;MRPL37;MRPL4;MRPL2;MRPS16;MRPL43;MRPS5;MRPL27;CHCHD1;MRPS23;MRPL52;MRPL1;MRPL18;MRPS7;MRPS30;MRPL11;MRPS11;MRPL9;TSFM;MRPL36;MRPS2;MRPL45;MRPL42;MRPL19;MRPS9;MRPL15;MRPS26;MRPS22;MRPL48;MRPL17;MRPL32;MRPS25;MRPL24;MRPL58;MRPS14;MRPS31;MRPS28;MRPS27;MRPL44;MRPS17;MRPL50;MRPL35;MRPS10;MRPS18B;MRPS18A;PTCD3;GFM1;MRPL39;MRPL40;MRPL49;MRPL46;MRPL54;MRPL30
B naive,Reactome,Degradation of AXIN,-0.8474807597531234,-1.5387398949040683,0.0,0.0007685023021851873,0.019,30/40,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,GSK3B and BTRC CUL1-mediated-degradation of NFE2L2,-0.8481380411265638,-1.5385761253593668,0.0,0.0007410557913928591,0.019,33/40,9.71%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4;NFE2L2
B naive,Reactome,Regulation of RUNX3 Expression and Activity,-0.8422421387437063,-1.536415052669109,0.0,0.0007512772505844848,0.02,32/43,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;PSMB6;PSMC5;PSMB7;PSMA5;TGFB1;PSMD7;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;RUNX3;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Mitochondrial Translation Initiation,-0.7971009196212673,-1.535481820769158,0.0,0.0007608172791633354,0.021,81/87,18.95%,MRPL57;MRPL41;MRPL51;GADD45GIP1;MRPL23;AURKAIP1;MRPL20;MRPL55;MRPL33;MRPS6;MRPS34;MRPS15;MRPL47;MRPL12;MRPS33;MRPL14;MRPL21;MRPL34;MRPL22;MRPS21;MRPL28;MRPL10;MRPL16;MRPL13;MRPS35;MRPS18C;DAP3;MRPS36;MRPL3;MRPL37;MRPL4;MRPL2;MRPS16;MRPL43;MRPS5;MRPL27;CHCHD1;MRPS23;MRPL52;MRPL1;MRPL18;MRPS7;MRPS30;MRPL11;MRPS11;MRPL9;MRPL36;MRPS2;MRPL45;MRPL42;MRPL19;MRPS9;MRPL15;MRPS26;MRPS22;MRPL48;MRPL17;MRPL32;MRPS25;MRPL24;MTIF3;MRPL58;MRPS14;MRPS31;MRPS28;MRPS27;MRPL44;MRPS17;MRPL50;MRPL35;MRPS10;MRPS18B;MRPS18A;PTCD3;MTIF2;MRPL39;MRPL40;MRPL49;MRPL46;MRPL54;MRPL30
B naive,Reactome,Regulation of Expression of SLITs and ROBOs,-0.8093703426727334,-1.527874547761406,0.0,0.0011378792151709707,0.033,41/63,9.70%,ELOB;PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;PABPC1;PSMD7;PSMA3;ELOC;PSMB2;PSMC3;PSMD8;PSMC1;GSPT1;MAGOH;EIF4A3;PSMD6;ETF1;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;EIF4G1;PSMD3;MAGOHB;PSMC4;RBM8A
B naive,Reactome,GLI3 Is Processed to GLI3R by the Proteasome,-0.8352129823462019,-1.5277670312267464,0.0,0.0011347416805703157,0.034,33/44,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;CSNK1A1;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Formation of ATP by Chemiosmotic Coupling,-0.9319647516368829,-1.5267235664222183,0.0,0.0011946717606697002,0.036,15/15,6.88%,ATP5MG;ATP5F1E;ATP5ME;ATP5MF;ATP5F1C;ATP5PD;ATP5MC2;ATP5MC3;ATP5PB;ATP5PF;ATP5F1B;ATP5F1D;ATP5F1A;ATP5MC1;ATP5PO
B naive,Reactome,Mitochondrial Translation Termination,-0.7926686320187479,-1.5260565054471893,0.0,0.001251076541939709,0.039,73/87,14.97%,MRPL57;MRPL41;MRPL51;GADD45GIP1;MRPL23;AURKAIP1;MRPL20;MRPL55;MRPL33;MRPS6;MRPS34;MRPS15;MRPL47;MRPL12;MRPS33;MRPL14;MRPL21;MRPL34;MRPL22;MRPS21;MRPL28;MRPL10;MRPL16;MRPL13;MRPS35;MRPS18C;DAP3;MRPS36;MRPL3;MRPL37;MRPL4;MRPL2;MRPS16;MRPL43;MRPS5;MRPL27;CHCHD1;MRPS23;MRPL52;MRPL1;MRPL18;MRPS7;MRPS30;MRPL11;MRPS11;MRPL9;MRPL36;MRPS2;MRPL45;MRPL42;MRPL19;MRPS9;MRPL15;MRPS26;MRPS22;MRPL48;MRPL17;MRPL32;MRPS25;MRPL24;MRPL58;MRPS14;MRPS31;MRPS28;MRPS27;MRPL44;MRPS17;MRPL50;MRPL35;MRPS10;MRPS18B;MRPS18A;PTCD3
B naive,Reactome,Degradation of GLI2 by the Proteasome,-0.8352421935090071,-1.5254953896199406,0.0,0.0012746159611957176,0.04,33/43,9.00%,PSMA7;PSMA4;SEM1;PSMA1;PSMB3;PSMB1;PSMA2;RBX1;PSMB6;PSMC5;PSMB7;PSMA5;SKP1;PSMD7;CSNK1A1;PSMA3;PSMB2;PSMC3;PSMD8;PSMC1;PSMD6;PSMD2;PSMB5;ADRM1;PSMD14;PSMB4;PSMC2;PSMD12;PSMD13;PSMD11;PSMD1;PSMD3;PSMC4
B naive,Reactome,Gap Junction Trafficking and Regulation,-0.8583550220382906,-1.5250727110459346,0.0,0.0012392099622736143,0.04,13/34,11.32%,ACTB;ACTG1;TUBA1B;CLTA;CLTB;TUBB4B;AP2M1;TUBA1C;CLTC;TUBA4A;TUBA1A;TUBB2A;DNM2
