donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM1,consensus,Monocyte classical,CD8 T cytotoxic,S100A9,ITGB2,3.271445,0.0,7.090402,2.0165915821752454,3.6276866373762595,0.060027007,0.96912384,0.0035800080057710962,0.00011265532444198407
MantonBM1,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.9994125,0.0,7.8656487,0.9586478918615824,1.2179135836371051,0.020774305,0.9706391,0.022110410207889446,0.00012165300613235491
MantonBM1,consensus,Pre-B small,CD8 T cytotoxic,B2M,KLRD1,3.0134554,0.0,7.0109973,1.192055577957531,0.9873220791438764,0.023201859,0.9689549,0.022110410207889446,0.00013099543460383354
MantonBM1,consensus,Monocyte classical,CD8 T cytotoxic,B2M,KLRD1,3.0020363,0.0,6.9750333,1.1785484625310363,1.0172786064092543,0.02308284,0.9688775,0.022110410207889446,0.00013579590427628498
MantonBM1,consensus,Dendritic cell,CD8 T cytotoxic,B2M,KLRD1,2.9972687,0.0,6.960018,1.1729101782371356,0.9563982346191755,0.023033148,0.96884495,0.022110410207889446,0.00014068252815808307
MantonBM1,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,3.1926975,0.0,6.874487,1.9934393823635652,3.5007911934357883,0.06544682,0.9686578,0.0023581673746878203,0.0001718108344097679
MantonBM1,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.9454567,0.0,7.4272237,1.9317738071727175,1.9075134005363865,0.036581635,0.9698107,0.022110410207889446,0.00019428459499398244
MantonBM1,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.9345896,0.0,7.614653,0.8942138142272353,1.1869382133482467,0.02011139,0.9701734,0.022110410207889446,0.00020603765273871042
MantonBM1,consensus,Plasmacytoid DC,Dendritic cell,APP,CD74,2.980818,0.0,6.641003,2.5264356886666093,2.256662515377963,0.05090583,0.96812904,0.0069624255710721665,0.00020603765273871042
MantonBM1,consensus,B naive,CD8 T cytotoxic,B2M,KLRD1,2.9344356,0.0,6.762127,1.0985967950917637,0.8596059522847559,0.022378258,0.9684067,0.022110410207889446,0.0002120432040359681
MantonBM1,consensus,Plasmacytoid DC,B naive,APP,CD74,2.9613383,0.0,6.583237,2.515433613377123,2.6751726514765704,0.05046303,0.967994,0.007241724482100579,0.00022431221064415655
MantonBM1,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.920205,0.0,8.096982,0.8638091850316549,0.9979993302017824,0.021385288,0.9710493,0.022110410207889446,0.0002433603778941505
MantonBM1,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.912195,0.0,7.1569505,0.8805205973858807,0.9994824329752827,0.01890253,0.9692633,0.022110410207889446,0.00026318191397208744
MantonBM1,consensus,Monocyte classical,Erythroid early,S100A9,CD36,3.2118728,0.0,6.474192,2.528245245220973,3.727839460253684,0.09619377,0.9677342,0.0003284805346290765,0.00026318191397208744
MantonBM1,consensus,Plasmacytoid DC,Plasmacytoid DC,APP,CD74,2.8844457,0.0,6.355215,2.472002355395658,2.1110929086279597,0.048715156,0.96744335,0.008557333780797738,0.0002979354116361544
MantonBM1,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.8806338,0.0,7.1902184,1.8673397295383705,1.876538030247528,0.0354143,0.96933234,0.022110410207889446,0.00030514361624892013
MantonBM1,consensus,Monocyte classical,Erythroid early,S100A8,CD36,3.1331253,0.0,6.2770414,2.505093045409293,3.6009440163132127,0.10487906,0.9672479,0.00021804339640301112,0.0003124376859691915
MantonBM1,consensus,Platelet,NK,B2M,KLRD1,2.8786216,0.0,7.182861,1.100533357748282,1.2054442862360242,0.023770615,0.96931714,0.022110410207889446,0.0003124376859691915
MantonBM1,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD3D,2.8763185,0.0,7.8982644,0.8201861407522367,1.0138787588278135,0.020860447,0.970698,0.022110410207889446,0.0003198175109284766
MantonBM1,consensus,NK,CD8 T memory,HLA-B,CD3D,2.8662934,0.0,7.350209,0.8263285718355419,1.0460559801003795,0.019412953,0.9696578,0.022110410207889446,0.00033483457508372424
MantonBM1,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.847372,0.0,6.92857,0.8160865197515335,0.9685070626864243,0.018299345,0.9687766,0.02349635481999675,0.00038194381949592624
MantonBM1,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,CD3D,2.8367553,0.0,7.719122,0.7808600308980372,0.878457592844335,0.020387305,0.97036994,0.022110410207889446,0.00042355829900298485
MantonBM1,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,KLRD1,2.8187757,0.0,6.3978596,1.7139992362978511,1.6925858422251048,0.03151166,0.96754855,0.022110410207889446,0.0004408036133618048
MantonBM1,consensus,NK,NK,HLA-B,KLRD1,2.8123376,0.0,6.9405146,1.7994544871466769,1.7356557969996609,0.034184422,0.9688026,0.022110410207889446,0.00045839137351538767
MantonBM1,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.8117254,0.0,6.1395664,2.430927859714885,2.1014292098317098,0.047062125,0.9668953,0.00974237064221356,0.0004673136706653755
MantonBM1,consensus,Pre-B large,NK,B2M,KLRD1,2.810384,0.0,6.9333715,1.0198280667544397,0.7513965566360832,0.022944966,0.968787,0.022110410207889446,0.0004763214829729645
MantonBM1,consensus,Monocyte classical,CD8 T memory,S100A8,CD69,3.0936208,0.0,5.880852,1.8707280618951927,3.568352491082172,0.098538354,0.96619934,0.0011666675594266057,0.0004854149191645775
MantonBM1,consensus,NK,CD4 T memory,HLA-B,CD3D,2.7790759,0.0,6.687952,0.7482012773598401,0.8276248294385571,0.017663838,0.9682375,0.027158947498188056,0.0005514634840278336
MantonBM1,consensus,CD8 T cytotoxic,CD4 T naive,HLA-B,CD3D,2.756872,0.0,5.894852,0.741386662832601,0.9501284354061136,0.015569149,0.96623814,0.04138651255194005,0.0006320753546850945
MantonBM1,consensus,CD4 T memory,CD8 T memory,HLA-B,CD3D,2.756214,0.0,6.923979,0.7169106103737193,0.8774108292574101,0.01828722,0.9687665,0.025141216726772428,0.0006425361663700452
MantonBM1,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.7539527,0.0,6.1937017,1.649565158663504,1.6616104719362463,0.030506114,0.96703553,0.022110410207889446,0.0006637138538765032
MantonBM1,consensus,Platelet,CD8 T cytotoxic,B2M,KLRD1,2.7519403,0.0,6.1873636,0.8827587868734158,0.9905167279247424,0.020476164,0.9670192,0.022110410207889446,0.0006744305612992439
MantonBM1,consensus,Dendritic cell,CD8 T cytotoxic,HLA-B,CD3D,2.7305222,0.0,7.2381005,0.6752655667592122,0.7632082174601669,0.01911686,0.96943086,0.03482348364030738,0.0007292942610740494
MantonBM1,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD8A,2.7193599,0.0,5.5900445,1.5119105643589994,1.6058496182574244,0.042227328,0.9653613,0.015291248628339202,0.0007862895054474056
MantonBM1,consensus,Granulocyte precursor,NK,B2M,KLRD1,2.7179809,0.0,6.5955276,0.9105423624997323,0.6946607180693807,0.021826921,0.9680228,0.022110410207889446,0.0008096840031699552
MantonBM1,consensus,Pre-B small,CD8 T memory,HLA-B,CD3D,2.7123272,0.0,6.7540493,0.673287566094301,0.8932902578834412,0.017838411,0.9683884,0.035429164552514096,0.0008334193678464642
MantonBM1,consensus,HSPC,NK,B2M,KLRD1,2.7094915,0.0,6.564489,0.9005018487607528,0.5961533538312684,0.021724204,0.96794975,0.025995301743484293,0.000845414786748016
MantonBM1,consensus,Monocyte classical,Monocyte non-classical,S100A9,CD68,3.0940664,0.0,5.255612,2.6067730116166388,3.8659714591882013,0.1052163,0.96431494,0.0002087819516437362,0.000845414786748016
MantonBM1,consensus,Plasmacytoid DC,CD8 T cytotoxic,HLA-B,CD3D,2.7087097,0.0,7.1393347,0.6535841867235205,0.7263566179838046,0.018856004,0.9692266,0.04084839190169619,0.0008574951847157759
MantonBM1,consensus,CD4 T memory,NK,HLA-B,KLRD1,2.702258,0.0,6.538042,1.6900365256848544,1.5670106461566915,0.032202106,0.9678871,0.022110410207889446,0.0009317656703563956
MantonBM1,consensus,CD8 T cytotoxic,NK,B2M,KLRC1,3.197175,0.0,5.117022,2.235908237674007,1.6998863046620387,0.068012744,0.9638523,0.0020305707447909266,0.0009829805666149655
MantonBM1,consensus,CD8 T memory,CD4 T naive,HLA-B,CD3D,2.692049,0.0,5.7067456,0.6769525851982539,0.9191530651172551,0.015072332,0.9657051,0.04635438998125777,0.0009829805666149655
MantonBM1,consensus,NK,CD8 T cytotoxic,HLA-B,KLRD1,2.6856565,0.0,5.978605,1.5816799162718105,1.5207282386883791,0.029446686,0.96646744,0.022110410207889446,0.000995996885563117
MantonBM1,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,3.0153189,0.0,5.0955696,2.583620811804959,3.73907601524773,0.11471623,0.96377903,0.00012482956111172194,0.000995996885563117
MantonBM1,consensus,CD4 T naive,CD8 T cytotoxic,HLA-B,CD3D,2.6852186,0.0,7.0329666,0.6302338518638905,0.6591816788985798,0.018575072,0.96900195,0.04790420536255328,0.0010090982014010527
MantonBM1,consensus,Pre-B large,CD8 T cytotoxic,B2M,KLRD1,2.683703,0.0,5.972452,0.8020534958795734,0.5364689983248014,0.019764945,0.9664508,0.040033486984041446,0.0010222843246806331
MantonBM1,consensus,Monocyte classical,Monocyte non-classical,S100A9,ITGB2,3.0738432,0.0,5.0464253,1.777514871706229,3.3924227898559765,0.042722795,0.9636095,0.014746056244783166,0.001035555596974404
MantonBM1,consensus,Monocyte non-classical,CD8 T memory,HLA-B,CD3D,2.6727638,0.0,6.600859,0.6339614562401015,0.7578690918999627,0.017433813,0.96803534,0.046748139225560974,0.0011031859435768538
MantonBM1,consensus,CD4 T memory,CD4 T memory,HLA-B,CD3D,2.6689963,0.0,6.300125,0.6387833158980175,0.6589796785955877,0.016639533,0.96730596,0.04507264517265567,0.001144782972291281
MantonBM1,consensus,NK,NK,B2M,KLRC1,3.127551,0.0,4.9864397,2.1535642357056926,1.6127386170337192,0.06627711,0.96339923,0.0022688254813228604,0.001144782972291281
MantonBM1,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD8B,2.6679537,0.0,5.1723366,1.384523627081578,1.4669348141174634,0.042282164,0.96403915,0.015230038463796778,0.0011588184544463695
MantonBM1,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,3.0675857,0.0,4.9816976,2.5418807397458574,3.71102415318491,0.09973259,0.9633825,0.00027937432438380496,0.0011729387887541188
MantonBM1,consensus,CD8 T memory,NK,B2M,KLRC1,3.115831,0.0,4.964458,2.139699989234918,1.6384489432881242,0.065984935,0.96332127,0.0023132130382335957,0.001201433773396417
MantonBM1,consensus,Pre-B small,NK,HLA-B,KLRD1,2.6583714,0.0,6.377584,1.646413481405436,1.5828900747827226,0.031411797,0.96749866,0.022110410207889446,0.001230268211822766
MantonBM1,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD8A,2.6545372,0.0,5.411664,1.4474764867246521,1.574874247968566,0.04087984,0.964815,0.017434733790625094,0.0012741555802799399
MantonBM1,consensus,Monocyte classical,Monocyte non-classical,S100A8,ITGB2,2.9950957,0.0,4.8927526,1.7543626718945489,3.265527345915505,0.046580214,0.96306336,0.010325255136491017,0.0012889542953233076
MantonBM1,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,2.9888382,0.0,4.8299966,2.518728539934177,3.584128709244439,0.1087374,0.9628331,0.00017272816079756204,0.0013795253673848018
MantonBM1,consensus,CD4 T memory,NK,B2M,KLRC1,3.0141468,0.0,4.7737446,2.019438424118544,1.4648149563097002,0.063450076,0.9626229,0.002778727968808545,0.0014259543268740783
MantonBM1,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,3.0442686,0.0,4.7405066,2.2056024882228558,3.972240847905678,0.070434615,0.962497,0.0016759344176425369,0.0014415997225180853
MantonBM1,consensus,Monocyte non-classical,NK,HLA-B,KLRD1,2.618808,0.0,6.2329326,1.6070873715512366,1.447468908799244,0.030699339,0.967136,0.022110410207889446,0.0014573299503743752
MantonBM1,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD8B,2.6031308,0.0,5.0072856,1.3200895494472307,1.435959443828605,0.040932924,0.9634727,0.017334849849911623,0.0015698097563675403
MantonBM1,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,2.965521,0.0,4.59615,2.1824502884111756,3.8453454039652066,0.07679412,0.96193486,0.0010195185048499063,0.0016359436763297484
MantonBM1,consensus,NK,CD8 T cytotoxic,HLA-B,CD8A,2.5862408,0.0,5.2237263,1.3795912443329588,1.4339920147206988,0.03946015,0.9642101,0.020643549336625204,0.0016864311173351912
MantonBM1,consensus,Plasmacytoid DC,NK,B2M,KLRC1,2.88547,0.0,4.532406,1.8672514618704463,1.244159921292001,0.06024233,0.9616783,0.009673898511876191,0.0017205115614442237
MantonBM1,consensus,Monocyte non-classical,NK,B2M,KLRC1,2.8761783,0.0,4.514979,1.8562625989165207,1.299881034427144,0.060010698,0.9616073,0.006690247246125997,0.0017722656730598668
MantonBM1,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD8A,2.5870113,0.0,4.514627,1.2871115629047187,1.6067451366534173,0.0341036,0.96160585,0.022110410207889446,0.001789685589039238
MantonBM1,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.5755768,0.0,5.631912,1.472261954809988,1.3520830878454098,0.027739108,0.9654859,0.022110410207889446,0.0018071901077376922
MantonBM1,consensus,Monocyte classical,Pre-B small,S100A8,CD69,2.9464526,0.0,4.4049153,1.6978578420011357,3.42580411516813,0.073807865,0.9611491,0.0024220620637396563,0.0019685249312627264
MantonBM1,consensus,NK,CD8 T cytotoxic,HLA-B,CD8B,2.5348346,0.0,4.8333907,1.2522043070555373,1.2950772105807378,0.039511394,0.9628456,0.020569241936767475,0.0020053042683111054
MantonBM1,consensus,CD4 T naive,NK,B2M,KLRC1,2.7987428,0.0,4.3697453,1.7646798787945186,1.1244023268975745,0.058080334,0.9609992,0.018247207968490445,0.002079873293180315
MantonBM1,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,KLRD1,2.5316904,0.0,5.493693,1.4286389105305697,1.3679625164714408,0.02705833,0.9650695,0.022110410207889446,0.002079873293180315
MantonBM1,consensus,CD8 T memory,CD8 T memory,HLA-B,CD8A,2.5221882,0.0,4.3705635,1.2226774852703717,1.575769766364559,0.03301534,0.96100265,0.022110410207889446,0.00215578913642105
MantonBM1,consensus,Monocyte classical,Monocyte classical,S100A9,ITGB2,3.0019279,0.0,4.302537,1.6905048929784603,3.401474491077738,0.036425073,0.96070766,0.022110410207889446,0.0022525767934225343
MantonBM1,consensus,Monocyte classical,Dendritic cell,S100A9,CD36,2.9972022,0.0,4.253656,2.114998570001522,3.4323063824840068,0.063200966,0.9604914,0.0028294147879870516,0.0023714958682208723
MantonBM1,consensus,Dendritic cell,NK,HLA-B,KLRD1,2.5125751,0.0,5.844524,1.5014929074124115,1.332219533415076,0.028786292,0.96609795,0.022110410207889446,0.0023714958682208723
MantonBM1,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-A,CD8A,2.5075898,0.0,5.0072937,1.497998665822879,1.60588102236468,0.043287836,0.9634728,0.014096998470585001,0.0024524556779136645
MantonBM1,consensus,Monocyte classical,CD8 T cytotoxic,LGALS1,PTPRC,2.4990337,0.0,5.947589,1.398701606150954,2.0140547150873394,0.023819385,0.9663831,0.022110410207889446,0.0025140564725678956
MantonBM1,consensus,Pre-B small,NK,B2M,KLRC1,2.6949735,0.0,4.1751213,1.641950955802083,0.9896292398813225,0.0554935,0.96013635,0.022110410207889446,0.002576413016777794
MantonBM1,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,KLRD1,2.492127,0.0,5.369089,1.3893128006763702,1.2325413504879623,0.026444612,0.9646807,0.022110410207889446,0.0025973662979501292
MantonBM1,consensus,Monocyte classical,Monocyte classical,S100A8,ITGB2,2.92318,0.0,4.1715174,1.6673526931667801,3.2745790471372667,0.039713874,0.9601198,0.019908220078984094,0.0025973662979501292
MantonBM1,consensus,Plasmacytoid DC,NK,HLA-B,KLRD1,2.4907627,0.0,5.764774,1.4798115273767198,1.2953679339387136,0.028393494,0.9658722,0.022110410207889446,0.0026184034422378705
MantonBM1,consensus,Dendritic cell,CD8 T cytotoxic,LGALS1,PTPRC,2.4843557,0.0,5.890241,1.3864735471751826,1.5868228142605219,0.023589713,0.9662253,0.022110410207889446,0.0026820173611296814
MantonBM1,consensus,Monocyte classical,NK,B2M,KLRC1,2.6835542,0.0,4.1537046,1.6284438403755883,1.0195857671467004,0.055208836,0.96003777,0.022110410207889446,0.0026820173611296814
MantonBM1,consensus,Dendritic cell,NK,B2M,KLRC1,2.6787868,0.0,4.1447625,1.6228055560816876,0.9587053953566216,0.055089984,0.9599964,0.022110410207889446,0.0027033898350167637
MantonBM1,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD8A,2.4761612,0.0,4.9208083,1.2701732828711363,1.2653468638777294,0.0371719,0.9631649,0.022110410207889446,0.002724846111712237
MantonBM1,consensus,Monocyte classical,Dendritic cell,S100A8,CD36,2.9184546,0.0,4.1241245,2.0918463701898418,3.3054109385435355,0.06890735,0.9599005,0.0019021284290492383,0.0027463861791546355
MantonBM1,consensus,Monocyte classical,CD8 T memory,LGALS1,PTPRC,2.468752,0.0,5.7632,1.3709725268476567,2.100936715080449,0.02308093,0.96586776,0.022110410207889446,0.0027680100252824914
MantonBM1,consensus,CD8 T memory,CD8 T cytotoxic,HLA-A,CD8A,2.4686959,0.0,4.9002647,1.4620155241587023,1.6354425192640538,0.04236258,0.96309066,0.015138520774523734,0.0027897176380343373
MantonBM1,consensus,CD4 T naive,NK,HLA-B,KLRD1,2.4672716,0.0,5.6788855,1.4564611925170898,1.2281929948534889,0.027970465,0.965624,0.022110410207889446,0.002811509005348706
MantonBM1,consensus,Monocyte classical,CD8 T memory,S100A9,ITGB2,2.9814303,0.0,4.0905137,1.6657051698282972,3.29556379310928,0.034630094,0.95974267,0.022110410207889446,0.002833383527388547
MantonBM1,consensus,Dendritic cell,Monocyte classical,VIM,CD44,2.4606037,0.0,5.0215583,1.2152952455838315,1.8222783916088896,0.016069151,0.9635228,0.03756113639831346,0.002877384921786324
MantonBM1,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-A,CD8B,2.4561837,0.0,4.633131,1.3706117285454575,1.466966218224719,0.04334405,0.9620813,0.014038928641273488,0.0029440147806066436
MantonBM1,consensus,Dendritic cell,CD8 T memory,LGALS1,PTPRC,2.454074,0.0,5.70763,1.3587444678718852,1.6737048142536317,0.02285838,0.96570766,0.022110410207889446,0.0029663920898938554
MantonBM1,consensus,NK,CD8 T memory,HLA-B,CD8A,2.4538922,0.0,4.2187815,1.1547922428786783,1.4348875331166917,0.03186877,0.96033496,0.022110410207889446,0.002988853057252174
MantonBM1,consensus,B naive,NK,B2M,KLRC1,2.6159534,0.0,4.0269165,1.5484921729363157,0.861913113022202,0.053523637,0.95943886,0.022110410207889446,0.003079532653710644
MantonBM1,consensus,NK,CD8 T cytotoxic,HLA-A,CD8A,2.4469104,0.0,4.840316,1.4418613944458496,1.5357722362975101,0.04184432,0.96287125,0.015880695949890684,0.003125374388513378
MantonBM1,consensus,Monocyte classical,CD8 T memory,S100A8,ITGB2,2.9026828,0.0,3.9659505,1.642552970016617,3.168668349168809,0.037756827,0.9591411,0.022110410207889446,0.0032180600194186776
MantonBM1,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD8A,2.4322748,0.0,4.8000407,1.226550238591718,1.2812262925037605,0.03625962,0.9627216,0.022110410207889446,0.003264904343960726
MantonBM1,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD8B,2.5186741,0.0,3.959345,1.1382095590202517,1.4084304049863388,0.032366354,0.95910835,0.022110410207889446,0.003264904343960726
MantonBM1,consensus,Granulocyte precursor,CD8 T cytotoxic,LGALS1,PTPRC,2.4267416,0.0,5.66514,1.338476949762291,2.0109059801948312,0.022688212,0.96558374,0.022110410207889446,0.003312082673593483
MantonBM1,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD8B,2.424755,0.0,4.5531077,1.1427863455937146,1.1264320597377684,0.037220173,0.9617622,0.022110410207889446,0.0033595949118252113
MantonBM1,consensus,CD8 T memory,CD8 T cytotoxic,HLA-A,CD8B,2.4172897,0.0,4.5340996,1.3346285868812808,1.4965277151240928,0.04241759,0.96168524,0.015047359615953274,0.00338347621651202
MantonBM1,consensus,B naive,NK,HLA-B,KLRD1,2.3986278,0.0,5.42791,1.3882298279570289,1.2100754417844746,0.026734324,0.96486586,0.022110410207889446,0.0036021606930565385
MantonBM1,consensus,Granulocyte precursor,CD8 T memory,LGALS1,PTPRC,2.3964598,0.0,5.4895077,1.3107478704589937,2.097787980187941,0.021984825,0.9650566,0.022110410207889446,0.003626875198460453
MantonBM1,consensus,NK,CD8 T cytotoxic,HLA-A,CD8B,2.3955042,0.0,4.47863,1.314474457168428,1.396857432157549,0.04189866,0.9614578,0.01575540237426746,0.0036765554816625993
MantonBM1,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,CD8A,2.3927112,0.0,4.6911697,1.1872241287375185,1.145805126520282,0.035437208,0.96230775,0.022110410207889446,0.003726568949778259
MantonBM1,consensus,Dendritic cell,CD8 T cytotoxic,HLA-B,KLRD1,2.3858938,0.0,5.0345116,1.283718336537545,1.1172919751037942,0.024796702,0.96356803,0.022110410207889446,0.003751700598024988
MantonBM1,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD8B,2.3808684,0.0,4.441365,1.0991633013142965,1.1423114883637995,0.03630671,0.9613027,0.022110410207889446,0.003802213662588906
MantonBM1,consensus,CD8 T memory,CD8 T memory,HLA-B,CD8B,2.4538512,0.0,3.8330011,1.0737754813859044,1.3774550346974803,0.031333532,0.95846766,0.022110410207889446,0.003878606812424479
MantonBM1,consensus,CD8 T cytotoxic,CD8 T memory,HLA-A,CD8A,2.3752413,0.0,4.0439863,1.2731996643685983,1.6067765407606729,0.034960087,0.9595211,0.022110410207889446,0.0039042378377819407
