donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM3,consensus,Monocyte non-classical,NK,B2M,KLRD1,2.9198115,0.0,4.9875493,1.153197852041793,1.0870197529763077,0.03516325,0.9632944,0.013405975663532294,0.0005070748887747648
MantonBM3,consensus,CD4 T memory,NK,B2M,KLRD1,2.91736,0.0,4.9824553,1.1495549346072242,1.0717780309980407,0.035127338,0.9632763,0.013405975663532294,0.0005194860324655605
MantonBM3,consensus,Monocyte classical,Granulocyte precursor,S100A8,ITGB2,2.8262534,0.0,4.9524956,1.2139314443261537,2.4762552946649654,0.0399599,0.9631695,0.013405975663532294,0.0005320464526614599
MantonBM3,consensus,Granulocyte precursor,CD8 T memory,S100A8,CD69,2.6269906,0.0,5.7476196,1.1347712007567465,1.7101169983799258,0.03996727,0.96572125,0.013405975663532294,0.0005320464526614599
MantonBM3,consensus,Monocyte classical,Monocyte non-classical,S100A9,CD68,2.9182987,0.0,4.8051596,1.6624508045295765,3.1364754214041297,0.10412618,0.96263003,0.0003745410593711078,0.0005706230940644447
MantonBM3,consensus,Granulocyte precursor,Dendritic cell,S100A8,ITGB2,2.623576,0.0,5.722345,1.201418273748872,1.4443616702133493,0.04617154,0.96564823,0.009756346089635291,0.0005970867274638379
MantonBM3,consensus,Monocyte classical,B naive,S100A8,CD69,2.8074007,0.0,4.780241,1.1452857342766225,2.4452437676116756,0.0332404,0.9625364,0.013405975663532294,0.0005970867274638379
MantonBM3,consensus,Monocyte classical,CD8 T cytotoxic,S100A9,ITGB2,2.9152625,0.0,4.7757397,1.1525327453880951,2.5804025684608827,0.0352766,0.9625194,0.013405975663532294,0.0006241469379910116
MantonBM3,consensus,Monocyte classical,NK,B2M,KLRD1,2.813348,0.0,4.766335,0.9949431671160776,0.9364438992923397,0.033603646,0.9624838,0.013405975663532294,0.0006379004999967212
MantonBM3,consensus,Monocyte classical,CD4 T memory,LGALS1,CD69,2.613927,0.0,6.375706,1.2324578803363175,1.8591457484232952,0.02988192,0.967397,0.013405975663532294,0.0006379004999967212
