donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM7,consensus,Dendritic cell,NK,B2M,KLRD1,3.0733726,0.0,7.8225656,0.828741977477471,1.0579418189989063,0.029507881,0.9715787,0.021704409305827135,7.420942215188161e-05
MantonBM7,consensus,Monocyte classical,NK,S100A9,ITGB2,3.2258556,0.0,7.1043205,2.044148088716447,4.125857104188284,0.060664892,0.97021836,0.002218462030533159,8.70790729574517e-05
MantonBM7,consensus,Monocyte classical,Monocyte non-classical,S100A9,CD68,3.2211404,0.0,7.0567646,2.994670154481171,4.492328475409566,0.13614212,0.97012115,6.340737897102632e-05,9.622899662549138e-05
MantonBM7,consensus,Monocyte classical,Dendritic cell,S100A8,ITGB2,3.0992718,0.0,6.9485693,2.0791244785558307,3.7147058043794265,0.07335585,0.96989644,0.0008373209668782683,0.00012109830632757131
MantonBM7,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.9647224,0.0,7.447602,2.7632670148372487,2.2662664480017343,0.047752555,0.9708926,0.007064065467371181,0.00013738679925673705
MantonBM7,consensus,Monocyte classical,Monocyte non-classical,S100A8,ITGB2,3.0814662,0.0,6.780154,2.059485221359046,3.84864722551007,0.0715779,0.9695361,0.0010110431365350726,0.00013738679925673705
MantonBM7,consensus,Monocyte classical,NK,S100A8,ITGB2,3.0690203,0.0,6.6624327,2.0457569814343937,4.054282806870911,0.07033511,0.9692764,0.0011220356297690435,0.00017303707881780058
MantonBM7,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,3.0643053,0.0,6.6178346,2.9962790471991174,4.420754178092193,0.15784371,0.96917623,6.246006925774595e-05,0.00017937697048953202
MantonBM7,consensus,CD8 T cytotoxic,CD8 T cytotoxic,B2M,KLRD1,3.3468442,0.0,6.5042014,1.1433247601733698,1.369920302632901,0.024534816,0.9689165,0.021704409305827135,0.0001990788219990374
MantonBM7,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD3D,2.8725402,0.0,7.3655863,0.836183042904312,1.1651293128853653,0.020521807,0.9707357,0.021704409305827135,0.00021980360845964988
MantonBM7,consensus,NK,CD8 T cytotoxic,B2M,KLRD1,3.278274,0.0,6.3424377,1.059131194296605,1.292910035270462,0.023924619,0.968535,0.021704409305827135,0.00022693911797222135
MantonBM7,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.8658304,0.0,7.314407,0.8304760729393811,1.089294835739805,0.020379212,0.9706365,0.021704409305827135,0.00023418821407817365
MantonBM7,consensus,CD8 T memory,CD8 T cytotoxic,B2M,KLRD1,3.2353024,0.0,6.241063,1.0063680949780807,1.2042401639150864,0.023542218,0.96828854,0.021704409305827135,0.00025661679413964406
MantonBM7,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,3.135915,0.0,6.19719,2.806361310619529,4.27406824906203,0.11955884,0.96818006,8.44085056716024e-05,0.00028006703656424127
MantonBM7,consensus,Platelet,CD8 T cytotoxic,B2M,KLRD1,3.156674,0.0,6.055571,0.9098219851789493,1.108899765887553,0.022842515,0.967822,0.021704409305827135,0.0003129223084929059
MantonBM7,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.8230534,0.0,6.9881234,0.7940881797846253,0.8960026722359502,0.01947013,0.96997917,0.021704409305827135,0.00032141964655686505
MantonBM7,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.8065724,0.0,6.862415,1.4288101429320235,1.9217772800115587,0.042511918,0.96971375,0.011827563545278216,0.0003387543533418734
MantonBM7,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.7993708,0.0,7.082959,0.7672235096232862,1.059054600143187,0.019734357,0.9701748,0.021704409305827135,0.0003475917359708295
MantonBM7,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.7926607,0.0,7.033743,0.7615165396583553,0.9832201229976267,0.019597232,0.97007376,0.021704409305827135,0.00035654243036469684
MantonBM7,consensus,CD4 T memory,CD8 T cytotoxic,B2M,KLRD1,3.1147041,0.0,5.95656,0.8582900971826115,1.005136002442205,0.02246903,0.96756434,0.021704409305827135,0.0003656063650064036
MantonBM7,consensus,NK,CD8 T cytotoxic,HLA-B,CD3D,2.7915082,0.0,7.05259,0.759813180364947,1.114839380118519,0.019649744,0.97011256,0.021704409305827135,0.0003656063650064036
MantonBM7,consensus,NK,CD8 T memory,HLA-B,CD3D,2.7847984,0.0,7.003585,0.754106210400016,1.0390049029729587,0.019513207,0.97001135,0.021704409305827135,0.00040299488170356785
MantonBM7,consensus,Monocyte classical,CD8 T cytotoxic,S100A9,ITGB2,3.1014366,0.0,5.849443,1.9069144331536276,3.9242518669152906,0.049949303,0.96727836,0.005745883343687129,0.0004126250047692705
MantonBM7,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,2.9790797,0.0,5.8117256,2.8079702033374754,4.202493951744658,0.138617,0.96717584,7.878198578017547e-05,0.00046247322572307166
MantonBM7,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.7498837,0.0,6.71998,0.7251286465035995,0.789927959493772,0.018723033,0.9694042,0.021704409305827135,0.0004937394415953902
MantonBM7,consensus,Monocyte non-classical,CD8 T cytotoxic,B2M,KLRD1,2.9964623,0.0,5.6776156,0.7131038050540095,0.8367450439479079,0.021416811,0.96680325,0.021704409305827135,0.0005260229261435703
MantonBM7,consensus,NK,CD4 T memory,HLA-B,CD3D,2.7420213,0.0,6.691167,0.7177183172452604,0.845712739469104,0.018642757,0.96934044,0.021704409305827135,0.0005706492502758664
MantonBM7,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.7334027,0.0,6.599095,1.3598506096509975,1.8157025672693805,0.040880676,0.96913385,0.014271616356286336,0.0005820881647598179
MantonBM7,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,2.9446013,0.0,5.4856086,1.9085233258715741,3.852677569597918,0.05791142,0.9662467,0.0027214457460954865,0.0005936399696050704
MantonBM7,consensus,NK,NK,HLA-B,KLRD1,2.7255404,0.0,6.5708003,1.3524402803926583,1.8714873472447124,0.040705398,0.96906954,0.014611085190293601,0.0006053046464897045
MantonBM7,consensus,Plasmacytoid DC,CD8 T cytotoxic,B2M,KLRD1,2.9089675,0.0,5.471207,0.6056721349269778,0.6823705838193294,0.020638209,0.9662038,0.0392876598877443,0.000617082177091801
MantonBM7,consensus,CD4 T naive,CD8 T cytotoxic,B2M,KLRD1,2.894084,0.0,5.436095,0.5873956304540388,0.6164306350293426,0.020505762,0.96609855,0.04503910020217234,0.000640975585488055
MantonBM7,consensus,CD8 T cytotoxic,CD4 T naive,HLA-B,CD3D,2.7198272,0.0,6.200763,0.7062805130230991,1.007178568025704,0.017276408,0.96818894,0.025180442572109104,0.0006530915659953545
MantonBM7,consensus,Plasmacytoid DC,Monocyte non-classical,APP,CD74,2.6752028,0.0,6.401692,2.6023387387534864,1.771134158221025,0.041046385,0.9686764,0.013862767945218296,0.0008072748077942713
MantonBM7,consensus,CD8 T memory,CD4 T naive,HLA-B,CD3D,2.6466575,0.0,5.962832,0.6373209797420734,0.9011038552835258,0.016613489,0.96758085,0.03046182714770098,0.0009047022564550009
MantonBM7,consensus,NK,CD4 T naive,HLA-B,CD3D,2.6387954,0.0,5.9372654,0.6299106504837342,0.9568886352588577,0.016542256,0.9675134,0.03207357587664006,0.0009776667397552669
MantonBM7,consensus,Plasmacytoid DC,Pre-B large,APP,CD74,2.5413687,0.0,5.9182067,2.5279476673339736,1.547934910340204,0.037946377,0.96746284,0.019384710849917847,0.0015295618647879212
MantonBM7,consensus,Monocyte classical,Pre-B small,S100A8,CD69,2.8320482,0.0,4.42102,1.8964913823244522,3.9994689458645274,0.08729011,0.96254575,0.0006891629038820077,0.0016817043209505426
MantonBM7,consensus,CD4 T memory,NK,HLA-B,KLRD1,2.517617,0.0,5.822533,1.1564786004903103,1.466243770088017,0.036069963,0.96720535,0.021704409305827135,0.001861400719141953
MantonBM7,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,KLRD1,2.4966567,0.0,4.498524,1.0270729658398912,1.343472521970174,0.027867874,0.9628578,0.021704409305827135,0.002093285038186435
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A9,ITGB2,2.929227,0.0,4.1125555,1.7169680886432463,3.6165773099571847,0.035117753,0.96122,0.021704409305827135,0.0021368924813261426
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,2.9148912,0.0,3.9679668,2.31799880997903,4.246576497921092,0.07655171,0.96054745,0.0006845485189091258,0.0023157679791269634
MantonBM7,consensus,Monocyte non-classical,NK,HLA-B,KLRD1,2.458598,0.0,5.610137,1.1008546163954411,1.4067651583300311,0.034754194,0.96661085,0.021704409305827135,0.0025493546001983318
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A8,ITGB2,2.7723918,0.0,3.8567553,1.7185769813611929,3.545003012639812,0.040715657,0.9600053,0.014576905649240279,0.0025493546001983318
MantonBM7,consensus,Monocyte classical,CD8 T cytotoxic,LGALS1,PTPRC,2.4415908,0.0,5.523185,1.3256484233704868,2.092416690143744,0.021347508,0.9663578,0.021704409305827135,0.0027194626670518124
MantonBM7,consensus,Monocyte classical,CD8 T memory,S100A9,ITGB2,2.899605,0.0,3.813792,1.6842954946401574,3.5626723148607535,0.032566562,0.9597897,0.021704409305827135,0.0027194626670518124
MantonBM7,consensus,Granulocyte precursor,Monocyte non-classical,RPS19,C5AR1,2.6499436,0.0,3.790949,1.3479933455186859,0.93004542496037,0.034495078,0.9596735,0.021704409305827135,0.002744206879545198
MantonBM7,consensus,B naive,Monocyte non-classical,RPS19,C5AR1,2.649322,0.0,3.7898896,1.346853186904042,0.9260172359531655,0.034485433,0.95966816,0.021704409305827135,0.002769061802094262
MantonBM7,consensus,Dendritic cell,CD8 T cytotoxic,LGALS1,PTPRC,2.4400713,0.0,5.5177765,1.324364708673719,1.7073415832402132,0.021326603,0.9663419,0.021704409305827135,0.002769061802094262
MantonBM7,consensus,CD4 T memory,Monocyte non-classical,RPS19,C5AR1,2.6324885,0.0,3.7611926,1.3159714816618993,0.8921252183516579,0.03422431,0.95952076,0.021704409305827135,0.002946144003242541
MantonBM7,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.4234872,0.0,4.32591,0.9581134325588654,1.2373978092279958,0.026798544,0.96215177,0.021704409305827135,0.002946144003242541
MantonBM7,consensus,HSPC,Monocyte non-classical,RPS19,C5AR1,2.6204617,0.0,3.74069,1.2939088140317359,0.8497725249289754,0.03403775,0.95941454,0.021704409305827135,0.0030236954428757377
MantonBM7,consensus,CD4 T naive,Monocyte non-classical,RPS19,C5AR1,2.6167622,0.0,3.734383,1.287121766724931,0.9075571395446638,0.033980362,0.9593817,0.021704409305827135,0.0030497669642126825
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A8,CD68,2.758056,0.0,3.7211597,2.3196077026969766,4.1750022006037195,0.088754356,0.95931244,0.0003565662979343482,0.0030759489757427004
MantonBM7,consensus,CD8 T cytotoxic,NK,B2M,KLRC1,3.0939276,0.0,3.7149684,1.327476319196934,1.5462902129768816,0.06323282,0.95928,0.010396456946985225,0.0031022414591438726
MantonBM7,consensus,NK,CD8 T cytotoxic,HLA-B,KLRD1,2.4156246,0.0,4.307362,0.9507031033005262,1.2931825892033277,0.026683642,0.96207345,0.021704409305827135,0.0031022414591438726
MantonBM7,consensus,Monocyte classical,CD8 T memory,LGALS1,PTPRC,2.4118357,0.0,5.3384924,1.2989724753387248,2.0491444134343264,0.02063366,0.9658006,0.021704409305827135,0.003208515745021721
MantonBM7,consensus,Dendritic cell,CD8 T memory,LGALS1,PTPRC,2.4103165,0.0,5.3332653,1.297688760641957,1.6640693065307959,0.020613454,0.96578443,0.021704409305827135,0.003262315242817669
MantonBM7,consensus,Pre-B small,NK,HLA-B,KLRD1,2.4060445,0.0,5.42101,1.0513244182767492,1.4393085683231812,0.03358257,0.966053,0.021704409305827135,0.0033987446799840343
MantonBM7,consensus,CD8 T cytotoxic,Monocyte non-classical,RPS19,C5AR1,2.552212,0.0,3.6243412,1.1687088067403688,0.7884689510377954,0.032979053,0.95879483,0.021704409305827135,0.003537929761497183
MantonBM7,consensus,NK,NK,B2M,KLRC1,3.0253575,0.0,3.6225748,1.2432827533201696,1.4692799456144428,0.061660178,0.9587852,0.015482506536033462,0.0035660974608845387
MantonBM7,consensus,Monocyte classical,CD8 T memory,S100A8,CD69,2.7460577,0.0,3.6076744,1.7920382943840383,3.7360995977392486,0.07123114,0.9587037,0.0010350514542993565,0.0035943753023489284
MantonBM7,consensus,Monocyte non-classical,Monocyte non-classical,RPS19,C5AR1,2.5390673,0.0,3.6019328,1.1445947780744454,0.8758586705397289,0.032775152,0.95867217,0.021704409305827135,0.003622763267568431
MantonBM7,consensus,CD8 T memory,Monocyte non-classical,RPS19,C5AR1,2.529901,0.0,3.5863066,1.1277796753002134,0.7566662498544974,0.032632966,0.9585859,0.021704409305827135,0.003651261338221131
MantonBM7,consensus,Monocyte classical,CD8 T memory,S100A8,ITGB2,2.7427697,0.0,3.5765746,1.6859043873581039,3.491098017543381,0.0377578,0.958532,0.01967350589581717,0.003679869495985106
MantonBM7,consensus,Dendritic cell,NK,HLA-B,KLRD1,2.3856032,0.0,5.3474464,1.0320588675526456,1.239395410548591,0.033126853,0.96582824,0.021704409305827135,0.003766354308725492
MantonBM7,consensus,CD8 T memory,NK,B2M,KLRC1,2.9823859,0.0,3.5646734,1.1905196540016452,1.380610074259067,0.06067463,0.9584657,0.020259385326663173,0.003766354308725492
MantonBM7,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD8A,2.3728514,0.0,3.554197,1.0329132528566025,1.3570808862060346,0.037981573,0.95840704,0.021704409305827135,0.003972001139564669
MantonBM7,consensus,Erythroid late,Monocyte non-classical,RPS19,C5AR1,2.4965777,0.0,3.5294986,1.0666485641677914,0.7187204146122033,0.03211605,0.9582678,0.021704409305827135,0.003972001139564669
MantonBM7,consensus,Plasmacytoid DC,Monocyte non-classical,RPS19,C5AR1,2.4875336,0.0,3.5140805,1.0500582635455151,0.6496927154672385,0.031975757,0.9581802,0.021704409305827135,0.004061784435522644
MantonBM7,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD8B,2.371084,0.0,3.540715,0.8752858564549513,1.1913257100251318,0.032378666,0.9583312,0.021704409305827135,0.004091931886480861
MantonBM7,consensus,Pre-B small,Monocyte non-classical,RPS19,C5AR1,2.4606082,0.0,3.4681797,1.000664459848693,0.6967932840888709,0.03155809,0.95791596,0.021704409305827135,0.004152556206924112
MantonBM7,consensus,Platelet,NK,B2M,KLRC1,2.9037576,0.0,3.458727,1.0939735442025138,1.2852696762315337,0.058871306,0.95786095,0.021704409305827135,0.00418303303976531
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,2.862721,0.0,3.4417827,2.2474849422626395,4.188189937444242,0.068034604,0.9577617,0.0012890966504979927,0.004244315959077252
MantonBM7,consensus,CD4 T memory,NK,B2M,KLRC1,2.8617878,0.0,3.4021754,1.042441656206176,1.1815059127861856,0.057908736,0.957527,0.021704409305827135,0.004525517412695122
MantonBM7,consensus,Dendritic cell,Plasmacytoid DC,HLA-DRA,CD4,2.6014853,0.0,3.360103,1.8116198814403146,1.938197214565906,0.05322309,0.95727324,0.004132657705322895,0.004782925106152701
MantonBM7,consensus,Dendritic cell,Monocyte non-classical,RPS19,C5AR1,2.395926,0.0,3.3579125,0.882007363315161,0.5151300604648321,0.030554734,0.9572599,0.031766613114661266,0.00481559360162007
MantonBM7,consensus,Erythroid early,Monocyte non-classical,RPS19,C5AR1,2.3837676,0.0,3.3371856,0.8597027559091495,0.4956655771579068,0.03036613,0.95713305,0.03798884440006542,0.004947361309062313
MantonBM7,consensus,Monocyte classical,CD4 T memory,LGALS1,PTPRC,2.3365698,0.0,4.8713093,1.2314942641437756,1.8258419796293575,0.018827962,0.96425545,0.021704409305827135,0.004947361309062313
MantonBM7,consensus,Dendritic cell,CD4 T memory,LGALS1,PTPRC,2.33505,0.0,4.8665395,1.2302105494470077,1.440766872725827,0.018809525,0.9642386,0.021704409305827135,0.005013901141620224
MantonBM7,consensus,NK,Monocyte non-classical,RPS19,C5AR1,2.3414803,0.0,3.2650964,0.7821281540980705,0.5135477650525411,0.029710168,0.9566828,0.032210715503207414,0.005353153425566445
MantonBM7,consensus,CD8 T cytotoxic,Monocyte non-classical,HLA-B,LILRB2,2.334788,0.0,3.2638671,1.7428182938381447,1.3058197394764415,0.041816473,0.956675,0.01274450552420251,0.005422313797148796
MantonBM7,consensus,Monocyte non-classical,NK,B2M,KLRC1,2.7435458,0.0,3.242852,0.897255364077574,1.0131149542918887,0.055196885,0.95654094,0.021704409305827135,0.005526872266855589
MantonBM7,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,2.7058856,0.0,3.2277043,2.2490938349805862,4.116615640126869,0.07887958,0.9564435,0.000596497605890653,0.005703316261127665
MantonBM7,consensus,CD8 T memory,CD8 T memory,HLA-B,CD8A,2.299682,0.0,3.4178178,0.9639537195755767,1.2510061734638565,0.036524165,0.95762014,0.021704409305827135,0.00595491090209938
MantonBM7,consensus,CD8 T memory,CD8 T memory,HLA-B,CD8B,2.2979143,0.0,3.4048529,0.8063263231739255,1.0852509972829536,0.031136252,0.95754296,0.021704409305827135,0.006027774673409838
MantonBM7,consensus,Monocyte classical,Granulocyte precursor,S100A9,ITGB2,2.836932,0.0,3.181677,1.6151671094032305,3.3610460290450135,0.027168836,0.9561433,0.021704409305827135,0.006027774673409838
MantonBM7,consensus,B naive,NK,HLA-B,KLRD1,2.2952187,0.0,5.022174,0.9468737090601611,1.2535470372195154,0.031111825,0.96477735,0.021704409305827135,0.006064369692645337
MantonBM7,consensus,NK,CD8 T memory,HLA-B,CD8A,2.2918196,0.0,3.4031634,0.9565433903172376,1.3067909534391884,0.036367565,0.9575329,0.021704409305827135,0.006137885906667279
MantonBM7,consensus,NK,CD8 T memory,HLA-B,CD8B,2.290052,0.0,3.390254,0.7989159939155863,1.1410357772582855,0.03100275,0.9574555,0.021704409305827135,0.006211836899277685
MantonBM7,consensus,Plasmacytoid DC,NK,B2M,KLRC1,2.6560512,0.0,3.1249588,0.7898236939505423,0.8587404941633101,0.053190213,0.95576465,0.021704409305827135,0.006323578277413077
MantonBM7,consensus,Monocyte classical,Monocyte non-classical,LGALS1,PTPRC,2.2745929,0.0,4.4866138,1.175930625704245,1.737315573491888,0.017341087,0.96281034,0.02461429447154528,0.006436296202525387
MantonBM7,consensus,Dendritic cell,Monocyte non-classical,LGALS1,PTPRC,2.2730734,0.0,4.4822206,1.174646911007477,1.3522404665883574,0.017324107,0.9627928,0.024867866453692912,0.006474086255723655
MantonBM7,consensus,CD4 T naive,NK,HLA-B,KLRD1,2.2694726,0.0,4.92952,0.9226094917640287,1.0947840237733917,0.030537846,0.9644596,0.021704409305827135,0.006511984838672191
MantonBM7,consensus,CD4 T naive,NK,B2M,KLRC1,2.6411676,0.0,3.1049044,0.7715471894776033,0.7928005453733233,0.05284886,0.95562834,0.021704409305827135,0.006511984838672191
MantonBM7,consensus,Granulocyte precursor,CD8 T cytotoxic,LGALS1,PTPRC,2.2665634,0.0,4.900214,1.1777277513370894,1.9155010048458854,0.01893968,0.96435726,0.021704409305827135,0.006664664101530651
MantonBM7,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD8B,2.3107002,0.0,3.0801356,0.7931878087258961,1.0796318686184234,0.02816682,0.9554582,0.021704409305827135,0.006741654435091593
MantonBM7,consensus,CD8 T memory,Monocyte non-classical,HLA-B,LILRB2,2.2616184,0.0,3.1386282,1.673858760557119,1.1997450267342633,0.040211916,0.95585686,0.015376208007078599,0.006741654435091593
MantonBM7,consensus,Monocyte classical,Dendritic cell,TNFSF13B,HLA-DPB1,2.2544816,0.0,3.3928714,1.8970994940141672,2.3037611474483177,0.035985604,0.95747125,0.021704409305827135,0.0068969357736001335
MantonBM7,consensus,NK,Monocyte non-classical,HLA-B,LILRB2,2.253756,0.0,3.125171,1.6664484312987797,1.2555298067095952,0.040039502,0.9557661,0.01573238183573038,0.006936026974554959
MantonBM7,consensus,Monocyte classical,NK,B2M,KLRC1,2.5960264,0.0,3.0440795,0.7161218556949522,0.8292212501127174,0.051813558,0.955207,0.021704409305827135,0.006936026974554959
MantonBM7,consensus,Monocyte classical,NK,HLA-B,KLRD1,2.251181,0.0,4.8636923,0.9053691528143242,1.2104820234035338,0.030130047,0.96422845,0.021704409305827135,0.0069752264853970205
MantonBM7,consensus,Monocyte classical,NK,LGALS1,PTPRC,2.2455888,0.0,4.306584,1.1499277877898582,1.841086645354814,0.016645256,0.96207017,0.028753592027457815,0.007093473770677995
MantonBM7,consensus,Platelet,NK,HLA-B,KLRD1,2.2448313,0.0,4.840842,0.8993848930659657,1.404625488887749,0.029988492,0.96414715,0.021704409305827135,0.007133106335324912
MantonBM7,consensus,Dendritic cell,NK,LGALS1,PTPRC,2.2440696,0.0,4.3023667,1.1486440730930902,1.4560115384512835,0.016628956,0.9620523,0.028943279732252948,0.0071728471182498955
MantonBM7,consensus,B naive,Plasmacytoid DC,HLA-DRA,CD4,2.3600016,0.0,2.9952161,1.6719551008679923,1.9300895728410437,0.047443386,0.95485955,0.007257750856417225,0.007332892066292129
MantonBM7,consensus,Granulocyte precursor,CD8 T memory,LGALS1,PTPRC,2.2368083,0.0,4.7363534,1.1510518033053274,1.872228728136468,0.018306348,0.9637681,0.021704409305827135,0.007332892066292129
MantonBM7,consensus,Monocyte classical,Granulocyte precursor,S100A8,ITGB2,2.6800966,0.0,2.9837773,1.616776002121177,3.289471731727641,0.031499654,0.954777,0.021704409305827135,0.007494667041029907
MantonBM7,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD8B,2.2375305,0.0,2.9619467,0.7242282754448703,0.9735571558762454,0.02708602,0.9546182,0.021704409305827135,0.007576202921971238
MantonBM7,consensus,B naive,NK,B2M,KLRC1,2.5289335,0.0,2.9536762,0.6337408690302582,0.7015318059269917,0.050274797,0.9545576,0.031192812044952264,0.007617132896708297
MantonBM7,consensus,CD8 T cytotoxic,Monocyte classical,HLA-A,APLP2,2.2159853,0.0,3.4166431,1.0387197646482573,1.3811904858652777,0.01534462,0.95761317,0.03826161869780288,0.007658170869860393
MantonBM7,consensus,NK,CD8 T cytotoxic,HLA-B,CD8B,2.2296681,0.0,2.949247,0.7168179461865312,1.0293419358515772,0.026969885,0.95452505,0.021704409305827135,0.007699316823105603
MantonBM7,consensus,Pre-B small,NK,B2M,KLRC1,2.517061,0.0,2.9376788,0.6191623734336347,0.6802035730058773,0.0500025,0.9544397,0.0349373948831298,0.00786497909932978
MantonBM7,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD8A,2.2913647,0.0,2.9326534,0.8996598111932121,1.2549290520983658,0.031339508,0.95440245,0.021704409305827135,0.007906664675695004
MantonBM7,consensus,Dendritic cell,NK,B2M,KLRC1,2.5105405,0.0,2.9288929,0.6111563594089033,0.6560069713015022,0.049852952,0.9543745,0.037563149082780634,0.007990359420589618
MantonBM7,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.2077012,0.0,3.81685,0.7547414233981782,0.8879390120466323,0.023644973,0.9598051,0.021704409305827135,0.007990359420589618
MantonBM7,consensus,Pre-B small,Plasmacytoid DC,HLA-DRA,CD4,2.3155117,0.0,2.927991,1.6462242329997143,1.6609002183624395,0.046378557,0.9543678,0.007905312413281627,0.008032368552475168
MantonBM7,consensus,CD8 T cytotoxic,CD8 T memory,HLA-A,CD8A,2.1850982,0.0,3.2042475,1.0220669163401301,1.3756613794724148,0.04021791,0.9562913,0.021704409305827135,0.008415300224646967
