donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM5,consensus,Plasmacytoid DC,CD8 T cytotoxic,B2M,KLRD1,2.9538193,0.0,4.92247,1.5422165216290544,1.4496721308475713,0.02509554,0.96296304,0.016617404352138425,0.0005939559179089119
MantonBM5,consensus,CD8 T memory,CD8 T cytotoxic,B2M,KLRD1,2.9440322,0.0,4.902821,1.5324775951293301,1.4923377476752837,0.024995364,0.96289164,0.016617404352138425,0.0006631626245698916
MantonBM5,consensus,Granulocyte precursor,Erythroid early,S100A8,CD36,2.7321358,0.0,6.3847933,1.4946302740209136,1.6024026633450077,0.10266317,0.9673322,0.0003990917826457427,0.0006774586754186762
MantonBM5,consensus,NK,CD8 T cytotoxic,HLA-B,CD3D,2.7215316,0.0,6.624137,1.1143211882371413,1.5719337259347146,0.021336576,0.9679087,0.016617404352138425,0.0006919064207517974
MantonBM5,consensus,CD4 T naive,NK,B2M,KLRC1,2.7437057,0.0,4.8820515,2.981185701348969,1.284262938082271,0.060715698,0.9628157,0.0021194865540905316,0.0006919064207517974
MantonBM5,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,3.0812669,0.0,4.8801813,1.301568356960129,3.007443186529792,0.05485981,0.96280885,0.0035440081546293605,0.0007065056889424908
MantonBM5,consensus,CD4 T memory,CD8 T cytotoxic,B2M,KLRD1,2.9196696,0.0,4.853911,1.5082367929478782,1.4304430843627933,0.024746012,0.9627121,0.016617404352138425,0.0007361586796797179
MantonBM5,consensus,Monocyte classical,Pre-B small,LGALS1,CD69,2.701411,0.0,5.650722,1.3819933543526333,2.42305239639411,0.034520816,0.96534634,0.016617404352138425,0.0007512123451178133
MantonBM5,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD3D,2.7010665,0.0,6.548952,1.0976179307667915,1.5713110637309522,0.021094402,0.96773094,0.016617404352138425,0.0007664174191966044
MantonBM5,consensus,Monocyte classical,NK,B2M,KLRC1,2.7210026,0.0,4.8313284,2.9585964820193347,1.3168368554198362,0.060084883,0.9626283,0.0020307992459096653,0.0007817738733618718
MantonBM5,consensus,Pre-B small,NK,B2M,KLRD1,2.6856565,0.0,5.347332,1.4993978874727292,1.0599949190630102,0.02726155,0.9644114,0.016617404352138425,0.0008287512308343421
MantonBM5,consensus,Monocyte non-classical,CD8 T cytotoxic,B2M,KLRD1,2.884203,0.0,4.782708,1.47294883341488,1.378802704570673,0.02438301,0.9624459,0.016617404352138425,0.0008287512308343421
MantonBM5,consensus,Dendritic cell,NK,B2M,KLRC1,2.675861,0.0,4.7304735,2.9136816679245414,1.1464145501037928,0.0588306,0.96224695,0.004858997693361362,0.000910071595854201
MantonBM5,consensus,B naive,NK,B2M,KLRD1,2.6694155,0.0,5.3044605,1.4832378137847821,1.0396031189925035,0.027042983,0.964273,0.016617404352138425,0.000926789184337578
MantonBM5,consensus,Monocyte classical,CD4 T memory,LGALS1,PTPRC,2.6618226,0.0,5.3352246,1.06935116731798,1.9460869076209304,0.020094184,0.96437246,0.016617404352138425,0.000960677616383829
MantonBM5,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.6609712,0.0,6.401651,1.0648932902190245,1.539893822502239,0.02061994,0.96737385,0.016617404352138425,0.0009778484028382648
MantonBM5,consensus,NK,CD4 T memory,HLA-B,CD3D,2.6520565,0.0,6.123057,1.0456990855946824,1.2559700513034087,0.019722579,0.9666643,0.016617404352138425,0.001012642973838661
MantonBM5,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.6315913,0.0,6.0535593,1.0289958281243325,1.2553473890996463,0.019498724,0.9664799,0.017190606135898907,0.001084043308687415
MantonBM5,consensus,Monocyte classical,Monocyte non-classical,LGALS1,PTPRC,2.6282806,0.0,5.0679126,1.0354780696508266,1.9130628097848557,0.0190874,0.9634788,0.018625610839604786,0.0011022705576766508
MantonBM5,consensus,Granulocyte precursor,Erythroid early,S100A9,CD36,2.6180096,0.0,5.9983582,1.4235064651772715,1.4262353937933916,0.08329025,0.96633124,0.0008375064583937376,0.001139177266929687
MantonBM5,consensus,Monocyte classical,CD8 T cytotoxic,LGALS1,PTPRC,2.6131692,0.0,4.9474845,1.0202179040794626,2.0611158112908217,0.01863383,0.9630533,0.020800482162326966,0.0011766871679039718
MantonBM5,consensus,Granulocyte precursor,NK,S100A8,ITGB2,2.6008842,0.0,5.3948255,1.3087203817964101,1.6141434505319543,0.060645103,0.9645628,0.001965910177652824,0.0012147998480214212
MantonBM5,consensus,Granulocyte precursor,Pre-B small,S100A8,CD69,2.5946763,0.0,5.348002,1.1855744363440697,1.5297762920979703,0.060083326,0.9644135,0.0021991446408917473,0.0012340821588732844
MantonBM5,consensus,Monocyte classical,T activated,LGALS1,CD69,2.593556,0.0,4.7911754,1.2518598700499295,2.1331690310722022,0.029269762,0.96247786,0.016617404352138425,0.0012535150788482814
MantonBM5,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.591496,0.0,5.917401,0.9962711875765655,1.223930147870933,0.019060154,0.96610945,0.018784520234859922,0.0012730985793921927
MantonBM5,consensus,Monocyte classical,CD8 T memory,LGALS1,PTPRC,2.588235,0.0,4.7487707,0.9950374299874691,1.9553993294505214,0.01788541,0.96231705,0.024203546871360268,0.001292832631950799
MantonBM5,consensus,Pre-B small,NK,B2M,KLRC1,2.5842762,0.0,4.525857,2.822555234107946,1.04934245066794,0.056285877,0.96143556,0.008560888144178084,0.0013127172079698815
MantonBM5,consensus,B naive,NK,B2M,KLRC1,2.5680351,0.0,4.489571,2.8063951604199984,1.0289506505974333,0.05583461,0.961286,0.009700048979863703,0.0013327522788952207
MantonBM5,consensus,NK,CD8 T memory,HLA-B,CD3D,2.5609498,0.0,5.465963,0.9557110833898237,1.300414775368107,0.01760606,0.964786,0.025850590865650645,0.0013529378161725978
MantonBM5,consensus,T activated,CD8 T cytotoxic,B2M,KLRD1,2.7375484,0.0,4.4882846,1.3270289385283038,1.1582899789712193,0.02288199,0.9612807,0.016617404352138425,0.0013529378161725978
MantonBM5,consensus,NK,CD4 T naive,HLA-B,CD3D,2.5415623,0.0,5.3261337,0.9365618071396645,1.3552690026372716,0.017155664,0.96434313,0.028988605377165026,0.0013732737912477934
MantonBM5,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.5404844,0.0,5.4039235,0.9390078259194737,1.2997921131643446,0.017406227,0.96459156,0.02708749174163477,0.0013937601755665881
MantonBM5,consensus,Monocyte classical,B naive,S100A8,CD69,3.0406952,0.0,4.45586,1.1751184863615844,2.987498221804034,0.050060358,0.9611455,0.005610751449785581,0.0013937601755665881
MantonBM5,consensus,Granulocyte precursor,Dendritic cell,S100A8,ITGB2,2.5301044,0.0,4.860968,1.2124580843726989,1.1778803448527402,0.05464383,0.96273816,0.003986303489706733,0.0014351838478211959
MantonBM5,consensus,CD4 T naive,CD8 T cytotoxic,B2M,KLRD1,2.687059,0.0,4.3869224,1.2767922073951607,1.1068046220806311,0.022365227,0.96085334,0.016617404352138425,0.0014984470219840235
MantonBM5,consensus,CD8 T cytotoxic,CD4 T naive,HLA-B,CD3D,2.5210972,0.0,5.2656817,0.9198585496693146,1.3546463404335092,0.016960943,0.9641464,0.030488356758679266,0.0015413737086091318
MantonBM5,consensus,Monocyte classical,CD8 T cytotoxic,B2M,KLRD1,2.6643558,0.0,4.3413434,1.254202988065526,1.1393785394181963,0.02213286,0.96065646,0.016617404352138425,0.0016290290231471953
MantonBM5,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.500389,0.0,5.282377,0.9062831853717067,1.2683748719356314,0.01701472,0.96420103,0.029994705251748608,0.0016290290231471953
MantonBM5,consensus,Monocyte classical,NK,LGALS1,PTPRC,2.535448,0.0,4.3280873,0.941729779900966,1.7839293807904093,0.01630098,0.9605986,0.03602597617230766,0.0016737571941926434
MantonBM5,consensus,Granulocyte precursor,T activated,S100A8,CD69,2.4868212,0.0,4.534503,1.0554409520413661,1.2398929267760623,0.05094389,0.9614709,0.005256571903092292,0.0017190854031773652
MantonBM5,consensus,Granulocyte precursor,NK,S100A9,ITGB2,2.4867578,0.0,5.0683074,1.2375965729527678,1.4379761809803382,0.04920115,0.9634802,0.005980167351303756,0.0017419742194688447
MantonBM5,consensus,Monocyte classical,CD8 T memory,S100A8,CD69,3.0252473,0.0,4.2942963,1.156479848194198,2.912721264630374,0.048245233,0.96045,0.006741859350637465,0.0017419742194688447
MantonBM5,consensus,CD8 T memory,CD4 T naive,HLA-B,CD3D,2.4810019,0.0,5.1472445,0.8871339091215475,1.323229099204796,0.016579453,0.9637511,0.03317056639313837,0.0017650131891167953
MantonBM5,consensus,Monocyte classical,Dendritic cell,LGALS1,PTPRC,2.528282,0.0,4.270978,0.9344929850049165,1.5385853675256436,0.016085885,0.96034646,0.03778947150758126,0.0017882020540329747
MantonBM5,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,ITGB2,2.4734025,0.0,4.4332943,1.1353420929895808,1.3197121859236915,0.0498362,0.9610506,0.005717808420974444,0.001811540785663164
MantonBM5,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.46322,0.0,5.6751585,0.9034922201148285,1.1968933123376106,0.018279884,0.96541846,0.02254495284117279,0.0018824558952955988
MantonBM5,consensus,Dendritic cell,CD8 T cytotoxic,B2M,KLRD1,2.619214,0.0,4.2507167,1.2092881739707333,0.9689562341021529,0.021670833,0.9602558,0.016617404352138425,0.0018824558952955988
MantonBM5,consensus,NK,NK,HLA-B,KLRD1,2.4630153,0.0,4.7596245,2.0072894308692155,1.8778550337357407,0.039935533,0.9623584,0.003685762232267467,0.0019063938082396355
MantonBM5,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.44255,0.0,4.705602,1.9905861733988657,1.8772323715319783,0.03948226,0.9621511,0.003961373932110594,0.0020283286610191446
MantonBM5,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,CD68,2.4424644,0.0,4.199942,1.445748716142968,1.5085839469427973,0.10152914,0.9600259,0.0005130451389179602,0.0020531644893073777
MantonBM5,consensus,Pre-B small,CD8 T cytotoxic,B2M,KLRD1,2.5276294,0.0,4.066852,1.1181617401541373,0.8718841346663002,0.020733459,0.9594034,0.016617404352138425,0.0023097431890518583
MantonBM5,consensus,HSPC,NK,B2M,KLRD1,2.4201138,0.0,4.646377,1.2351855560816314,0.6606958519606163,0.023687972,0.9619198,0.016617404352138425,0.0023097431890518583
MantonBM5,consensus,Dendritic cell,Pre-B small,LGALS1,CD69,2.419132,0.0,4.8501253,1.220028857462482,1.382704585050715,0.029629892,0.9626981,0.016617404352138425,0.0023362222569887296
MantonBM5,consensus,Monocyte classical,NK,S100A8,CD69,3.0011616,0.0,4.0423937,1.127418975120281,2.8045119431492194,0.045415174,0.9592858,0.008758564446163268,0.0023896286111927604
MantonBM5,consensus,B naive,CD8 T cytotoxic,B2M,KLRD1,2.5113883,0.0,4.0342464,1.1020016664661902,0.8514923345957934,0.02056723,0.95924634,0.016617404352138425,0.0024165558463563287
MantonBM5,consensus,Granulocyte precursor,Dendritic cell,S100A9,ITGB2,2.415978,0.0,4.5667615,1.1413342755290565,1.001713075301124,0.044332337,0.961602,0.011433607870699776,0.0024165558463563287
MantonBM5,consensus,Plasmacytoid DC,CD8 T cytotoxic,HLA-B,CD3D,2.4130125,0.0,5.490708,0.8625140893753506,1.1806286125435457,0.017685762,0.96486264,0.02531467195402865,0.0024436316910500877
MantonBM5,consensus,Granulocyte precursor,NK,B2M,KLRD1,2.4123943,0.0,4.626,1.2275054230165299,0.7004601472740459,0.023584085,0.9618392,0.016617404352138425,0.002498231268126959
MantonBM5,consensus,Monocyte classical,Erythroid early,LGALS1,ITGB1,2.492019,0.0,3.9819827,1.4188914856365475,2.030133918658772,0.041027363,0.95899075,0.014118609271674883,0.002498231268126959
MantonBM5,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.4024546,0.0,4.5997624,1.9578615328510987,1.845815130303265,0.038594212,0.9617347,0.0043636137310053055,0.0026656066983373043
MantonBM5,consensus,Monocyte non-classical,Pre-B small,LGALS1,CD69,2.3983886,0.0,4.791293,1.2081267906415452,1.445279560369539,0.029270481,0.96247834,0.016617404352138425,0.0026940236188311515
MantonBM5,consensus,Monocyte classical,CD4 T memory,S100A8,CD69,2.985704,0.0,3.8807292,1.1087685041790198,2.6814799689649975,0.04359892,0.95848125,0.010737416728366162,0.002751304603533319
MantonBM5,consensus,CD4 T memory,CD4 T memory,HLA-B,CD3D,2.3937447,0.0,5.2458634,0.8348701174723696,0.8809296377063046,0.01689711,0.9640811,0.031065498475817754,0.002751304603533319
MantonBM5,consensus,Dendritic cell,CD4 T memory,LGALS1,PTPRC,2.3795438,0.0,4.5793276,0.9073866704278288,0.9057390962775349,0.017247232,0.9616527,0.028223752654847695,0.0028383423799084244
MantonBM5,consensus,T activated,CD8 T cytotoxic,HLA-B,CD3D,2.3649645,0.0,5.3141904,0.823297831557537,1.103387070087798,0.017117193,0.9643045,0.029209961842908097,0.003046633570894833
MantonBM5,consensus,Granulocyte precursor,Erythroid late,S100A8,CD36,2.3796995,0.0,3.7265368,1.0183563023100377,1.386998481751189,0.059920195,0.957667,0.007384582027464983,0.003138129482227802
MantonBM5,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.3626997,0.0,4.657413,2.231159636825274,1.5644790352084503,0.05758924,0.96196324,0.0026270143399524295,0.003138129482227802
MantonBM5,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,ITGB2,2.3592763,0.0,4.1649723,1.0642182841459387,1.1435449163720754,0.040431924,0.95986515,0.015191189738398675,0.0032309619627771636
MantonBM5,consensus,Monocyte non-classical,CD4 T memory,LGALS1,PTPRC,2.3588004,0.0,4.5237803,0.895484603606892,0.968314071596359,0.017038021,0.96142703,0.02976889918943649,0.003262202449622783
MantonBM5,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,CD3D,2.3576674,0.0,5.287382,0.8173422623629412,1.1055639627787164,0.017030843,0.96421736,0.029806444698491846,0.0032935918913796595
MantonBM5,consensus,Granulocyte precursor,Pre-B small,LGALS1,CD69,2.3530192,0.0,4.6626167,1.1820949435039403,1.711938663416106,0.028484385,0.9619836,0.016617404352138425,0.0033886486136149464
MantonBM5,consensus,Dendritic cell,Monocyte non-classical,LGALS1,PTPRC,2.3460016,0.0,4.3498883,0.8735135727606753,0.8727149984414603,0.01638309,0.9606936,0.03499795283665723,0.003550040513802353
MantonBM5,consensus,Plasmacytoid DC,CD4 T memory,HLA-B,CD3D,2.3435373,0.0,5.0753655,0.7938919867328916,0.8646649379122396,0.01634793,0.9635046,0.0353808474072141,0.003582763605632224
MantonBM5,consensus,Granulocyte precursor,Plasmacytoid DC,S100A8,CD68,2.3640022,0.0,3.6081402,1.3025841535188825,1.3372985759742906,0.087222956,0.95700765,0.0014335522599770766,0.0036486532215107116
MantonBM5,consensus,Dendritic cell,CD8 T cytotoxic,HLA-B,CD3D,2.3413577,0.0,5.227464,0.8040303535164038,0.9898334120930024,0.016837845,0.96402025,0.03149391463705173,0.0036486532215107116
MantonBM5,consensus,Dendritic cell,CD8 T cytotoxic,LGALS1,PTPRC,2.3308904,0.0,4.2465224,0.8582534071893114,1.0207679999474264,0.01599378,0.96023697,0.03869511071427092,0.003849872726691814
MantonBM5,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,CD68,2.3283381,0.0,3.9457438,1.3746249072993257,1.3324166773911812,0.08237021,0.95881057,0.001495248767708466,0.0038839264719307117
MantonBM5,consensus,Monocyte non-classical,Monocyte non-classical,LGALS1,PTPRC,2.3252583,0.0,4.297124,0.8616115059397385,0.9352899737602843,0.016184362,0.9604625,0.036899823110129064,0.00395247796438076
MantonBM5,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A8,ITGB2,2.352248,0.0,3.5194838,0.9705685959228667,1.2530140193043176,0.03956374,0.9564929,0.01623007942964984,0.004056412719493161
MantonBM5,consensus,HSPC,NK,B2M,KLRC1,2.3187337,0.0,3.932585,2.5583429027168476,0.6500433835655461,0.048907645,0.9587446,0.016617404352138425,0.004056412719493161
MantonBM5,consensus,Granulocyte precursor,CD4 T memory,LGALS1,PTPRC,2.313431,0.0,4.4022884,0.8694527564692871,1.234973174642926,0.016580446,0.960919,0.03308924110770325,0.0042325906558037685
MantonBM5,consensus,Dendritic cell,T activated,LGALS1,CD69,2.311277,0.0,4.1123595,1.0898953731597785,1.092821219728807,0.02512281,0.9596196,0.016617404352138425,0.0043400670334613495
MantonBM5,consensus,Granulocyte precursor,NK,B2M,KLRC1,2.3110142,0.0,3.915338,2.5506627696517463,0.6898076788789758,0.048693158,0.95865756,0.016617404352138425,0.004376187836416414
MantonBM5,consensus,Monocyte non-classical,CD8 T cytotoxic,LGALS1,PTPRC,2.310147,0.0,4.195012,0.8463513403683746,1.0833429752662505,0.015799776,0.9600033,0.041125979741524,0.004412455293566629
MantonBM5,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,3.0204473,0.0,3.477286,1.1308395680241252,2.9712829820384754,0.048283886,0.95624125,0.006693991348373173,0.004448870835929884
MantonBM5,consensus,Dendritic cell,CD8 T memory,LGALS1,PTPRC,2.305956,0.0,4.0759625,0.8330729330973179,0.9150515181071259,0.015351396,0.95944697,0.04632947083591197,0.004558999832676798
MantonBM5,consensus,Monocyte classical,B naive,LGALS1,CD69,2.4184113,0.0,3.395369,1.0405376433328857,2.1263451588746993,0.020742642,0.95573974,0.016617404352138425,0.004633155654814182
MantonBM5,consensus,NK,CD8 T cytotoxic,HLA-B,KLRD1,2.3049884,0.0,3.6198778,1.6260532835506236,1.6897442493390307,0.030372513,0.9570744,0.013256705108414951,0.004670453978083525
MantonBM5,consensus,Monocyte classical,Erythroid early,S100A12,CD36,2.3033197,0.0,4.932809,1.7969340462615093,3.3721951102146877,0.22386098,0.9630004,7.93209635427038e-05,0.0047079002074280904
MantonBM5,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,2.9368248,0.0,3.369521,1.1170635915331764,2.870229135290972,0.054179624,0.95557785,0.003868353536110621,0.00474549280731256
MantonBM5,consensus,CD4 T memory,CD8 T memory,HLA-B,CD3D,2.302638,0.0,4.682905,0.7448821152675108,0.9253743617710031,0.015083802,0.96206295,0.049933549721345755,0.00474549280731256
MantonBM5,consensus,T activated,CD4 T memory,HLA-B,CD3D,2.2954893,0.0,4.912201,0.7546757289150781,0.7874233954564919,0.01582237,0.96292573,0.04064985185054055,0.004897335400818015
MantonBM5,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,3.0034661,0.0,3.2940073,1.3313744522018156,3.2700738135479335,0.06876475,0.9550943,0.001055111236472861,0.005129508202188359
MantonBM5,consensus,Monocyte non-classical,T activated,LGALS1,CD69,2.2905335,0.0,4.0624766,1.0779933063388416,1.155396195047631,0.024818068,0.9593824,0.016617404352138425,0.005168717280372968
MantonBM5,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD3D,2.2892723,0.0,5.036114,0.7615193009782301,1.041801642599756,0.0162215,0.9633679,0.03659218892427706,0.00520807393187337
MantonBM5,consensus,Monocyte classical,CD8 T memory,LGALS1,CD69,2.4029632,0.0,3.272257,1.0218990051654993,2.05156820170104,0.019990541,0.954952,0.016617404352138425,0.005287226678782907
MantonBM5,consensus,Monocyte non-classical,CD4 T memory,HLA-B,CD3D,2.2881923,0.0,4.8874207,0.7487201597204822,0.7896002881474103,0.015742552,0.9628354,0.04199353575350301,0.005287226678782907
MantonBM5,consensus,Monocyte non-classical,CD8 T memory,LGALS1,PTPRC,2.2852125,0.0,4.026521,0.821170866276381,0.97762649342595,0.015165184,0.95920885,0.04856502625619389,0.0054070555526610576
