donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM8,consensus,Monocyte classical,NK,B2M,KLRD1,2.9161372,0.0,6.18224,1.191503544169753,1.0031490450142095,0.023387998,0.96761835,0.008757655966390667,0.0003648308704314749
MantonBM8,consensus,Dendritic cell,NK,B2M,KLRD1,2.884056,0.0,6.092897,1.1480221335946015,0.8963267521889902,0.023050006,0.9673895,0.008757655966390667,0.00043626840020717227
MantonBM8,consensus,Monocyte classical,Monocyte non-classical,S100A9,CD68,3.2901165,0.0,5.867589,2.0617708590491564,3.7179093018303426,0.114432655,0.9667899,5.290612675411124e-05,0.00043626840020717227
MantonBM8,consensus,B naive,NK,B2M,KLRD1,2.8840225,0.0,6.0928035,1.147975849839385,0.90529026713093,0.023049653,0.9673893,0.008757655966390667,0.00044459806012550385
MantonBM8,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,3.2519205,0.0,5.7863364,2.0573993947614193,3.604902873838202,0.124001786,0.9665653,3.6103118564217116e-05,0.0004874219577667327
MantonBM8,consensus,Monocyte classical,CD4 T naive,S100A8,CD69,3.2374756,0.0,5.62917,1.1147130262225295,2.6847751812755254,0.027600162,0.9661175,0.008757655966390667,0.0005140564785874918
MantonBM8,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD3D,2.8412302,0.0,7.303719,0.9126054724780424,1.1958340149786484,0.01486382,0.9701306,0.02131169347577949,0.0006079264188807245
MantonBM8,consensus,Pre-B small,NK,B2M,KLRD1,2.8350508,0.0,5.956422,1.0816000515292121,0.8574209635604315,0.022533707,0.9670303,0.008757655966390667,0.0006177437061923695
MantonBM8,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.7861803,0.0,7.087442,0.8576447942216757,1.187853751890971,0.014423674,0.969692,0.024079441227218317,0.0007854468785517626
MantonBM8,consensus,NK,CD8 T cytotoxic,HLA-B,CD3D,2.7779021,0.0,7.054919,0.8493793944324641,1.1362001085945883,0.014357486,0.96962434,0.024542382875727103,0.0008191161663756051
MantonBM8,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.750207,0.0,6.626856,0.8330263400083012,1.0964543373377822,0.013486333,0.9686889,0.030496752475093508,0.0008885601801719527
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,HLA-B,CD3D,2.7398736,0.0,6.5500154,0.8239927053823237,0.8616202906243351,0.013329956,0.9685115,0.03183523306913716,0.0009243343354098544
MantonBM8,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.7386596,0.0,6.028658,2.6314175432314344,2.160938744870734,0.04894015,0.9672219,0.0007076784325351784,0.0009364148571895339
MantonBM8,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,CD69,3.1899376,0.0,5.1119347,1.074053526657003,2.646102105387236,0.025064126,0.964504,0.008757655966390667,0.0010105330070088894
MantonBM8,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.695157,0.0,6.4306216,0.7780656617519346,1.088474074250105,0.0130869765,0.9682298,0.033895253700099735,0.0010231584942236235
MantonBM8,consensus,Monocyte classical,Monocyte non-classical,S100A9,ITGB2,3.2199929,0.0,5.0938983,1.3450437078326396,3.1909295569015796,0.030574413,0.96444345,0.008757655966390667,0.0010486428883368028
MantonBM8,consensus,T proliferating,CD8 T cytotoxic,HLA-B,CD3D,2.6911733,0.0,6.7141824,0.7627884927857027,0.9083046808259085,0.013664053,0.9688868,0.02922749597003665,0.0010744384382338676
MantonBM8,consensus,NK,CD8 T memory,HLA-B,CD3D,2.6868792,0.0,6.401113,0.7698002619627229,1.0368204309537221,0.013026923,0.96815896,0.03434295599714655,0.0010874528701784588
MantonBM8,consensus,CD8 T memory,T proliferating,HLA-B,CD3D,2.684824,0.0,6.356057,0.769032027125957,0.8536400275366578,0.0129352305,0.96804994,0.03519051665601008,0.001113714995213963
MantonBM8,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.6785946,0.0,6.094334,0.7704180832186103,0.8887990313400127,0.012402597,0.9673932,0.04020339904955795,0.0011402880646501667
MantonBM8,consensus,NK,T proliferating,HLA-B,CD3D,2.6765456,0.0,6.3268905,0.7607666273367454,0.801986384240275,0.012875873,0.9679787,0.03555851893119794,0.0011536911770956325
MantonBM8,consensus,Monocyte classical,Monocyte non-classical,S100A8,ITGB2,3.1817968,0.0,5.02336,1.3406722435449028,3.077923128909439,0.03313112,0.9642036,0.008757655966390667,0.0011536911770956325
MantonBM8,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.6235447,0.0,5.913869,0.7154574049622435,0.8808187682523354,0.012035333,0.9669158,0.044921151934246596,0.0012919940999984816
MantonBM8,consensus,NK,CD4 T memory,HLA-B,CD3D,2.6152666,0.0,5.8867316,0.707192005173032,0.8291651249559526,0.011980104,0.9668421,0.045808091573472015,0.001320586244878731
MantonBM8,consensus,T proliferating,CD8 T memory,HLA-B,CD3D,2.60015,0.0,6.0919538,0.6832093603159615,0.8089250031850423,0.012397753,0.9673871,0.04027095358043598,0.0013640562674982044
MantonBM8,consensus,Monocyte classical,Pre-B large,S100A8,CD69,3.1601062,0.0,4.787357,1.0485386280529165,2.372474862519817,0.023472702,0.9633638,0.008757655966390667,0.0015139950049792264
MantonBM8,consensus,HSPC,NK,B2M,KLRD1,2.5711167,0.0,5.2213907,0.7238632927576992,0.46303712221329607,0.019753015,0.9648649,0.019096848939032556,0.0015604872517206202
MantonBM8,consensus,Granulocyte precursor,CD8 T memory,S100A8,CD69,2.5583053,0.0,5.790701,0.8963620538837129,1.3790004617076415,0.028392158,0.9665775,0.008757655966390667,0.0015918691427794752
MantonBM8,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.555267,0.0,5.1772513,1.7753921318417207,1.7255450213162529,0.032783497,0.9647207,0.008757655966390667,0.001623560583111184
MantonBM8,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.5429828,0.0,6.131978,0.6148344212173954,0.7507586715542882,0.012479207,0.9674902,0.03936611856667009,0.0016716777371584015
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,HLA-C,CD8A,2.5343633,0.0,4.761571,1.3418514329360325,1.3968343365634455,0.029484425,0.9632684,0.008757655966390667,0.001770000236894797
MantonBM8,consensus,Granulocyte precursor,NK,S100A8,ITGB2,2.5332806,0.0,5.6191945,1.258414109982418,1.7610132088854895,0.037060894,0.9660884,0.008757655966390667,0.0017866578305392575
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,3.1783059,0.0,4.6339574,1.695279324993543,3.7558671585398447,0.0666008,0.9627847,0.000688524393228327,0.001803392684672167
MantonBM8,consensus,Granulocyte precursor,CD4 T memory,S100A8,CD69,2.5312839,0.0,5.60551,0.8732505391520378,1.2076203399781311,0.027484156,0.9660485,0.008757655966390667,0.0018202047887243668
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,3.1401098,0.0,4.569788,1.6909078607058063,3.642860730547704,0.072170116,0.9625341,0.0004945939978981188,0.0019400513833242317
MantonBM8,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.5002174,0.0,5.023943,1.720431453585354,1.7175647582285756,0.031812716,0.96420556,0.008757655966390667,0.0020279714347805258
MantonBM8,consensus,Granulocyte precursor,Dendritic cell,S100A8,ITGB2,2.4992568,0.0,5.3860116,1.2188773879123076,1.4181680145290358,0.035522956,0.9653873,0.008757655966390667,0.0020636793169897293
MantonBM8,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD3D,2.4972146,0.0,5.952166,0.5691386699797358,0.835563981109692,0.012113271,0.9670189,0.04368677908405625,0.002081648900451984
MantonBM8,consensus,CD8 T cytotoxic,CD8 T cytotoxic,B2M,KLRD1,3.161501,0.0,4.4662476,1.324116236724303,1.3592271025181486,0.016896239,0.9621187,0.01267793806627187,0.0021542979367383
MantonBM8,consensus,Plasmacytoid DC,CD8 T cytotoxic,HLA-B,CD3D,2.494083,0.0,5.9398623,0.5660122893217882,0.6945971358346836,0.012088232,0.9669859,0.04422817647911909,0.0021542979367383
MantonBM8,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,3.1624084,0.0,4.458555,1.79933505180885,3.4833903102784305,0.08695298,0.9620872,0.00020470792898018273,0.0021726528185734076
MantonBM8,consensus,NK,NK,HLA-B,KLRD1,2.4919393,0.0,5.0008893,1.7121660537961423,1.6659111149321928,0.031666733,0.9641261,0.008757655966390667,0.0021726528185734076
MantonBM8,consensus,Granulocyte precursor,Pre-B small,S100A8,CD69,2.483375,0.0,5.2771654,0.8322740104362831,1.3659523658694863,0.02587426,0.96504456,0.008757655966390667,0.002265582435872147
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,HLA-B,CD8A,2.481741,0.0,4.6304994,1.2780236335064987,1.2554100432563462,0.026676431,0.96277136,0.008757655966390667,0.002284399326972421
MantonBM8,consensus,NK,CD8 T cytotoxic,B2M,KLRD1,3.1256766,0.0,4.4082017,1.2755584759057934,1.293310232209966,0.016676646,0.96187955,0.013255758064364305,0.002284399326972421
MantonBM8,consensus,Granulocyte precursor,NK,B2M,KLRD1,2.4807568,0.0,4.969747,0.6013908126729122,0.4548288954934041,0.018801024,0.9640179,0.020546299237843943,0.002303293182624831
MantonBM8,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,3.1242123,0.0,4.3968143,1.7949635875211132,3.3703838822862897,0.09422419,0.9618321,0.00014315101029446664,0.0023413117453094244
MantonBM8,consensus,NK,T proliferating,HLA-C,CD8A,2.4764411,0.0,4.617298,1.2892906438750937,1.2940269617500333,0.028591065,0.96272016,0.008757655966390667,0.0023989160178837705
MantonBM8,consensus,NK,T proliferating,HLA-A,CD8A,2.4742963,0.0,4.611956,1.2880070676190531,1.2678089618793174,0.02734426,0.96269935,0.008757655966390667,0.0024182714367416234
MantonBM8,consensus,Granulocyte precursor,B naive,S100A8,CD69,2.4742684,0.0,5.214753,0.8244852867795961,1.3165477005670732,0.025568252,0.96484333,0.008757655966390667,0.002437703746167793
MantonBM8,consensus,T proliferating,T proliferating,HLA-A,CD8A,2.4700546,0.0,4.6013913,1.2839374581285194,1.1795323016030055,0.027281618,0.96265817,0.008757655966390667,0.002476798994448449
MantonBM8,consensus,Granulocyte precursor,NK,S100A8,CD69,2.4650838,0.0,5.1518054,0.816629398446434,1.2217840498785308,0.025259614,0.96463674,0.008757655966390667,0.002496461912164616
MantonBM8,consensus,Granulocyte precursor,NK,S100A9,ITGB2,2.4584608,0.0,5.373816,1.210059276818732,1.516050152453285,0.03225453,0.9653494,0.008757655966390667,0.0025959290137374707
MantonBM8,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,CD3D,2.4583523,0.0,5.799485,0.5303382241040724,0.6137244908441011,0.0118025495,0.96660197,0.048353707289709086,0.00261605286266633
MantonBM8,consensus,Granulocyte precursor,T proliferating,S100A8,ITGB2,2.4471812,0.0,5.029109,1.1583634262013023,1.3325200899830454,0.03316904,0.9642233,0.008757655966390667,0.0027178236690783074
MantonBM8,consensus,CD8 T memory,CD8 T cytotoxic,B2M,KLRD1,3.0328212,0.0,4.257747,1.1497015347921555,1.2234088618746026,0.01610746,0.9612378,0.015467747724867024,0.0027384080687301235
MantonBM8,consensus,Monocyte classical,CD8 T memory,LGALS1,CD69,2.4449022,0.0,5.407434,1.1446537966187529,2.0698960220861373,0.020713106,0.9654535,0.008757655966390667,0.0027590691898437074
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A9,ITGB2,3.1407394,0.0,4.2194786,1.2529484409403204,3.154790125065234,0.025326004,0.9610692,0.008757655966390667,0.0028215127762634797
MantonBM8,consensus,Monocyte classical,CD8 T memory,S100A9,ITGB2,3.140537,0.0,4.2172456,1.2527133715698215,3.1768571884717582,0.025312603,0.9610593,0.008757655966390667,0.0028635252474175817
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,HLA-A,CD8A,2.4299366,0.0,4.501465,1.245444980885137,1.2289041655778268,0.026689157,0.96226156,0.008757655966390667,0.002969897756161768
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A8,ITGB2,3.1025434,0.0,4.161049,1.2485769766525836,3.041783697073093,0.027443824,0.9608075,0.008757655966390667,0.0030129830700506705
MantonBM8,consensus,Monocyte classical,CD8 T memory,S100A8,ITGB2,3.102341,0.0,4.158847,1.2483419072820847,3.0638507604796175,0.027429301,0.96079755,0.008757655966390667,0.0030346406083737463
MantonBM8,consensus,CD8 T memory,T proliferating,HLA-B,CD8A,2.4266913,0.0,4.4933815,1.223062955250132,1.247429780168669,0.025886491,0.9622289,0.008757655966390667,0.0030781847826071677
MantonBM8,consensus,T proliferating,CD8 T cytotoxic,B2M,KLRD1,2.9674826,0.0,4.151879,1.0611427643693956,1.0491651445920922,0.01570695,0.96076596,0.017380993372715346,0.0030781847826071677
MantonBM8,consensus,CD8 T memory,T proliferating,HLA-A,CD8A,2.4247494,0.0,4.4885445,1.240467088157845,1.301751365942078,0.026612554,0.9622093,0.008757655966390667,0.0031220357742954346
MantonBM8,consensus,Granulocyte precursor,Dendritic cell,S100A9,ITGB2,2.424437,0.0,5.1508155,1.1705225547486218,1.1732049580968313,0.030916043,0.96463346,0.008757655966390667,0.003144076072249942
MantonBM8,consensus,NK,T proliferating,HLA-B,CD8A,2.4184132,0.0,4.472762,1.2147975554609205,1.1957761368722861,0.025767703,0.9621452,0.008757655966390667,0.0032330023648567572
MantonBM8,consensus,Monocyte classical,CD4 T memory,LGALS1,CD69,2.417881,0.0,5.2345004,1.1215422818870777,1.8985159003566268,0.020050686,0.96490735,0.008757655966390667,0.0032554251603598597
MantonBM8,consensus,CD8 T memory,T proliferating,HLA-C,CD8A,2.4160907,0.0,4.4669776,1.2345261684566344,1.2878954266529712,0.027660254,0.96212167,0.008757655966390667,0.0032779244236652034
MantonBM8,consensus,CD4 T memory,CD8 T cytotoxic,B2M,KLRD1,2.9058328,0.0,4.0519876,0.9775835084437259,0.9917862363787939,0.015329053,0.9603044,0.01931019239614158,0.0033458809147030866
MantonBM8,consensus,T proliferating,NK,HLA-B,KLRD1,2.4052103,0.0,4.7593575,1.6255751521493809,1.438015687163513,0.030137302,0.9632602,0.008757655966390667,0.0034145252354714018
MantonBM8,consensus,T activated,CD8 T cytotoxic,B2M,KLRD1,2.8522596,0.0,3.9651825,0.9049700189560972,0.875812903643953,0.015000661,0.9598895,0.02075109505693667,0.0034838571006028485
MantonBM8,consensus,Granulocyte precursor,T proliferating,S100A8,CD69,2.3958442,0.0,4.6772695,0.7574084421727078,0.7100684916686877,0.022932936,0.96295106,0.008757655966390667,0.003530460172192317
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,3.1140983,0.0,3.9255395,1.7000598699709566,3.717918194591299,0.076557845,0.95969564,0.00034803485955396766,0.003600937310446089
MantonBM8,consensus,Granulocyte precursor,T activated,S100A8,CD69,2.3903186,0.0,4.639399,0.7526823167767505,0.942143695887282,0.022747256,0.96280575,0.008757655966390667,0.003648303633221458
MantonBM8,consensus,Granulocyte precursor,Erythroid early,S100A8,CD36,2.381168,0.0,4.576684,1.6364899775222108,1.6646006024105773,0.07227902,0.9625613,0.0004915084474257581,0.003840818920890265
MantonBM8,consensus,Monocyte non-classical,CD8 T cytotoxic,B2M,KLRD1,2.8035693,0.0,3.8862894,0.8389750279153407,0.8199329272917006,0.014702201,0.95950085,0.02222785223758234,0.003865226442139371
MantonBM8,consensus,Plasmacytoid DC,CD8 T cytotoxic,B2M,KLRD1,2.795918,0.0,3.8738918,0.828604209626156,0.818104990129138,0.0146552995,0.95943874,0.022598081622076726,0.003963618351488142
MantonBM8,consensus,Granulocyte precursor,T proliferating,S100A9,ITGB2,2.3723612,0.0,4.809498,1.1100085930376162,1.0875570335508409,0.0288674,0.9634451,0.008757655966390667,0.003988406732067625
MantonBM8,consensus,Monocyte classical,Monocyte classical,S100A8,CD68,3.0759022,0.0,3.87118,1.6956884056832195,3.6049117665991584,0.08295979,0.9594251,0.0002508945506141168,0.004013271252805708
MantonBM8,consensus,Monocyte classical,Pre-B small,LGALS1,CD69,2.369972,0.0,4.9278874,1.080565753171323,2.0568479262479817,0.01887621,0.96387094,0.008757655966390667,0.004063228672481031
MantonBM8,consensus,Monocyte classical,B naive,LGALS1,CD69,2.3608656,0.0,4.869606,1.0727770295146362,2.0074432609455686,0.018652964,0.9636632,0.008757655966390667,0.004291803208612529
MantonBM8,consensus,Monocyte classical,NK,LGALS1,CD69,2.3516808,0.0,4.810825,1.064921141181474,1.9126796102570265,0.018427802,0.96345,0.009033813828358335,0.004500149719981025
MantonBM8,consensus,CD4 T naive,CD8 T cytotoxic,B2M,KLRD1,2.6988406,0.0,3.7165968,0.6970260776089917,0.6342944351766684,0.014060239,0.9586244,0.026264434774796216,0.00468643860982217
MantonBM8,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A8,ITGB2,2.3374422,0.0,4.2770085,1.0308427854487041,1.5104530131944531,0.028208626,0.9613218,0.008757655966390667,0.004740347069549204
MantonBM8,consensus,Monocyte classical,Erythroid late,S100A9,CD36,3.0922701,0.0,3.6847057,1.541081308718728,3.433275499653333,0.052957833,0.9584532,0.002110130571757494,0.004876445122838794
MantonBM8,consensus,T proliferating,T proliferating,HLA-B,CD8A,2.331684,0.0,4.2567377,1.128206653814159,0.9678807091036064,0.024523182,0.9612333,0.008757655966390667,0.004959013409055551
MantonBM8,consensus,T proliferating,T proliferating,HLA-C,CD8A,2.3315187,0.0,4.2563257,1.1577821094462593,1.0046759503210427,0.026355864,0.9612315,0.008757655966390667,0.004986687683420013
MantonBM8,consensus,Monocyte classical,Erythroid late,S100A8,CD36,3.054074,0.0,3.6336813,1.5367098444309912,3.3202690716611922,0.057386294,0.9581747,0.001365617570996899,0.005098142060494675
MantonBM8,consensus,Monocyte classical,CD8 T cytotoxic,B2M,KLRD1,2.6249871,0.0,3.5969322,0.596924582013074,0.6078892825628335,0.0136075355,0.9579705,0.02973573019301549,0.0052675943023495625
MantonBM8,consensus,Granulocyte precursor,Erythroid early,S100A9,CD36,2.3063478,0.0,4.3768296,1.5881351443585245,1.4196375459783728,0.062905274,0.9617484,0.0009130021771516613,0.005382075261293216
MantonBM8,consensus,Plasmacytoid DC,Pre-B large,APP,CD74,2.3053331,0.0,4.7065225,2.3633582772593127,1.4995886283198767,0.038207162,0.9630621,0.008757655966390667,0.005439769326417336
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,B2M,KLRD1,3.0781057,0.0,3.5467575,1.153808693941037,1.0826010680876426,0.01341772,0.9576868,0.03093812751979339,0.005468729718400412
MantonBM8,consensus,Dendritic cell,CD8 T cytotoxic,B2M,KLRD1,2.592906,0.0,3.544951,0.5534431714379224,0.5010669897376141,0.013410886,0.9576765,0.030993634350466818,0.005526877168362801
MantonBM8,consensus,B naive,CD8 T cytotoxic,B2M,KLRD1,2.5928726,0.0,3.5448964,0.553396887682706,0.5100305046795539,0.01341068,0.9576762,0.03102141575766534,0.005556063386168955
MantonBM8,consensus,NK,T proliferating,B2M,KLRD1,3.0422816,0.0,3.5006616,1.1052509331225275,1.01668419777946,0.013243335,0.95742095,0.03260722119198533,0.005732771294700353
MantonBM8,consensus,Monocyte classical,T proliferating,LGALS1,CD69,2.2824411,0.0,4.367697,1.0057001849077478,1.4009640520471833,0.016730407,0.96171,0.01309492899881188,0.005912195897619529
MantonBM8,consensus,Dendritic cell,CD8 T memory,LGALS1,CD69,2.2792406,0.0,4.8475494,1.0251856151394687,1.1828945723559785,0.018568477,0.96358365,0.008757655966390667,0.00615565072473994
MantonBM8,consensus,Monocyte classical,T activated,LGALS1,CD69,2.2769156,0.0,4.332333,1.0009740595117904,1.6330392562657776,0.016594946,0.96156,0.013537037568882021,0.006217267800550864
MantonBM8,consensus,Granulocyte precursor,CD8 T memory,LGALS1,CD69,2.2723565,0.0,4.8242836,1.0202211266627248,1.724866996543648,0.018479355,0.9634991,0.008935069560706681,0.006372627961080662
MantonBM8,consensus,CD8 T cytotoxic,T proliferating,B2M,KLRC1,3.0651371,0.0,3.403771,2.3427541286122335,1.1946702479482565,0.03501555,0.95684516,0.008757655966390667,0.006372627961080662
MantonBM8,consensus,Monocyte classical,Dendritic cell,S100A9,CD36,3.0664718,0.0,3.4000666,1.4948439463093717,3.1522431360737655,0.0488669,0.9568227,0.003133200221974447,0.006435298791741234
MantonBM8,consensus,CD8 T memory,T proliferating,B2M,KLRD1,2.949426,0.0,3.381182,0.9793939920088897,0.9467828274440965,0.012791332,0.9567075,0.036491151916205805,0.006529868279509986
MantonBM8,consensus,NK,T proliferating,B2M,KLRC1,3.029313,0.0,3.3595335,2.294196367793724,1.128753377640074,0.034560468,0.95657426,0.008757655966390667,0.0066889891973950025
MantonBM8,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A9,ITGB2,2.262622,0.0,4.0902405,0.9824879522850182,1.2654899567622486,0.024550296,0.9604831,0.008757655966390667,0.00675316359115858
