donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM2,consensus,Pre-B small,NK,B2M,KLRD1,3.4223888,0.0,10.409124,0.7295333390197165,1.2226607156559461,0.03252549,0.9737948,0.01842600641651551,1.0365658763764347e-05
MantonBM2,consensus,Dendritic cell,NK,B2M,KLRD1,3.4120457,0.0,10.361947,0.714948334150614,1.158305415990329,0.032378078,0.9737368,0.020623816871824817,1.1793254652559138e-05
MantonBM2,consensus,Monocyte classical,NK,S100A9,ITGB2,3.459634,0.0,9.697136,2.1612617648687937,4.2950016881737465,0.06933636,0.9728755,0.0019364451484392127,1.1793254652559138e-05
MantonBM2,consensus,B naive,NK,B2M,KLRD1,3.3194652,0.0,9.939664,0.584392170166433,0.9733665151823778,0.031058563,0.97319955,0.04945344211639756,2.2290233146860205e-05
MantonBM2,consensus,Monocyte classical,Monocyte non-classical,S100A9,ITGB2,3.3623102,0.0,8.730333,2.0666555088771075,3.8206218409917367,0.062423542,0.97145474,0.003250507837288282,2.4361507253115128e-05
MantonBM2,consensus,Monocyte classical,Dendritic cell,S100A9,ITGB2,3.3616312,0.0,8.723589,2.065995419083264,3.707871836030841,0.062375322,0.9714441,0.0032967612027979603,2.6524682874537596e-05
MantonBM2,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,3.2738857,0.0,9.060867,3.2568530232179427,4.556114627017353,0.13397563,0.97196555,0.00010761175819516916,2.877975055529446e-05
MantonBM2,consensus,NK,Dendritic cell,B2M,CD1C,3.5250044,0.0,8.24189,3.6376293646735536,2.006360957330464,0.065273605,0.97064555,0.0025476776300120013,3.112668976084878e-05
MantonBM2,consensus,CD8 T cytotoxic,Dendritic cell,B2M,CD1C,3.5223145,0.0,8.23393,3.633839888072603,1.975821427602721,0.065210566,0.9706318,0.002557499265162167,3.3565490885916694e-05
MantonBM2,consensus,Monocyte classical,NK,S100A8,ITGB2,3.2568252,0.0,8.905231,2.172715823254766,4.186806695003472,0.0764459,0.9717285,0.0011783773591224084,4.14329382824034e-05
MantonBM2,consensus,CD8 T memory,Dendritic cell,B2M,CD1C,3.4393373,0.0,7.988387,3.5168244482883733,1.8261503267094445,0.063265935,0.9701972,0.0029386035098603242,4.423905524940605e-05
MantonBM2,consensus,Platelet,Dendritic cell,B2M,CD1C,3.3997114,0.0,7.8711276,3.460944997511401,1.802789951658101,0.062337264,0.9699827,0.0033083915742829016,5.012667364027067e-05
MantonBM2,consensus,Monocyte classical,Erythroid early,S100A9,CD36,3.2738423,0.0,7.8515077,3.3807276958874306,4.382251702460147,0.14005545,0.9699463,8.51320471811805e-05,5.3208139090469946e-05
MantonBM2,consensus,Monocyte classical,Monocyte non-classical,S100A8,ITGB2,3.1595013,0.0,8.017383,2.0781095672630796,3.7124268478214626,0.06882427,0.97024953,0.0019776858257298745,5.638136087176518e-05
MantonBM2,consensus,Monocyte classical,Dendritic cell,S100A8,ITGB2,3.1588223,0.0,8.0111885,2.0774494774692362,3.5996768428605668,0.0687711,0.9702384,0.002011091022766489,5.96463257856122e-05
MantonBM2,consensus,CD4 T memory,Dendritic cell,B2M,CD1C,3.273759,0.0,7.4984145,3.28333074838419,1.5803550325190434,0.059385475,0.9692684,0.004096471726859421,6.300302063346684e-05
MantonBM2,consensus,Monocyte non-classical,Dendritic cell,B2M,CD1C,3.2398753,0.0,7.3981476,3.235547477623588,1.5195117414235058,0.058591392,0.9690672,0.004454478295657239,7.362336475942908e-05
MantonBM2,consensus,Plasmacytoid DC,Dendritic cell,B2M,CD1C,3.148565,0.0,7.1279464,3.106782933551575,1.3884957051512843,0.056451466,0.96850467,0.005277909879180882,0.00010597709351735962
MantonBM2,consensus,Monocyte classical,Erythroid early,S100A8,CD36,3.0710335,0.0,7.2103243,3.3921817542734027,4.274056709289873,0.15441632,0.9686795,8.205627261101823e-05,0.00011043353332878451
MantonBM2,consensus,Monocyte classical,Dendritic cell,B2M,CD1C,3.1444771,0.0,7.1158495,3.1010191785143664,1.406265334037013,0.056355663,0.9684788,0.005341391605534815,0.00011043353332878451
MantonBM2,consensus,CD4 T naive,Dendritic cell,B2M,CD1C,3.0961561,0.0,6.97286,3.0328749133215203,1.2898531641701547,0.055223223,0.9681674,0.005901228286361256,0.00012435210704078188
MantonBM2,consensus,NK,CD8 T cytotoxic,B2M,KLRD1,3.3968146,0.0,6.8137436,0.9040927032433108,1.0501862212285742,0.021290973,0.9678098,0.013682909375801926,0.00015465992187282604
MantonBM2,consensus,CD8 T cytotoxic,CD8 T cytotoxic,B2M,KLRD1,3.3941247,0.0,6.8071632,0.9003032266423603,1.019646691500831,0.02127041,0.9677948,0.01371533331746129,0.00016003133722694368
MantonBM2,consensus,Pre-B small,Dendritic cell,B2M,CD1C,3.0218647,0.0,6.75302,2.928112128914342,1.2327619236476068,0.053482145,0.9676701,0.00694219233399559,0.00017104843383859575
MantonBM2,consensus,Dendritic cell,Dendritic cell,B2M,CD1C,3.0115216,0.0,6.722413,2.913527124045239,1.1684066239819897,0.053239748,0.967599,0.009253748695567748,0.00017669408869904187
MantonBM2,consensus,Plasmacytoid DC,Dendritic cell,APP,CD74,3.19937,0.0,6.6577578,2.181788632152215,2.2318093828153875,0.040216416,0.9674471,0.009808226886217549,0.00018243116795491385
MantonBM2,consensus,CD8 T memory,CD8 T cytotoxic,B2M,KLRD1,3.3111475,0.0,6.6041675,0.7832877868581307,0.8699755906075547,0.020636108,0.9673196,0.015553551131560933,0.0001882595837546454
MantonBM2,consensus,Platelet,CD8 T cytotoxic,B2M,KLRD1,3.2715216,0.0,6.507227,0.7274083360811585,0.8466152155562111,0.020333195,0.96708506,0.018772647477353563,0.0002001904832791053
MantonBM2,consensus,B naive,Dendritic cell,B2M,CD1C,2.918941,0.0,6.448453,2.7829709600610584,0.9834677231740385,0.051070053,0.96694034,0.009808226886217549,0.00021248671871326654
MantonBM2,consensus,Monocyte classical,CD8 T cytotoxic,S100A9,ITGB2,3.122996,0.0,6.353023,1.8340239012275696,3.637645844168237,0.045425322,0.9667012,0.009808226886217549,0.00021877180440012473
MantonBM2,consensus,NK,NK,HLA-B,KLRD1,2.9145174,0.0,8.092594,1.2543264791261082,1.9268230208891242,0.0438584,0.970384,0.009808226886217549,0.00021877180440012473
MantonBM2,consensus,Plasmacytoid DC,B naive,APP,CD74,3.0747037,0.0,6.331692,2.118955713503034,2.9236463157305628,0.038246807,0.966647,0.009808226886217549,0.00023161584572067558
MantonBM2,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,3.1119783,0.0,6.2435746,2.582634805859782,4.179208306796878,0.07689496,0.96642035,0.0011432904047251342,0.0002448249589800448
MantonBM2,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.8897738,0.0,7.9797335,1.2293184080160429,1.8475475352107564,0.043246746,0.9701815,0.009808226886217549,0.00026532295312480485
MantonBM2,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.8614557,0.0,7.8505664,1.2006964459919347,1.8483971263179997,0.042546716,0.9699446,0.009808226886217549,0.00032399607442265636
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,3.0852313,0.0,5.9778733,2.534029857745116,4.303546462524318,0.07362262,0.96570754,0.0014575716433440763,0.0003555194235693991
MantonBM2,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,2.9201872,0.0,5.834212,1.8454779596135418,3.529450850997963,0.0500831,0.96530247,0.009391196143952542,0.00046802614916718866
MantonBM2,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.846701,0.0,5.735349,2.0040385222964927,1.7204592004647685,0.034644578,0.9650151,0.009808226886217549,0.0005349695552372502
MantonBM2,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,2.9091694,0.0,5.733701,2.5940888642457542,4.071013313626604,0.08477954,0.9650102,0.0007349928485552392,0.0005448961879829065
MantonBM2,consensus,NK,CD8 T memory,HLA-B,CD3D,2.7599072,0.0,6.995355,0.8672271126560588,1.1144781058968287,0.021027872,0.9682171,0.014342408458689998,0.0005448961879829065
MantonBM2,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.735164,0.0,6.897797,0.8422190415459936,1.035202620218461,0.020734616,0.96800023,0.01523505892002317,0.0005752204391962992
MantonBM2,consensus,Plasmacytoid DC,Plasmacytoid DC,APP,CD74,2.8263133,0.0,5.682025,1.9937631978565515,1.7842298183951792,0.03432247,0.9648571,0.009808226886217549,0.0005958902628897212
MantonBM2,consensus,Pre-B large,Dendritic cell,B2M,CD1C,2.7191048,0.0,5.8571053,2.501165693282111,0.8099349704536936,0.046386737,0.965368,0.009808226886217549,0.0006710910889325822
MantonBM2,consensus,CD4 T memory,NK,HLA-B,KLRD1,2.7166288,0.0,7.1899743,1.0543169118539648,1.54858656632399,0.03896659,0.9686366,0.009808226886217549,0.0006933926903419059
MantonBM2,consensus,Monocyte classical,Platelet,S100A9,CD68,3.0369384,0.0,5.498139,2.4462719439341596,4.4628456337643625,0.06771428,0.964295,0.002183688271178827,0.000739082767491949
MantonBM2,consensus,Pre-B small,NK,HLA-B,KLRD1,2.708418,0.0,7.152522,1.0460181316846469,1.6237676862341932,0.038763613,0.9685571,0.009808226886217549,0.000739082767491949
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A8,CD68,2.8824224,0.0,5.489698,2.5454839161310883,4.195351469354044,0.08117167,0.96426857,0.0008676354674290038,0.0007507317180249773
MantonBM2,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.7068458,0.0,6.7861433,0.8135970795218852,1.0360522113257042,0.020398987,0.96774656,0.016316107337661468,0.000762471032055962
MantonBM2,consensus,NK,CD8 T cytotoxic,HLA-B,CD3D,2.695641,0.0,6.5392685,0.8087234228277685,1.1286687634399577,0.019656887,0.96716315,0.018834323474635616,0.0008225253353105654
MantonBM2,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD3D,2.6708975,0.0,6.448071,0.7837153517177033,1.04939327776159,0.01938275,0.9669394,0.019777825132954875,0.00094941487434777
MantonBM2,consensus,Monocyte classical,Platelet,S100A8,CD68,2.8341296,0.0,5.0491405,2.4577260023201317,4.354650640594088,0.0746575,0.96279913,0.001384089057345297,0.0009626008068088351
MantonBM2,consensus,Dendritic cell,NK,HLA-B,KLRD1,2.6590257,0.0,6.927232,0.9960962281876518,1.4068354853680012,0.037542637,0.96806616,0.009808226886217549,0.0010162469756007926
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A9,ITGB2,2.9849918,0.0,4.9821086,1.6998729193813142,3.365458593982436,0.035623025,0.96255904,0.009808226886217549,0.001029884236059301
MantonBM2,consensus,Plasmacytoid DC,NK,HLA-B,KLRD1,2.6524167,0.0,6.897087,0.9894167660579258,1.4447449963984422,0.037379265,0.9679986,0.009808226886217549,0.0010574292428089784
MantonBM2,consensus,NK,CD4 T memory,HLA-B,CD3D,2.646892,0.0,6.193308,0.7643460012783806,0.9325236465446216,0.018616937,0.966289,0.022940932127406482,0.001071336960355299
MantonBM2,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.6425793,0.0,6.343697,0.755093389693595,1.0502428688688332,0.019069005,0.96667755,0.021000953685268733,0.0011278699163655278
MantonBM2,consensus,Monocyte non-classical,NK,HLA-B,KLRD1,2.641158,0.0,6.8457327,0.9780374713921185,1.4820532036147733,0.03710095,0.9678827,0.009808226886217549,0.0011422286143511805
MantonBM2,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.622149,0.0,6.106935,0.7393379301683154,0.8532481608662539,0.018357303,0.96605945,0.0244317535719148,0.0013215574353030574
MantonBM2,consensus,Monocyte classical,Dendritic cell,TNFSF13B,HLA-DPB1,2.6043358,0.0,4.650594,2.15393813922464,2.699766305542135,0.054665677,0.9612983,0.006283117247374281,0.0014645567497968558
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A8,ITGB2,2.782183,0.0,4.575251,1.7113269777672864,3.257263600812162,0.039275702,0.9609933,0.009808226886217549,0.0014808950466032391
MantonBM2,consensus,NK,CD4 T naive,HLA-B,CD3D,2.5968623,0.0,5.8382554,0.718801900868605,0.9480526482790822,0.01754966,0.9653141,0.028744149332875862,0.0015138409030297387
MantonBM2,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.5938306,0.0,6.008083,0.710715968144207,0.8540977519734971,0.018060155,0.9657909,0.025863278016672063,0.001547145971238016
MantonBM2,consensus,CD8 T cytotoxic,CD4 T naive,HLA-B,CD3D,2.572119,0.0,5.7568345,0.6937938297585398,0.8687771626007145,0.01730491,0.9650782,0.030448335686534118,0.001719055793413712
MantonBM2,consensus,CD4 T memory,CD8 T memory,HLA-B,CD3D,2.5620189,0.0,6.215118,0.6672175453839155,0.7362416513316945,0.018682498,0.9663462,0.028631261302918085,0.0017723775260924108
MantonBM2,consensus,Pre-B small,CD8 T memory,HLA-B,CD3D,2.553808,0.0,6.182744,0.6589187652145976,0.8114227712418978,0.018585183,0.96626115,0.030037274366784373,0.0018447274245901666
MantonBM2,consensus,CD8 T memory,CD4 T naive,HLA-B,CD3D,2.5438008,0.0,5.663649,0.6651718677344314,0.8696267537079577,0.017024796,0.96480215,0.03256728541800623,0.0019185101578562376
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,2.912986,0.0,4.2668138,2.5068483809720115,4.1944270072781045,0.07611157,0.9596639,0.0011961838317507882,0.002012752335560726
MantonBM2,consensus,Platelet,Dendritic cell,APP,CD74,2.9589038,0.0,4.209339,1.597932477142213,2.2314394031875215,0.025426658,0.9594006,0.009808226886217549,0.0020897558609229818
MantonBM2,consensus,Platelet,NK,HLA-B,KLRD1,2.5211816,0.0,6.2984905,0.8567749240407703,1.6725888460507423,0.03413513,0.96656215,0.009808226886217549,0.0021484471755121312
MantonBM2,consensus,Monocyte classical,Dendritic cell,S100A9,CD68,2.9029462,0.0,4.1670794,2.202780733258844,3.822628015972907,0.05132115,0.95920366,0.00830685421163614,0.0021484471755121312
MantonBM2,consensus,Dendritic cell,CD8 T memory,HLA-B,CD3D,2.5044158,0.0,5.9879994,0.6089968617176024,0.5944905703757057,0.017999785,0.96573555,0.042167131761641996,0.0024120629528305805
MantonBM2,consensus,Plasmacytoid DC,CD8 T memory,HLA-B,CD3D,2.4978068,0.0,5.961942,0.6023173995878764,0.6324000814061468,0.017921457,0.9656633,0.044004796569996354,0.0024539571605214803
MantonBM2,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.4977524,0.0,5.8099017,0.6087138555556253,0.7504323088748236,0.017464427,0.9652325,0.04231803165749877,0.002475038258647764
MantonBM2,consensus,CD4 T naive,NK,HLA-B,KLRD1,2.4961176,0.0,6.1841664,0.8314417709780768,1.2823523479424452,0.03351554,0.9662649,0.009808226886217549,0.002538815729358928
MantonBM2,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD3D,2.4895415,0.0,5.7796383,0.6004150753863073,0.8256134287850269,0.017373458,0.96514475,0.0445911933289696,0.002603395008605701
MantonBM2,consensus,Monocyte non-classical,CD8 T memory,HLA-B,CD3D,2.486548,0.0,5.9175506,0.590938104922069,0.6697082886224779,0.017788019,0.9655392,0.04720024159670962,0.0026687763106817385
MantonBM2,consensus,Platelet,B naive,APP,CD74,2.8342376,0.0,4.0031857,1.535099558493032,2.923276336102697,0.02418138,0.9584113,0.009808226886217549,0.0026907481200198905
MantonBM2,consensus,Monocyte classical,CD8 T memory,S100A9,ITGB2,2.8843198,0.0,3.9820483,1.602011990118155,3.2781429302138125,0.028472401,0.95830566,0.009808226886217549,0.002734958144872553
MantonBM2,consensus,Monocyte classical,CD8 T memory,S100A8,CD69,2.7107658,0.0,3.9237394,1.9067597314462115,3.7202303540733874,0.09457187,0.95800996,0.0012568176543905874,0.0027795246330714865
MantonBM2,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,2.7101772,0.0,3.91837,2.5183024393579836,4.08623201410783,0.08391582,0.95798236,0.0007568323392274188,0.002824446319198719
MantonBM2,consensus,NK,CD8 T memory,HLA-C,CD8A,2.459029,0.0,4.077808,1.078704504242285,1.3853057442422345,0.03603,0.95877784,0.009808226886217549,0.0029613461763625714
MantonBM2,consensus,CD8 T cytotoxic,CD8 T memory,HLA-C,CD8A,2.4576504,0.0,4.074897,1.0773824903026388,1.3244939200040553,0.036004275,0.9587637,0.009808226886217549,0.0029844739361510747
MantonBM2,consensus,Dendritic cell,Monocyte classical,VIM,CD44,2.457573,0.0,5.039811,1.3115256105506923,1.6996666289901294,0.017453134,0.962766,0.02925628194313695,0.0030076899179869473
MantonBM2,consensus,NK,Monocyte non-classical,HLA-C,LILRB2,2.4555683,0.0,4.051076,2.0253936398622905,1.4960626962133108,0.051355787,0.95864767,0.008264421822368508,0.0030778725051069573
MantonBM2,consensus,CD8 T cytotoxic,Monocyte non-classical,HLA-C,LILRB2,2.4541898,0.0,4.048184,2.0240716259226446,1.4352508719751316,0.051319122,0.9586335,0.008328123491333578,0.0031014436530353573
MantonBM2,consensus,Monocyte classical,Dendritic cell,S100A8,CD68,2.7001374,0.0,3.8267803,2.214234791644816,3.7144330228026328,0.056583464,0.95750374,0.005214923299003321,0.003172691449395853
MantonBM2,consensus,Monocyte classical,Erythroid late,S100A9,CD36,2.8646674,0.0,3.7868245,2.389835502292614,4.12846204113521,0.0675495,0.9572897,0.002201464370602764,0.003244737113666539
MantonBM2,consensus,Monocyte non-classical,Monocyte non-classical,RPS19,C5AR1,2.718144,0.0,3.756942,1.6495900926795237,1.0071058609251826,0.04277396,0.9571275,0.009808226886217549,0.003293211403979086
MantonBM2,consensus,NK,CD8 T cytotoxic,HLA-C,CD8A,2.4369545,0.0,3.9072945,1.044251327048653,1.4818751673836283,0.0345234,0.9579253,0.009808226886217549,0.0033665870851453845
MantonBM2,consensus,Granulocyte precursor,Platelet,LGALS1,ITGB1,2.4363148,0.0,5.033434,1.6815209816316559,2.667885273193745,0.032249704,0.9627433,0.009808226886217549,0.003391223106614474
MantonBM2,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-C,CD8A,2.435576,0.0,3.9045053,1.042929313109007,1.4210633431454491,0.034498755,0.957911,0.009808226886217549,0.003415947086509341
MantonBM2,consensus,B naive,NK,HLA-B,KLRD1,2.4209957,0.0,5.841517,0.7555150439240974,1.1934358976913393,0.031658527,0.9653234,0.015446837623951644,0.0036937606159000696
MantonBM2,consensus,Dendritic cell,Monocyte non-classical,VIM,CD44,2.4202232,0.0,4.781537,1.2716249270974127,1.5118897453219335,0.016558718,0.9618115,0.03605108224126414,0.003719547440348989
MantonBM2,consensus,Monocyte classical,CD8 T memory,S100A8,ITGB2,2.681511,0.0,3.6568594,1.6134660485041272,3.1699479370435384,0.031391874,0.95657,0.009808226886217549,0.0039822751508764255
MantonBM2,consensus,CD4 T naive,Monocyte non-classical,RPS19,C5AR1,2.644981,0.0,3.638048,1.5228192761853916,0.9228847282390238,0.04142031,0.9564628,0.009808226886217549,0.004062816509065458
MantonBM2,consensus,Monocyte classical,Platelet,LGALS1,ITGB1,2.3953252,0.0,4.9115734,1.650775406193966,2.4817319580297257,0.031468935,0.96230125,0.009808226886217549,0.004089840165786802
MantonBM2,consensus,Plasmacytoid DC,Pre-B large,APP,CD74,2.3942242,0.0,4.5518923,1.7759844688841964,1.0595643140638729,0.027495865,0.96089727,0.009808226886217549,0.00414415149700016
MantonBM2,consensus,CD4 T memory,Monocyte non-classical,RPS19,C5AR1,2.6426022,0.0,3.6341822,1.5186958663960881,0.9226181857279674,0.041376296,0.9564407,0.009808226886217549,0.004171439851822855
MantonBM2,consensus,Granulocyte precursor,Monocyte non-classical,LGALS1,PTPRC,2.392587,0.0,4.737295,1.1350516290949775,1.6378812002757768,0.018344687,0.9616404,0.024582218122490767,0.004171439851822855
MantonBM2,consensus,Platelet,Pre-B small,APP,CD74,2.606235,0.0,3.6261501,1.4201823672864906,1.7200892208369027,0.021903887,0.95639455,0.012178112742118653,0.004226280453564611
MantonBM2,consensus,B naive,Monocyte non-classical,RPS19,C5AR1,2.6312866,0.0,3.6157937,1.4990910645488718,0.9212360681829523,0.04116694,0.9563349,0.009808226886217549,0.004253833387701502
MantonBM2,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,CD68,2.386237,0.0,5.534307,2.5722669187708824,2.788189534988744,0.08183126,0.96440774,0.0008389948049807776,0.004337020417064368
MantonBM2,consensus,Pre-B large,NK,HLA-B,KLRD1,2.386094,0.0,5.682321,0.7202390919927361,1.1333894914193055,0.030795753,0.964858,0.01967127816908224,0.004364925939604612
MantonBM2,consensus,NK,CD8 T memory,HLA-C,CD8B,2.3974638,0.0,3.602249,1.0823446239154801,1.3878681099844765,0.039213996,0.9562564,0.009808226886217549,0.004364925939604612
MantonBM2,consensus,CD8 T cytotoxic,CD8 T memory,HLA-C,CD8B,2.3960853,0.0,3.5996773,1.0810226099758338,1.3270562857462973,0.039186,0.9562415,0.009808226886217549,0.004392919576822365
MantonBM2,consensus,NK,CD8 T cytotoxic,HLA-B,KLRD1,2.3858032,0.0,4.340408,0.7193686075904908,0.980749492778895,0.02352316,0.9599936,0.019820564879956704,0.004421001315518828
MantonBM2,consensus,Platelet,Plasmacytoid DC,APP,CD74,2.5858474,0.0,3.5924363,1.4099070428465494,1.7838598387673135,0.021700237,0.9561993,0.012629524389088992,0.004449171142495197
MantonBM2,consensus,Monocyte classical,NK,HLA-B,KLRD1,2.3838575,0.0,5.67212,0.7179788283775264,1.149634542670011,0.030740468,0.9648275,0.0201000641271197,0.004505774269650825
MantonBM2,consensus,Erythroid early,Erythroid early,CDH1,LRP5,0.059064418,0.0,0.0033902747,1.9797858920753635,0.09970925155953422,0.28739652,0.40142772,0.036397918793015877,0.004506759443942218
MantonBM2,consensus,Monocyte classical,Pre-B small,S100A8,CD69,2.6710484,0.0,3.561414,1.8557789228162562,3.760496289374113,0.08583893,0.9560174,0.001471202060030167,0.0046200377230893215
MantonBM2,consensus,Granulocyte precursor,NK,S100A8,ITGB2,2.3691764,0.0,5.4392457,1.4881297188077052,2.418881602974863,0.046692558,0.9641092,0.009808226886217549,0.004677697847358445
MantonBM2,consensus,Granulocyte precursor,CD8 T memory,LGALS1,PTPRC,2.3679817,0.0,4.5706596,1.111085501102185,1.8744900371687847,0.01769941,0.96097445,0.02804404457915641,0.0047066598703294745
MantonBM2,consensus,CD8 T memory,CD8 T memory,HLA-C,CD8A,2.3679185,0.0,3.885417,0.9913510964297676,1.188298694396538,0.034330104,0.9578121,0.009808226886217549,0.004735709092431027
MantonBM2,consensus,CD8 T memory,Monocyte non-classical,HLA-C,LILRB2,2.3644578,0.0,3.859946,1.9380402320497732,1.2990556463676142,0.04893282,0.95767903,0.009808226886217549,0.004823386629124741
MantonBM2,consensus,NK,NK,B2M,KLRC1,3.0997798,0.0,3.5045226,1.095295565603583,1.4108107111238049,0.059251208,0.95567757,0.009808226886217549,0.004882277091139276
MantonBM2,consensus,CD8 T cytotoxic,Monocyte non-classical,RPS19,C5AR1,2.562523,0.0,3.5040486,1.3799442354885758,0.7923290449121347,0.03989469,0.9556747,0.009808226886217549,0.004911854526409886
MantonBM2,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,KLRD1,2.36106,0.0,4.279876,0.6943605364804255,0.9014740071005273,0.023195103,0.95972306,0.023984502166808443,0.004911854526409886
MantonBM2,consensus,CD8 T cytotoxic,NK,B2M,KLRC1,3.09709,0.0,3.501138,1.0915060890026325,1.3802711813960618,0.059193984,0.9556571,0.009808226886217549,0.004971272199996761
MantonBM2,consensus,Monocyte classical,Erythroid late,S100A8,CD36,2.6618586,0.0,3.4775782,2.401289560678586,4.020267047964936,0.07447582,0.9555138,0.0014038817981067955,0.005091163033408617
MantonBM2,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,CD68,2.3539317,0.0,5.40596,2.4488346223121207,2.4590468581109235,0.06657902,0.96400285,0.002356414198493285,0.005151634421994915
MantonBM2,consensus,Monocyte classical,Monocyte non-classical,LGALS1,PTPRC,2.3515973,0.0,4.6226044,1.1043060536572875,1.4517278851117577,0.017900558,0.9611858,0.02684301536635195,0.005182002152656089
MantonBM2,consensus,Granulocyte precursor,Dendritic cell,TNFSF13B,HLA-DPB1,2.4573598,0.0,3.455837,1.8421770130418262,2.236216768611151,0.040621836,0.9553803,0.009808226886217549,0.005212457628430384
MantonBM2,consensus,CD8 T memory,Monocyte non-classical,RPS19,C5AR1,2.527045,0.0,3.446395,1.3184700045663833,0.7739677038401285,0.03923828,0.95532197,0.009808226886217549,0.00524300004009901
MantonBM2,consensus,CD8 T memory,CD8 T cytotoxic,HLA-C,CD8A,2.3458443,0.0,3.7229483,0.9568979192361358,1.2848681175379317,0.03289459,0.9569406,0.009808226886217549,0.00527363096422046
MantonBM2,consensus,Granulocyte precursor,CD8 T cytotoxic,LGALS1,PTPRC,2.3458266,0.0,4.42062,1.08950652548228,1.7741591498791467,0.017118394,0.9603438,0.03192034991098248,0.005304349593858969
MantonBM2,consensus,Granulocyte precursor,Monocyte non-classical,RPS19,C5AR1,2.5162187,0.0,3.4288015,1.299711633012861,0.7348382285321768,0.039037973,0.95521265,0.009808226886217549,0.0053660499168919585
MantonBM2,consensus,HSPC,Monocyte non-classical,RPS19,C5AR1,2.5158193,0.0,3.4281526,1.2990191701049847,0.7214905328766654,0.03903058,0.95520854,0.009808226886217549,0.005428100093896687
