donor,resource,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
MantonBM6,consensus,Monocyte non-classical,CD8 T cytotoxic,B2M,KLRD1,3.3422143,0.0,8.745142,1.190992803483396,1.2578155419729575,0.024298323,0.9712892,0.012151848526219823,3.946001800811705e-05
MantonBM6,consensus,Monocyte classical,NK,B2M,KLRD1,3.3419645,0.0,10.060076,1.207720531993059,1.3350739188551262,0.02795186,0.97317916,0.012151848526219823,4.188599700845052e-05
MantonBM6,consensus,Monocyte classical,Dendritic cell,S100A9,ITGB2,3.6164074,0.0,8.372906,1.6272173484224068,3.4831052301611187,0.059045125,0.9706765,0.0033529387897978727,4.188599700845052e-05
MantonBM6,consensus,Monocyte classical,Dendritic cell,S100A8,ITGB2,3.6100137,0.0,8.3544,1.61716127508892,3.3837524232351877,0.0655825,0.97064495,0.0024052501524626222,4.43842344221545e-05
MantonBM6,consensus,B naive,NK,B2M,KLRD1,3.333502,0.0,10.021334,1.1973044743037733,1.2814939539070522,0.027844217,0.9731288,0.012151848526219823,4.695471147514279e-05
MantonBM6,consensus,Dendritic cell,NK,B2M,KLRD1,3.297905,0.0,9.858368,1.1534845939958058,1.224603916925278,0.027391415,0.97291356,0.012151848526219823,5.509956318440052e-05
MantonBM6,consensus,Pre-B small,NK,B2M,KLRD1,3.2634153,0.0,9.700472,1.1110285459801372,1.2749040429319605,0.0269527,0.9727,0.012151848526219823,7.011844406926676e-05
MantonBM6,consensus,Monocyte classical,CD8 T memory,S100A8,CD69,3.5700128,0.0,7.892562,1.6662933141146778,3.7989442989776947,0.08955029,0.96982384,0.002115845967761397,7.663121664159607e-05
MantonBM6,consensus,CD4 T naive,CD8 T cytotoxic,B2M,KLRD1,3.2427187,0.0,8.389964,1.0685156969618395,1.0726775062214458,0.023311464,0.9707054,0.012151848526219823,7.999583510504064e-05
MantonBM6,consensus,Plasmacytoid DC,Dendritic cell,APP,CD74,3.1907396,0.0,7.8795533,2.8813125448047914,2.7609987883424534,0.05827272,0.9697997,0.0035656323028480114,9.417557579047468e-05
MantonBM6,consensus,Plasmacytoid DC,CD8 T cytotoxic,B2M,KLRD1,3.183624,0.0,8.1790085,0.9957702928221531,1.0414629630322563,0.022725327,0.97034115,0.012151848526219823,9.79007945883312e-05
MantonBM6,consensus,Plasmacytoid DC,Plasmacytoid DC,APP,CD74,3.1787293,0.0,7.839349,2.8741378858441906,2.738778452086956,0.057975385,0.9697247,0.0036641583305964958,0.00010556748622093495
MantonBM6,consensus,Monocyte classical,CD8 T cytotoxic,S100A9,ITGB2,3.5498447,0.0,7.602692,1.5541610099503886,3.6092436499631013,0.053613637,0.9692715,0.004948005824856752,0.00011352247316615937
MantonBM6,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,ITGB2,3.543451,0.0,7.585889,1.5441049366169017,3.5098908430371702,0.05954964,0.9692385,0.003168781454436224,0.00011760806189764419
MantonBM6,consensus,Plasmacytoid DC,B naive,APP,CD74,3.1620836,0.0,7.7836275,2.864194285259289,3.1300096513125473,0.057563305,0.9696198,0.0037982777620274594,0.0001217656970734271
MantonBM6,consensus,Platelet,NK,B2M,KLRD1,3.1436844,0.0,9.152333,0.9636406394079484,1.4199543232724432,0.025429703,0.97191703,0.012151848526219823,0.0001302970539879386
MantonBM6,consensus,Monocyte classical,CD8 T cytotoxic,B2M,KLRD1,3.0898902,0.0,7.8443995,0.8803845796986635,0.9259104780848966,0.021795617,0.96973413,0.012151848526219823,0.000187532190759433
MantonBM6,consensus,B naive,CD8 T cytotoxic,B2M,KLRD1,3.0814278,0.0,7.8141904,0.8699685220093778,0.8723305131368226,0.021711681,0.9696775,0.012151848526219823,0.00019807853840958604
MantonBM6,consensus,Dendritic cell,CD8 T cytotoxic,B2M,KLRD1,3.0458307,0.0,7.6871166,0.8261486417014103,0.8154404761550484,0.021358607,0.9694355,0.012151848526219823,0.00024909453812889653
MantonBM6,consensus,Pre-B small,CD8 T cytotoxic,B2M,KLRD1,3.011341,0.0,7.5639963,0.7836925936857416,0.8657406021617309,0.021016518,0.9691954,0.012151848526219823,0.0002863368584815948
MantonBM6,consensus,Pre-B large,NK,B2M,KLRD1,2.9786692,0.0,8.39688,0.7605092518044771,0.7877001759139177,0.023330681,0.97071713,0.012151848526219823,0.0003832774757658779
MantonBM6,consensus,Granulocyte precursor,NK,B2M,KLRD1,2.950045,0.0,8.265838,0.7252733796266995,0.7811644160754101,0.02296658,0.9704927,0.012151848526219823,0.0004370136081289376
MantonBM6,consensus,CD8 T cytotoxic,NK,HLA-B,KLRD1,2.94869,0.0,8.259633,1.734859244911674,2.0385120256183997,0.0386526,0.970482,0.012151848526219823,0.00044497651195022584
MantonBM6,consensus,NK,NK,HLA-B,KLRD1,2.9464493,0.0,8.249376,1.7326924593615276,2.043015177814472,0.038604595,0.97046417,0.012151848526219823,0.0004611168970008703
MantonBM6,consensus,Monocyte classical,Plasmacytoid DC,S100A9,CD68,3.3965898,0.0,5.829342,2.0508694227408877,3.945742392971709,0.10930436,0.9650599,0.0004763867727285616,0.0004858640171192328
MantonBM6,consensus,HSPC,NK,B2M,KLRD1,2.9427783,0.0,8.23257,0.7163279309642621,0.7267570839428719,0.022874147,0.97043496,0.01257238271238614,0.0004858640171192328
MantonBM6,consensus,Monocyte classical,Plasmacytoid DC,S100A8,CD68,3.390196,0.0,5.8164577,2.040813349407401,3.846389586045778,0.12140635,0.96502256,0.0004968413695235681,0.0005027195637146925
MantonBM6,consensus,Plasmacytoid DC,Pre-B small,APP,CD74,2.9040895,0.0,6.919994,2.7100722541636504,2.384700687193401,0.051176354,0.96783894,0.0060617804678913196,0.000555001649331014
MantonBM6,consensus,Platelet,CD8 T cytotoxic,B2M,KLRD1,2.8916101,0.0,7.1365824,0.6363046871135529,1.0107908825022136,0.019828951,0.9683152,0.022208429086344208,0.0005912851168940879
MantonBM6,consensus,CD8 T memory,NK,HLA-B,KLRD1,2.891477,0.0,7.9977093,1.6795335865943646,1.998865738018675,0.037426874,0.9700169,0.012151848526219823,0.0006005344189936375
MantonBM6,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,CD3D,2.8857899,0.0,7.8057055,0.8645008174324011,1.0875382646582994,0.020079141,0.9696615,0.012151848526219823,0.0006098552401696435
MantonBM6,consensus,NK,CD8 T cytotoxic,HLA-B,CD3D,2.8835495,0.0,7.7960114,0.8623340318822549,1.0920414168543717,0.020054206,0.96964324,0.01219900473055022,0.0006192472977840815
MantonBM6,consensus,Monocyte classical,Monocyte non-classical,S100A9,CD68,3.377917,0.0,5.6132746,2.0131386378670846,3.795082461528793,0.105252944,0.96441746,0.0005713634188149777,0.0006287107188086504
MantonBM6,consensus,Monocyte classical,Monocyte non-classical,S100A8,CD68,3.3715234,0.0,5.600868,2.0030825645335977,3.6957296546028617,0.11690636,0.9643795,0.000601106365983796,0.0006382456344019522
MantonBM6,consensus,Monocyte classical,CD8 T memory,S100A9,ITGB2,3.375799,0.0,5.588766,1.363136525663272,3.3852100292524243,0.039411575,0.9643423,0.012151848526219823,0.0006575293551187823
MantonBM6,consensus,Monocyte classical,CD8 T memory,S100A8,ITGB2,3.3694053,0.0,5.576414,1.353080452329785,3.2858572223264932,0.043775152,0.96430427,0.011391896630051978,0.0006672781397175456
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A9,CD36,3.3743694,0.0,5.572224,1.8151933748080102,4.007698665759097,0.09457144,0.96429133,0.0010158407618405792,0.0006770983862061047
MantonBM6,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.8285775,0.0,7.558176,0.8091751591150919,1.0478919770585746,0.019442406,0.9691839,0.013961618788806956,0.0006969525072846725
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A8,CD36,3.3679757,0.0,5.5599084,1.8051373014745233,3.9083458588331665,0.10504222,0.9642532,0.0013466225482557477,0.0007069866546525579
MantonBM6,consensus,CD8 T cytotoxic,CD8 T memory,HLA-B,CD3D,2.8176758,0.0,7.314147,0.8081125964123713,1.0621938517899927,0.018814676,0.96869004,0.0158765200692811,0.0007272686380586904
MantonBM6,consensus,NK,CD8 T memory,HLA-B,CD3D,2.8154354,0.0,7.305064,0.805945810862225,1.066697003986065,0.018791309,0.96867114,0.015973131474630062,0.0007375164535740652
MantonBM6,consensus,CD8 T memory,CD8 T memory,HLA-B,CD3D,2.7604632,0.0,7.0822062,0.752786938095062,1.022547564190268,0.018218035,0.96819764,0.017806224159827806,0.0008004998046157239
MantonBM6,consensus,CD8 T cytotoxic,CD4 T memory,HLA-B,CD3D,2.7502632,0.0,6.827653,0.7523055985386068,0.8175777397556943,0.017563231,0.9676292,0.020136125994888447,0.000811246199465107
MantonBM6,consensus,NK,CD4 T memory,HLA-B,CD3D,2.7480228,0.0,6.819174,0.7501388129884605,0.8220808919517666,0.01754142,0.96760976,0.02029016689783546,0.0008220637826222829
MantonBM6,consensus,CD4 T memory,NK,HLA-B,KLRD1,2.7434194,0.0,7.319889,1.5363559092312244,1.685736938804102,0.034254875,0.9687019,0.012151848526219823,0.0008439126382731681
MantonBM6,consensus,Monocyte non-classical,NK,HLA-B,KLRD1,2.700304,0.0,7.1225038,1.4946626436624404,1.6514826414772084,0.033331174,0.96828485,0.012151848526219823,0.0008997798626897695
MantonBM6,consensus,CD8 T cytotoxic,CD8 T cytotoxic,HLA-B,KLRD1,2.6966157,0.0,6.4404945,1.4075232926172785,1.6293485848481701,0.030139579,0.9667024,0.012151848526219823,0.0009341536221234442
MantonBM6,consensus,Granulocyte precursor,NK,S100A8,ITGB2,2.6944578,0.0,5.999009,1.2147902375653863,1.679653230263634,0.04709255,0.96554035,0.012151848526219823,0.000945753843255163
MantonBM6,consensus,NK,CD8 T cytotoxic,HLA-B,KLRD1,2.694375,0.0,6.432496,1.405356507067132,1.6338517370442425,0.030102147,0.9666824,0.012151848526219823,0.0009574249724814331
MantonBM6,consensus,CD8 T memory,CD4 T memory,HLA-B,CD3D,2.6930509,0.0,6.611139,0.6969799402212975,0.7779314521559695,0.017006278,0.9671207,0.022834862591592498,0.0009691673429584023
MantonBM6,consensus,CD8 T cytotoxic,CD4 T naive,HLA-B,CD3D,2.6899319,0.0,6.3922596,0.7023602041550199,1.0465857686420943,0.01644324,0.96658117,0.025935192628626466,0.0009928650839707137
MantonBM6,consensus,NK,CD4 T naive,HLA-B,CD3D,2.6876912,0.0,6.384321,0.7001934186048736,1.0510889208381666,0.016422817,0.9665611,0.02612139923257455,0.0010048204339896717
MantonBM6,consensus,Granulocyte precursor,Monocyte non-classical,S100A8,ITGB2,2.6816876,0.0,5.9015102,1.2007743022587856,1.3794520950234062,0.04632718,0.9652667,0.012151848526219823,0.0010289443976829872
MantonBM6,consensus,Monocyte classical,CD4 T memory,S100A8,CD69,3.3251119,0.0,5.0650153,1.3834004240567652,3.256741565655802,0.05746848,0.96261126,0.006241531266470225,0.0010289443976829872
MantonBM6,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,CD3D,2.6805196,0.0,6.917607,0.6659974817519516,0.7347631778440016,0.017794626,0.9678336,0.019379036103455316,0.0010411128160077992
MantonBM6,consensus,Granulocyte precursor,Erythroid early,S100A8,CD36,2.6664855,0.0,5.7854443,1.803158842825773,1.752132920084861,0.10930323,0.9649322,0.0013523520007345865,0.001090496803375704
MantonBM6,consensus,CD8 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.639403,0.0,6.236258,1.352197634299969,1.5897022972484454,0.02918381,0.96617985,0.012151848526219823,0.0011796506056494715
MantonBM6,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,CD3D,2.6374044,0.0,6.7310696,0.6243042161831676,0.700508880517108,0.017314784,0.9674053,0.02425959671396478,0.0011926704688024784
MantonBM6,consensus,CD8 T memory,CD4 T naive,HLA-B,CD3D,2.6327193,0.0,6.189553,0.6470345458377106,1.0069394810423695,0.015921801,0.96605676,0.029519653803962154,0.0012057614178825323
MantonBM6,consensus,Granulocyte precursor,Dendritic cell,S100A8,ITGB2,2.6323168,0.0,5.5245705,1.1465873059463145,1.280077164005774,0.04336818,0.96414316,0.012151848526219823,0.0012189230596566197
MantonBM6,consensus,Pre-B small,NK,HLA-B,KLRD1,2.6215346,0.0,6.761891,1.4184900901260684,1.6387055478927874,0.031643614,0.9674773,0.012151848526219823,0.0012454591545362447
MantonBM6,consensus,CD4 T memory,CD8 T memory,HLA-B,CD3D,2.6124053,0.0,6.481976,0.6096092607319218,0.7094187649756949,0.016674023,0.9668056,0.027404653043226656,0.0012722786797128855
MantonBM6,consensus,Granulocyte precursor,CD8 T memory,S100A8,CD69,2.592316,0.0,5.2191677,1.1957193449720722,1.695269039748281,0.05921752,0.9631471,0.012151848526219823,0.001326767524163133
MantonBM6,consensus,Monocyte classical,Pre-B small,S100A8,CD69,3.2905226,0.0,4.665659,1.3434451463063077,3.4685234611743208,0.05293732,0.9611049,0.007791995240411408,0.0013823894027872002
MantonBM6,consensus,Dendritic cell,NK,HLA-B,KLRD1,2.577798,0.0,6.5616603,1.376195391041925,1.4398234233731606,0.030706594,0.9670011,0.012151848526219823,0.0014106249714462998
MantonBM6,consensus,Monocyte non-classical,CD8 T memory,HLA-B,CD3D,2.5692902,0.0,6.307186,0.5679159951631377,0.6751644676488013,0.0162244,0.9663641,0.03878457381938425,0.0014535087981469258
MantonBM6,consensus,CD8 T cytotoxic,NK,B2M,KLRC2,3.1539474,0.0,4.607037,1.5095848287710982,1.6385750290225096,0.052367296,0.96086794,0.005694641609443081,0.0014679447865580157
MantonBM6,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A8,ITGB2,2.5657542,0.0,5.0163717,1.073530967474296,1.406215583807757,0.039378792,0.9624372,0.012151848526219823,0.0014970290957379835
MantonBM6,consensus,NK,NK,B2M,KLRC2,3.142744,0.0,4.588148,1.4957955552231033,1.6257092102404629,0.05215259,0.96079063,0.0058432779086550184,0.0015116774001487396
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A9,CD68,3.286999,0.0,4.5612407,1.8294263886258064,3.9616199088633186,0.085526556,0.9606797,0.0011768464367714292,0.0015263961716598458
MantonBM6,consensus,Pre-B small,CD8 T cytotoxic,HLA-B,CD3D,2.5586348,0.0,6.390275,0.5481316626467957,0.6877317869326871,0.016438134,0.96657616,0.04591586156368431,0.0015263961716598458
MantonBM6,consensus,Granulocyte precursor,NK,S100A9,ITGB2,2.5570512,0.0,5.5671477,1.1518119086798193,1.4856348821961807,0.039259125,0.9642756,0.012151848526219823,0.0015411856153877213
MantonBM6,consensus,Granulocyte precursor,CD8 T cytotoxic,LGALS1,PTPRC,2.5543716,0.0,6.0888214,1.2614238992820321,1.9192455894689742,0.024842758,0.96578676,0.012151848526219823,0.0015560459405951352
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A8,CD68,3.2806053,0.0,4.5511594,1.8193703152923195,3.8622671019373875,0.0949959,0.96063787,0.0012571146665516567,0.0015560459405951352
MantonBM6,consensus,B naive,NK,HLA-B,KLRD1,2.5479548,0.0,6.4250364,1.3473362839615002,1.5118207895272366,0.030067237,0.9666637,0.012151848526219823,0.0015859783288153842
MantonBM6,consensus,CD8 T memory,NK,B2M,KLRC2,3.0777068,0.0,4.478491,1.4157351642027212,1.544951635969357,0.05090614,0.9603324,0.006320092626117164,0.001601050371323731
MantonBM6,consensus,CD4 T memory,CD4 T memory,HLA-B,CD3D,2.544993,0.0,6.0508327,0.5538022628581573,0.46480265294139644,0.015564965,0.96568316,0.04360917420468785,0.0016314065491947643
MantonBM6,consensus,Monocyte classical,CD8 T cytotoxic,LGALS1,PTPRC,2.5448318,0.0,6.052684,1.2543755716659184,1.9806744586540608,0.024695313,0.9656882,0.012151848526219823,0.0016466904435027763
MantonBM6,consensus,Granulocyte precursor,Monocyte non-classical,S100A9,ITGB2,2.544281,0.0,5.476668,1.1377959733732186,1.1854337469559528,0.038621068,0.9639923,0.012151848526219823,0.0016620451620298605
MantonBM6,consensus,Granulocyte precursor,CD8 T memory,LGALS1,PTPRC,2.5415704,0.0,6.0065184,1.2495507962385342,2.0565041817588936,0.024506956,0.96556115,0.012151848526219823,0.0017085323711415637
MantonBM6,consensus,Monocyte classical,CD8 T memory,LGALS1,PTPRC,2.5320306,0.0,5.970869,1.2425024686224204,2.1179330509439804,0.024361504,0.9654621,0.012151848526219823,0.001771503301353013
MantonBM6,consensus,CD4 T naive,NK,HLA-B,KLRD1,2.5309553,0.0,6.3472114,1.330896027829108,1.4099999614687393,0.02970304,0.9664668,0.012151848526219823,0.0017874222544333046
MantonBM6,consensus,Granulocyte precursor,Erythroid early,S100A9,CD36,2.529079,0.0,5.368957,1.740180513940206,1.5581145720174077,0.091121614,0.963646,0.0017127864608715133,0.0018034117230598728
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A9,ITGB2,3.2653286,0.0,4.3104877,1.2418893127517114,3.1723886780779327,0.030397246,0.9595977,0.012151848526219823,0.001900829568937991
MantonBM6,consensus,Monocyte classical,Monocyte classical,S100A8,ITGB2,3.258935,0.0,4.300961,1.2318332394182245,3.0730358711520016,0.033762775,0.9595548,0.012151848526219823,0.0019338658990811276
MantonBM6,consensus,CD4 T memory,NK,B2M,KLRC2,2.9638748,0.0,4.2865644,1.2756097525930015,1.3371072644801592,0.048724547,0.9594897,0.010889939846601474,0.001967183963768701
MantonBM6,consensus,Granulocyte precursor,Dendritic cell,S100A9,ITGB2,2.4949102,0.0,5.1268635,1.0836089770607478,1.0860588159383207,0.03615427,0.96282905,0.012151848526219823,0.002000783441829647
MantonBM6,consensus,CD4 T memory,CD8 T cytotoxic,HLA-B,KLRD1,2.4913452,0.0,5.7077236,1.209019956936829,1.2765734980338723,0.026710428,0.96470267,0.012151848526219823,0.0020517111050066816
MantonBM6,consensus,Monocyte classical,CD8 T cytotoxic,S100A8,CD69,3.2496011,0.0,4.1931953,1.2961755920078493,3.1562741686660614,0.04757667,0.95905954,0.01005717626059911,0.0020860144063525286
MantonBM6,consensus,Monocyte non-classical,NK,B2M,KLRC2,2.871283,0.0,4.130449,1.1616303369753673,1.2169713963524624,0.046950012,0.9587625,0.012151848526219823,0.0021906131836978543
MantonBM6,consensus,Dendritic cell,CD8 T cytotoxic,LGALS1,PTPRC,2.4868703,0.0,5.8331165,1.2115509530228379,1.4035784052413847,0.023799466,0.9650708,0.012151848526219823,0.002226041643426952
MantonBM6,consensus,CD8 T cytotoxic,Monocyte non-classical,HLA-A,LILRB2,2.4806933,0.0,4.538404,2.3147796742065787,1.5886923462365241,0.060060203,0.96058476,0.0031089042510900264,0.002315842992306712
MantonBM6,consensus,NK,Monocyte non-classical,HLA-A,LILRB2,2.4771576,0.0,4.5298495,2.3115211508947975,1.6050898586873703,0.059947,0.96054906,0.0031287801017823944,0.002370566858766043
MantonBM6,consensus,Plasmacytoid DC,Pre-B large,APP,CD74,2.474531,0.0,5.482049,2.4534600542873273,1.6647676065607802,0.04054213,0.96400934,0.012151848526219823,0.002407400108116721
MantonBM6,consensus,Dendritic cell,CD8 T memory,LGALS1,PTPRC,2.474069,0.0,5.75427,1.19967784997934,1.5408369975313043,0.023477767,0.9648407,0.012151848526219823,0.002444514638989161
MantonBM6,consensus,CD4 T naive,NK,B2M,KLRC2,2.7717872,0.0,3.9626935,1.039153230453811,1.0318333606009507,0.04504317,0.95793504,0.012151848526219823,0.002444514638989161
MantonBM6,consensus,Plasmacytoid DC,NK,HLA-B,KLRD1,2.4719296,0.0,6.076987,1.273817139816374,1.5020203275204964,0.02843847,0.96575457,0.012151848526219823,0.002481909288917712
MantonBM6,consensus,Plasmacytoid DC,NK,B2M,KLRC2,2.7126927,0.0,3.8630567,0.9664078263141244,1.0006188174117612,0.04391062,0.9574189,0.012151848526219823,0.002731812274314019
MantonBM6,consensus,CD8 T cytotoxic,Monocyte non-classical,HLA-C,LILRB2,2.451147,0.0,4.46692,2.3493103838271896,1.6551615899616563,0.06129565,0.9602831,0.0028020684964216226,0.0028110874394000228
MantonBM6,consensus,Monocyte non-classical,Monocyte non-classical,RPS19,C5AR1,2.6689155,0.0,3.8394258,1.3844992574482788,1.0113428540297633,0.042572506,0.9572937,0.012151848526219823,0.0028310810849913855
MantonBM6,consensus,CD8 T cytotoxic,Dendritic cell,B2M,CD1C,3.0823345,0.0,3.8243294,2.453400590238351,1.283649472446546,0.0657007,0.9572131,0.004244106310936542,0.002871278310028478
MantonBM6,consensus,Monocyte non-classical,CD8 T cytotoxic,HLA-B,KLRD1,2.44823,0.0,5.5538116,1.167326691368045,1.2423192007069788,0.025990168,0.9642343,0.012151848526219823,0.0028914824647395905
MantonBM6,consensus,B naive,Monocyte non-classical,RPS19,C5AR1,2.6574616,0.0,3.8197978,1.3632978566961234,0.9451283895362463,0.042354867,0.9571887,0.012151848526219823,0.0028914824647395905
MantonBM6,consensus,NK,Dendritic cell,B2M,CD1C,3.0711315,0.0,3.8086495,2.439611316690356,1.2707836536644992,0.065431334,0.9571289,0.00455530991560342,0.002911755981181394
MantonBM6,consensus,CD4 T naive,Monocyte non-classical,RPS19,C5AR1,2.6509588,0.0,3.8086543,1.3512651167737242,1.0111503491382363,0.042231306,0.9571288,0.012151848526219823,0.002932099441782912
MantonBM6,consensus,NK,Monocyte non-classical,HLA-C,LILRB2,2.4448197,0.0,4.451611,2.343596045848276,1.684670073953294,0.06108558,0.9602176,0.002876821765317846,0.0029729961586016703
MantonBM6,consensus,CD4 T memory,Monocyte non-classical,RPS19,C5AR1,2.623896,0.0,3.762278,1.301172925334635,0.8820877734053045,0.04171708,0.9568769,0.012151848526219823,0.00301417314747379
MantonBM6,consensus,Monocyte classical,Erythroid early,S100A12,CD36,2.4347372,0.0,5.0830016,2.270050468865122,3.555831919109666,0.26069376,0.96267503,0.00024212256222905145,0.00313938018569953
MantonBM6,consensus,CD8 T memory,Dendritic cell,B2M,CD1C,3.006094,0.0,3.7176228,2.359550925669974,1.1900260793933932,0.06386752,0.9566298,0.006225895891997403,0.0031816751260869648
MantonBM6,consensus,Granulocyte precursor,Monocyte non-classical,RPS19,C5AR1,2.5958972,0.0,3.7142982,1.2493519419296564,0.8797435642631339,0.041185066,0.9566112,0.012151848526219823,0.003224248745582744
MantonBM6,consensus,Monocyte classical,NK,B2M,KLRC2,2.618959,0.0,3.7050161,0.8510221131906347,0.8850663324644015,0.042114202,0.95655924,0.012151848526219823,0.003245640268820165
MantonBM6,consensus,B naive,NK,B2M,KLRC2,2.6104965,0.0,3.690748,0.840606055501349,0.8314863675163275,0.041952018,0.956479,0.012151848526219823,0.0033102342165851643
MantonBM6,consensus,Granulocyte precursor,CD8 T cytotoxic,S100A9,ITGB2,2.4283476,0.0,4.655249,1.0105526385887291,1.2121972357403037,0.032828484,0.9610632,0.012151848526219823,0.003331904873394844
MantonBM6,consensus,HSPC,Monocyte non-classical,RPS19,C5AR1,2.5798483,0.0,3.6867962,1.2196477329432787,0.7976327572707489,0.040880114,0.9564567,0.012151848526219823,0.0033536452900460455
MantonBM6,consensus,CD8 T memory,Monocyte non-classical,HLA-A,LILRB2,2.4270058,0.0,4.408512,2.265306805881997,1.575372713423867,0.058341254,0.9600314,0.0035331804694487966,0.0033754554573229107
MantonBM6,consensus,CD8 T cytotoxic,Monocyte classical,HLA-A,APLP2,2.4218435,0.0,4.0968294,1.0121769186304317,1.3974256813135915,0.014103827,0.95860064,0.04580907018745783,0.003441305017709057
MantonBM6,consensus,Monocyte classical,NK,S100A8,CD69,3.2041082,0.0,3.6679502,1.2436253275267952,3.127254130799611,0.041617155,0.95634985,0.012151848526219823,0.003441305017709057
MantonBM6,consensus,NK,Monocyte classical,HLA-A,APLP2,2.4183078,0.0,4.0891075,1.0089183953186505,1.4138231937644377,0.014077243,0.95856315,0.046416692198095216,0.003485552881586947
